Symbol,B.cells,CD4.T.cells,CD8.T.cells,monocytic.lineage,NK.cells,neutrophils,endothelial.cells,fibroblasts
ABHD14B,104.01733358542508,206.4907953223138,128.67764727923037,80.18304399045306,93.8076328238558,59.18675601615248,563.0549,212.7
ABHD15,232.2871808338015,224.3344066655708,236.5294340383763,85.77383508877055,281.4248978462779,43.46972934314026,81.95156,147.9
ABHD16A,60.54190179956607,56.119759659266855,57.20078988083828,56.95977111626582,51.65748735877441,57.837627549393616,80.398186,15.7
ABHD16B,24.6089966586839,26.42549754705272,21.266646557133303,28.827074253243392,21.430276201934046,36.23060784424123,38.797740000000005,2.6
ABHD17A,964.655191330175,1851.764342492166,2222.0229676094914,925.3131014841498,3829.153401093967,467.9989689777279,1416.6414,667.5
ABHD17B,20.144733561960802,18.495153787275928,17.979023021584265,22.014914265314253,16.17755782674722,24.812258773124203,24.696268,3.6
ABHD17C,28.041510330054415,39.803740244489184,42.619046118669814,26.740939179763654,91.08183661164894,33.31828976474305,420.4765,274.7
ABHD2,13.91062443471619,13.267427638215294,14.076197229978936,13.860623993676338,15.136473731182207,18.27636876370636,13.333418,94.9
ABHD3,554.8509400496083,641.6018996595174,545.7559178612863,517.77122000588,534.9388810306552,1679.1329209340959,165.90956,182.8
ABHD4,28.61130325508254,31.904857696481674,29.42081118212835,64.80088207886958,49.849812883379855,98.07534313937822,78.01728,50.6
ABHD5,17.3735792979057,14.94595565993314,13.039063508194817,15.760962834900642,14.819680301842256,25.71003979092952,10.133091,20.5
ABHD6,15.647859767664231,15.877399211468633,15.991921688874216,17.27424547655124,15.567753639623808,20.504992739882514,14.310467000000001,2.8
ABHD8,31.19495286834884,35.71564894200677,33.07778627515969,40.71407106546982,33.465336680345274,79.67445281986247,36.90868,47.3
ABI1,12.79138660155154,16.605335861635727,15.60667662282479,14.321227602174625,15.883168446373663,14.783195245060929,8.378266,1.4
ABI2,12.487206869309702,14.614564455716001,11.63681212175468,14.449086615888765,11.420166351166381,11.728477582006722,19.071684,5.6
ABI3,211.12978060335982,184.13669528875909,241.5463442260506,221.60190100845642,357.74078854840656,123.34880357574924,337.96637000000004,18.6
ABI3BP,11.544368313349885,11.355593376994188,10.746993332412705,11.220748499163827,12.62055929170531,11.805563397365598,11.081766,2.2
ABL1,106.99725537117907,126.63390871113076,119.88180490804498,68.2927253577683,145.8443059251876,28.760673381579753,1520.578,500.6
ABL2,16.577241037333895,19.323592086846702,17.719371430452163,17.81321083818172,18.398071539086725,23.565676449414394,80.77198,43.3
ABLIM1,82.98928893833903,318.8836533764325,140.21637952261875,73.75547027687698,116.92113401048772,56.01497789201512,121.19697,63.7
ABLIM2,19.934057996980844,20.72222283246992,18.615473322440007,22.128635830320555,20.786824185346436,25.891791735591763,20.598728,3.9
ABLIM3,31.015493890496032,26.125772912959476,23.385715948966837,216.43726638522207,22.345447078495187,37.51277472183974,641.5138,86.2
ABO,17.3213508828983,18.657000605664408,23.79315702482403,32.83007702592417,19.789483058762112,25.163341975325963,28.817629999999998,5.4
ABR,36.053461695351615,30.261816720920883,34.785982152828005,42.880571906971014,46.461142164887995,47.12252902373684,98.91102,104.1
ABRA,11.082319483602424,11.216584543934815,11.15085307475515,11.220748499163827,11.43309954124427,12.167490594618059,8.447884,1.3
ABRACL,974.2312938083148,1241.85143316093,1103.331671261159,1093.6400793364726,987.8870994456521,128.86054437812217,2839.1040000000003,379.9
ABT1,316.3514596799057,388.1018996595163,439.5591997590412,190.20832213332062,307.8122991956813,188.64220072392717,329.26552999999996,73.1
ABTB1,18.464962337611414,16.938988759797592,19.94183263256416,19.03328733836015,18.980662461108864,30.037066843867926,27.409945,2.6
ABTB2,20.933292717626905,22.817074730924045,24.27148285506075,23.99800568539244,17.338497927601725,41.17361707374587,55.908863000000004,2.2
AC000111.3,10.294094590032122,10.18578645601251,10.407153345112608,11.207951835524899,10.491970507198923,11.392856167859758,7.390307400000001,1.4
AC002059.10,28.719006008746398,31.530504864668206,30.505121011091536,35.41353353144035,31.208399581330777,49.69331633313031,25.71848,44.3
AC002064.5,12.790232532926172,12.228508107324801,13.84518092050191,14.640147328708148,13.131072945899817,14.470356722346347,15.111835999999998,17.4
AC002310.12,18.174065519712496,19.325711860375915,18.13361475634702,17.750697224078017,20.735037753334307,19.330167940160965,54.729409999999994,26.8
AC002310.7,26.510515238323986,32.25507828520685,21.78528314644911,28.21526188596975,24.435053507019273,44.573843885245054,47.0034,19.6
AC003973.4,12.163637081560742,16.356492737944016,11.57578657263765,12.375170731168378,12.810713947031314,12.770955754897507,12.07131,23.5
AC003986.5,24.9767276694036,19.71952425494406,19.394381472611535,27.27770165552828,21.128807022389672,29.985086198131366,44.588257,22.3
AC003989.4,20.941918538294676,25.95233452129239,24.215765014281228,22.072829925253114,21.05120059550447,25.18385783870368,46.28735,27.9
AC004158.3,12.309817839759416,11.407490998679757,12.646679109933373,10.668209688344637,11.050210439147829,11.594029508127592,11.090516000000001,3.8
AC004490.1,17.833871551741115,19.30688603450234,18.04545132696708,18.728648601904972,16.198450287609027,34.58849438626419,16.854654,2.9
AC004538.3,12.992358406883433,12.554712522513091,12.108902420641819,13.750462109531151,12.353373018264254,15.258896384702972,14.998498000000001,2.9
AC004692.5,236.15745545776971,299.4925264652317,252.49078857792398,164.32452005206488,169.9300132078825,115.73717572566058,235.7133,207.7
AC004941.5,136.5511530734241,137.57663039411491,138.24166239170754,107.74445822985189,159.19974118957282,189.70381762121932,341.20804,151.3
AC004951.6,348.3268327647659,521.083062416199,403.457587318629,280.09628255550535,323.87832429141974,168.8092957085463,275.46555,64.4
AC005162.4,23.312526531815337,26.748713771609577,24.3614507705879,37.15216302313694,27.31216698700269,48.72862104716056,20.946539,30.2
AC005224.2,18.142003671245924,14.42225349473111,18.75600845236088,13.845203882093776,20.644070996477097,14.497069371319723,18.812687,3.7
AC005256.1,46.805993707821784,62.918249167636425,60.83788039129664,67.76347717730748,54.377792052702674,108.42790002706796,79.86621,43.0
AC005306.3,106.46222926265673,111.63619618501804,101.71351587684224,95.58581681027452,111.7571877751143,131.00926479527524,88.01455,5.8
AC005498.3,22.250357319110627,26.968841982474892,25.242191052438333,30.890151968594182,20.348093037164112,37.78042149889203,22.983547,8.8
AC005523.2,58.6835111426003,48.21361922505595,67.64225274036575,37.4226934703039,62.70356393174816,31.462795838657307,46.191113,50.0
AC005523.3,35.22752063289235,43.383257704385414,36.78140181260683,38.86550346525576,30.54472197704154,44.61101798671105,55.629734,11.9
AC005537.2,13.842378546959843,13.439948093529537,13.096024983898216,14.390661849604953,13.78308911035873,16.92807369383401,12.383503999999999,2.3
AC005592.3,13.021899589795696,13.506255474669864,11.855924196259306,11.258431737151975,12.513010881581677,11.938542267187191,13.445707,18.1
AC005606.14,17.319615002617983,17.95853383756693,15.650892761135214,17.445389977989326,14.100346824909558,19.48710181786469,18.62947,22.7
AC005754.7,13.61514940010303,14.113114241706846,14.993154594421618,15.861176873220325,15.462702375285286,24.976976147540558,14.543535,4.4
AC005785.2,20.57971478419017,20.26362775626783,20.179404111450822,22.853810649671697,19.826530747804764,25.173210758554436,42.85583,26.0
AC005838.2,13.027713484857896,14.901172349618104,14.594768987390808,15.744609404203747,15.582797674336701,15.12194033810892,18.331995000000003,16.9
AC006026.13,25.887606676542575,29.283841479954617,25.887606676542575,20.992250529296534,20.924738683638992,19.301740694989185,21.07391,1.7
AC006129.2,17.43425427017833,19.918657216680096,18.952205600159434,13.516188272947826,18.72664439320392,13.613278967663272,9.911205,3.6
AC006538.1,14.639397941497378,14.988892001328264,15.221070024988178,14.69240232782566,13.407135254590687,22.295996827801208,12.514221000000001,31.0
AC007228.11,22.42645471334867,20.5587897397729,20.616539166474386,29.791125437383926,21.17367271887089,34.02473367715746,45.924057,31.9
AC007255.8,16.825742553691352,17.546637116907593,16.28338020291256,20.426969180569536,20.129696440917733,22.197177190635607,32.14782,15.7
AC007292.3,35.6112449754096,43.278990526339726,39.546545857800844,40.5795897996877,41.48511576151253,52.04392295863754,100.469635,60.1
AC007349.5,13.186501547932682,13.466530138220506,13.186501547932682,15.646295507382067,16.78393278189601,13.498442421498405,9.961509,25.9
AC007362.3,18.36090909937576,18.006037378983596,16.088154625999735,17.817077843291383,16.5008067666815,24.490133683330626,13.069852000000001,1.9
AC007364.1,12.60133968561594,13.183976193363577,14.594768987390808,12.722752620043684,14.582726485708816,14.366858212708422,12.638467,18.9
AC007365.3,23.197639078789393,21.037945955796026,20.715078059972782,29.40337072127033,20.760780646803088,25.095284495219403,56.41731600000001,50.4
AC007389.3,27.256603356078227,30.588672151314984,26.31698195128317,52.205363248656994,30.298149024345108,53.3337194480384,31.725443,17.8
AC007401.2,22.922372650061856,20.88355401800462,18.97595930300139,20.566826994205268,24.13188015274512,18.261801974059843,17.761095,4.7
AC007557.2,15.563348755167562,13.909959329350416,14.945289727742564,15.505908246793458,15.002530439331542,17.593003526715698,11.204411,22.1
AC007680.2,20.87979715110428,18.582068379272673,17.380423241718656,17.569925952511326,18.913949926556004,29.274081989912695,15.108623000000001,4.3
AC007787.2,19.977449774409806,21.86863155368127,19.829935879756075,22.509088013724224,24.716302414287725,27.1417937708734,35.41656,5.7
AC007967.3,35.83221900072294,41.15275928616308,39.3101330461159,40.97023414804391,32.50501243521613,45.39296629643451,131.10686,10.6
AC008088.4,17.553479570128122,18.223947383001374,19.33564269002758,17.90579365955143,20.49275290044088,19.532149124097458,14.888504999999999,21.1
AC008746.12,25.990698088899823,28.7865127199083,30.708405156652532,21.50078267230166,21.85528950058734,19.509831259621663,36.59062,8.0
AC008753.4,52.55393308451821,68.03394045181089,56.42242139131873,72.11582064807627,50.67798862048198,49.63296028323747,89.42217,6.1
AC009120.6,76.90268848892525,93.48705342416058,92.71845019057228,58.73655030832941,80.92178350244568,66.36790459434361,185.19383,56.8
AC009133.15,24.068830576110077,31.67502928705265,26.079758478794183,23.749831602020095,22.482856711760927,65.25119562962317,59.28278,16.3
AC009237.8,23.100745040438174,25.73217927114979,23.50517464664082,24.207782293609306,19.167435977547235,29.874358140758723,20.205126,65.8
AC009502.4,26.539326073912775,26.588042284719375,24.27148285506075,29.151255106742603,25.502545680771686,25.866907818451438,50.437473,12.0
AC009947.3,15.375920169532685,15.427108815660603,14.095748193564905,16.564540336681674,14.536797365324945,20.88408142808179,15.059791,4.3
AC010095.5,13.441234923357603,13.945608522973568,15.172126104831733,14.550615082324185,13.95226625311468,13.926114046543201,16.982473000000002,5.8
AC010145.3,16.49230402260295,16.111563397583353,16.809138385337235,16.343346695437763,14.662933973401044,18.979733711054152,32.392309999999995,6.7
AC010145.4,18.660573320271453,20.824321350184437,21.42600650048617,25.385247143548284,20.095991057108616,40.53486713685859,17.422795999999998,2.8
AC010524.4,20.566772660510868,20.287923384167584,20.12823388944247,27.911024007135442,20.11950248196054,20.645730305881685,25.603157,1.2
AC010980.2,22.318783674599942,23.13903986377655,18.37873294458461,20.960782727769136,18.91836366937838,21.729485508756188,20.270155,22.5
AC011997.1,12.058970095506595,12.843947266913538,12.385218040018447,12.076320543110432,12.321952598563483,12.486880134810466,10.486799000000001,0.9
AC012065.7,80.42665456450969,28.74228204724416,20.73423304758871,22.332762433013826,22.36251829158586,25.472002638033526,18.92099,41.6
AC012360.6,20.57971478419017,22.02058925171866,18.41117632916763,27.776724041186657,21.206072265062634,26.390468268756806,31.905563,34.5
AC012499.1,13.331071932220228,14.8965893783674,13.535335113982354,20.15476882364504,13.869939146612406,15.814045022638131,10.121791,3.9
AC012531.25,19.13213123562564,19.19977149525652,21.183458760608985,20.4844374856442,16.80673698140607,34.95185540336059,25.769054,4.7
AC013463.2,17.28053466156342,17.931399086312464,16.159826796614645,20.396602261294777,17.56953917675795,23.171243874539062,17.358504999999997,18.9
AC013733.4,11.024495165006975,12.100427757302567,12.161106506932104,11.26979125377281,11.855773343227575,11.417855331528965,11.165108,0.9
AC016831.7,15.963447925456887,55.0100879298835,25.01872314531495,23.462422566162346,21.2473478406158,35.73612588382635,17.499716,40.6
AC016999.2,19.88277258746275,22.459283829342468,20.613791965342408,22.96595080341187,17.891431837089357,42.05450303558527,63.057987,8.5
AC017002.2,42.949965842118374,69.7709349825144,77.61350008091351,47.22504775710387,87.16543421150575,54.555925972975274,82.58516999999999,5.3
AC017104.6,92.88717590506624,93.02439145133685,100.09669120311106,100.77698501600176,108.92712980839903,153.3644036276926,114.089905,7.3
AC018462.2,19.271835820130843,26.446783519691852,24.51008482150482,17.93374589830976,19.342729978857275,18.665981523508833,13.980942,24.7
AC018755.16,54.82719287438265,78.06783412291922,65.51838725079068,54.718453530206304,68.46064231498814,91.96317065612014,200.4655,79.3
AC018755.17,13.862113744127589,13.650806009461077,11.992601106040878,12.674283935661188,13.126330376713389,14.260589632691165,10.771616,4.7
AC018766.6,17.544681430552945,23.345914249358014,15.511181655341002,20.7264338913018,16.66504913500663,31.18339491384673,23.784842,2.4
AC018816.3,23.702396255007763,25.70235844780869,23.112996952150706,25.268002775075722,22.812155225075795,30.942727150088142,32.156586,32.5
AC024560.2,22.876050100225587,24.732434730837415,25.663012097369542,34.590764168906546,26.632483498957882,48.16651998754337,20.068493,28.0
AC025442.3,28.203161097401473,27.274637589268888,30.941414740042845,30.223060476683433,22.192906723461874,31.336636973856603,44.989876,17.4
AC064852.4,10.836288862039108,12.02316185077358,11.42005057001508,12.12883204659015,11.97480740419965,11.901918801511952,9.414572,12.0
AC067956.1,15.63067893446768,13.732466050848176,13.079463170415295,16.026217638701386,14.250281972395968,15.03124886439263,8.850924000000001,1.6
AC068039.4,30.660997290297068,31.095668373108797,30.71384782420285,23.57429040548,30.80813633626159,22.213601818266728,52.278923,35.0
AC068138.1,20.35523047565264,22.049297843080804,23.622475753241222,29.442134611205276,22.026687586280516,27.251133534488492,16.6754,49.4
AC068831.3,18.419081782026243,20.472959196647665,20.600372959989638,19.50929034790158,18.591809777685068,22.8694242761702,59.4188,3.5
AC069277.2,14.010704075684142,15.376652390998993,15.875121025711032,17.887011778700067,15.17368482159196,18.338863250381216,11.218432,1.1
AC073283.7,109.70558736536593,66.22794662168292,54.67785976701664,71.53681439209846,61.251805442076986,54.544880000616814,41.423702,7.8
AC073321.4,26.784950339366087,23.43398166382865,31.969194170703393,26.406481286018785,24.810007300665646,29.790300323497792,28.173111,7.9
AC074212.6,27.893846671599988,32.09053057674745,29.62823927499661,35.253891643593185,26.504565001135845,47.51473841367619,39.1207,15.4
AC078842.4,12.811324765091953,13.505779427037293,13.329411664090852,13.516925195814938,13.228665012994222,13.387269075444316,10.487592999999999,36.0
AC078883.3,29.497748489108385,25.21489763029556,22.921357855625512,39.050904967572436,25.04830997490318,26.04431437080341,39.785,7.1
AC078883.4,29.497748489108385,25.21489763029556,22.921357855625512,39.050904967572436,25.04830997490318,26.04431437080341,39.785,7.1
AC079305.10,17.26100694541267,14.243099933518796,17.035908576624717,18.643881699893594,15.033506292754108,27.98596095701424,35.615840000000006,14.3
AC079741.2,12.795191740589107,12.266291562061154,13.322680104766173,12.223929852627384,14.195691169890653,11.53901131902597,8.962597,20.7
AC079767.4,318.5984058122141,16.554801497080224,17.22801169794513,17.21518438618977,16.774196239362187,15.23731339801907,10.93592,10.8
AC079807.4,13.652018848685454,13.989726055976,16.375697567595935,20.433597117664892,14.906293890361875,21.922462122732277,12.134348,1.1
AC083843.1,18.308825580230344,14.138473007462245,19.072981993278198,16.1556212809707,15.218776238779705,12.665866669015296,24.531715,3.8
AC083949.1,21.617209915558515,26.79085410017841,19.632577458193087,25.289901763491354,21.030212676953273,29.495794102307823,26.859565999999997,33.9
AC084219.3,13.584040515450805,12.89908571009303,14.585119387388604,17.33014844818316,14.939526312457016,20.87949001018738,15.748385999999998,20.8
AC087501.1,11.229864693888308,11.29293187190151,10.549651755485714,13.50803979285082,10.091141568343787,12.295187319024418,8.95509,3.7
AC090627.1,12.183399790198726,14.496117451406588,15.603443926842383,14.829253390115813,14.077188227460983,19.393081969115965,8.827969,3.7
AC091133.1,145.53310578572118,153.4663483244515,154.23178433607953,124.80946872925159,144.3332213406648,56.277000817158765,158.51552,72.7
AC091633.3,12.770121224584216,13.235595719278038,13.080567491159234,13.128398070392185,12.853300719964668,13.432772114020459,7.7010975,12.3
AC092155.4,12.413813281509192,12.224760893552872,12.776735541268357,13.834832220719534,12.401747381603371,11.920474225668682,16.55892,5.5
AC092192.1,13.93553315918678,13.156618114920155,14.498887745583021,14.319673130282052,13.856261830498187,14.662563634934362,12.136928999999999,0.4
AC092620.2,799.4135061592385,207.15194733239042,296.5672329273628,557.2856911708368,439.13116733694795,1543.528106137304,67.49661,27.7
AC092660.1,19.346061972068213,18.265835389762483,17.250572579608164,16.67374023001967,17.849834905972617,25.935104584868085,24.09497,20.1
AC092667.2,14.197597795639995,15.050177866316114,15.384125375994257,14.202112048384896,14.814101533869431,15.131212145918136,13.939507500000001,16.4
AC099684.1,20.46150079913709,21.225468681131417,22.59975486286425,23.332744272241346,19.311981296685925,21.679891395129374,25.314756,53.5
AC099850.1,15.927915620290648,16.71018877953243,19.381711495393073,16.957603806850738,16.257794517923283,16.090563287207438,31.199178999999997,18.9
AC100830.4,19.902606040843736,18.029141560672805,18.817044516782524,16.00377764540602,16.972622126226174,15.52103465816187,30.764158000000002,3.7
AC104537.2,17.936541470134824,14.40541536422419,14.352752995426659,15.002754466336157,15.019627678032576,15.38358818786127,17.990820000000003,3.1
AC104667.3,37.52501393278161,46.365208904426204,40.20848341709472,51.05021399633877,38.41660360651228,103.93588176926073,49.7336,3.6
AC106801.1,25.241238750089934,25.18674735570258,26.801675587261705,31.479797852811686,27.04318773186406,31.5309682218388,36.611652,34.6
AC108056.1,12.107332373132081,12.32574674341179,12.018491458383231,12.545529609331739,11.30265672533296,12.29315980215169,8.547498,2.7
AC112198.1,22.145485177878736,20.71103133115694,19.22781184177242,21.77947457592682,19.758942877704495,25.434259400544057,16.59313,28.9
AC114730.11,16.23373491214231,19.946098329127746,17.474255851221432,19.005153910838256,20.59042047045848,25.172627291942995,15.316222,2.0
AC114752.3,13.231213131618638,13.638173513528722,14.67266310466095,16.041229491604685,12.728171549864648,20.2489400890555,13.485547,17.7
AC124997.1,11.953685538762574,11.343119106412734,12.374591584880992,12.809850308463352,11.704266730632558,15.235794554069361,9.623277999999999,1.4
AC128677.4,483.03651500398286,188.86249060117427,159.43588643070666,157.8184006333425,172.08306427623802,99.9436645479047,172.12216,85.0
AC136289.1,12.75765895429014,12.099640347015287,11.328195213304799,11.795500565104978,11.957761637347568,13.25274341946151,10.333294,19.7
AC139100.2,26.0598341389667,30.19231621398641,25.558282033314047,26.675197910286194,27.443380339347666,30.461296266449377,58.70661,5.3
AC139100.3,15.256499202583116,14.796841288494875,15.85440990997926,17.467437436414727,14.026596028569136,20.900999009860023,9.745958,0.9
AC141928.1,26.615174938966728,28.79592904428429,25.95294296579743,28.205196524055825,25.21348189057158,36.56440593434915,32.291453999999995,6.2
AC144652.1,88.65472482407348,92.66424825397947,95.02568668376689,295.648485601529,140.72063307759643,84.28535197816225,166.7622,38.0
AC145343.2,18.961580723540546,24.116551380389275,20.62482192937308,21.69873297844811,20.079960987553562,29.931250283183566,33.12578,12.1
ACAA1,419.8713411343593,349.47693208120484,337.0768594199749,395.17140142680967,348.8952570533753,554.0941984087846,370.3321,244.3
ACAA2,26.70976682350618,27.834971274805785,32.91017536739253,33.84698570232219,34.22482588105844,33.4818201515801,62.9111,20.3
ACACA,29.989522066530537,34.64621241283815,31.848415355601475,42.270470231590956,35.25604495499248,30.726474474744226,135.8805,33.7
ACACB,22.267167515081837,23.710106716325036,25.756273016088155,25.691000573496066,21.798047415946908,29.87738638476185,11.473687,4.8
ACAD10,16.159480037742906,20.38682927953184,16.306000219677284,17.05036718525075,15.936343602003001,17.965915887562005,17.112173000000002,5.1
ACAD11,284.3796774376369,269.7653740408841,371.93648828997675,167.75409113623823,321.26322516975506,86.81624279741736,577.44556,145.9
ACAD8,133.4715769105127,135.14297586338438,162.39268319544598,103.51951831983344,191.4691306159038,97.58732929215195,358.0434,244.9
ACAD9,123.8626959268401,145.75471203299057,138.36728253887955,111.58401598584375,128.25340595529426,65.29558177155921,743.2307,241.5
ACADL,12.070488100186388,12.969756392213752,14.022313446963631,14.20744613320237,13.963808475457192,14.380846250911066,9.684414,0.8
ACADM,692.9197120413312,369.7685663261855,502.06530426672316,368.01306276358,442.17765352092397,17.48024771942909,1472.309,855.2
ACADS,55.78119872101175,65.57141396748688,69.86920666390282,67.4524815289407,68.15798330875393,73.26990895940989,149.77461,48.0
ACADSB,23.547210272044982,28.033472841770994,32.561939922048964,22.859742104576277,38.743468331404316,19.569484626777815,95.367424,122.0
ACADVL,708.3321894647667,594.6814198842851,663.4907885484075,788.1018996595166,932.6683552440649,555.9074036600383,2469.1084,1249.0
ACAN,21.022563752659035,22.694949392268313,21.343204332994546,26.733833920748484,23.343852219547202,42.87104208557385,19.915295,9.9
ACAP1,36.32567833420196,40.47736620621243,38.71887195339813,39.947412110584494,29.19189574542458,40.713133365388515,51.64965,2.3
ACAP2,13.01777069156623,14.440147262406166,12.533090475183569,14.290342658303508,14.117537642320315,14.956618976555987,13.039661,15.9
ACAP3,24.96756870444307,26.009489796824912,20.659976166322764,24.35415184837269,22.967683270007747,33.33871706440765,59.44899,47.7
ACAT1,12.833941645751446,12.32059750773782,13.358814635119671,14.667211643486466,13.182430255328855,12.954847058027816,16.23189,1.5
ACAT2,200.16074188849845,183.79530817890904,214.21301364769275,112.67960168142652,211.46617545805404,83.48546922725679,1312.0309,285.4
ACBD3,228.04984301901007,48.35806847280629,127.85277699763881,62.23731746842573,108.92712980839903,45.64034873716127,93.76801,354.5
ACBD4,139.6527938745256,155.69702046255327,157.2903415128735,119.73952863538942,120.94932937471009,155.69858661734108,118.211395,36.4
ACBD5,41.54960377932281,37.83417825550522,53.07180675748044,40.092017183454765,50.709670751812915,42.96825945913633,49.0979,107.0
ACBD6,213.14089643640747,209.80545411310672,237.03263767135496,147.3863997999158,194.4352575216792,40.22181499765058,1001.9048,329.7
ACCS,386.3596463497461,354.56574117414556,327.9853509664116,333.3241218817403,296.48424900773114,138.12359249024954,192.3906,82.6
ACD,235.37967768000513,306.07727354597046,247.66362083262086,150.7280331562111,278.1574552159676,181.25374754633523,336.33853,174.7
ACE,18.569712455954978,22.599394462917274,18.069637964034285,20.40370452817869,16.844515780739428,34.153225629644545,18.580425,25.2
ACE2,16.044840039300134,12.412309527866753,15.279784966745911,13.005930301234011,13.481746926317346,14.3704687363178,9.1887045,2.8
ACER1,24.865207723049398,27.94582198711149,32.031790912103105,34.45316328516214,22.437844991898626,42.29877311444045,35.115986,6.2
ACER3,15.834082914394848,15.948461067010841,15.34284910689086,15.58420698768131,14.709475866922784,14.422769816189057,23.23088,21.9
ACHE,14.795588594762272,16.897452799538456,18.398071539086725,17.063564855356837,15.438336312397434,21.659266834785164,17.783222,3.1
ACIN1,168.10517307990455,228.85517745383171,163.69981383328096,139.9529930930179,205.97704223774286,151.16446774547418,313.80222000000003,212.7
ACKR1,15.793444299167499,15.058884963970428,15.391501102589544,18.75600845236088,15.632943148214386,22.75066304826319,18.089268,3.4
ACKR2,14.654250434671665,17.35749978113311,16.66594308132597,17.066127177971143,14.295315781378367,19.960126936896245,15.490935999999998,2.2
ACKR3,14.8871242914919,16.834093275847096,18.094149804610456,16.88474053265232,14.886095448338457,16.373211342057026,12.918005,9.0
ACKR4,12.792601032757798,12.679703085021405,11.44241878627071,13.092187384944411,13.993835960404729,12.841538044203451,56.829628,751.1
ACLY,170.0135223850879,157.54786351078948,164.26900294745576,173.83839687082477,245.90196117606956,195.80846287441742,999.6747,284.8
ACMSD,11.860899898344924,11.53380106474587,11.439162264108965,12.892985526144361,13.111609492101653,13.754961846380127,13.158917,21.8
ACN9,142.76123260543338,151.8259474544568,132.29351315373458,74.95041903654227,97.99110256915105,82.67936379457609,201.35345,62.9
ACO1,18.59484289301179,19.49947668506615,19.072973089460007,20.86980357259599,18.743059227932957,23.421491268946205,15.629632999999998,29.9
ACO2,32.97811450828777,33.51776745041508,30.014626705807974,37.9623467998948,32.84239261174726,47.406025089063085,56.836783999999994,34.6
ACOT1,56.36063091171195,57.107168491802014,74.66318602688372,38.77471622462885,82.257228256265,20.949484309362212,178.48158,333.0
ACOT11,16.41625560498937,15.26667141439954,16.790689610639923,15.573557831940574,14.76243843903995,14.478628337844714,24.52535,4.5
ACOT12,16.279991694387423,15.28445773541269,11.719163875527391,15.955544723785525,14.318907882028975,15.356095933998215,9.821587,22.3
ACOT13,84.54980841073767,95.90065287735314,104.9116729998309,97.58301910618674,97.13561258198771,66.7852931663864,1807.485,288.1
ACOT2,56.36063091171195,57.107168491802014,74.66318602688372,38.77471622462885,82.257228256265,20.949484309362212,178.48158,333.0
ACOT4,20.4414878110485,26.82754184060062,28.50642352921648,22.108858287080903,42.31218479669912,32.190026597610284,24.034370000000003,28.2
ACOT6,13.806124899399755,15.349018771560162,15.378654719667399,16.89721586175133,13.840105144256052,20.540664142798782,13.99606,3.3
ACOT7,56.39386408214141,65.40434338301115,71.50430284186606,93.59520662923205,80.56773123763985,36.14254944325351,149.57416,191.4
ACOT8,29.979448550342873,24.242144606159677,21.970586735409064,28.55299396659719,39.55949885743895,27.731861062282494,22.578245000000003,39.0
ACOT9,601.5979066622625,549.605917993405,498.3878544598239,666.0957272357055,453.9592347212749,392.9352329928509,1625.0833,507.2
ACOX1,15.095858775878542,13.117250111992293,14.297596432826426,14.107630341412099,13.130801993759935,14.618633841589194,11.702721,2.7
ACOX2,17.811497532542443,15.141489107457147,17.037309015622974,25.41143978073344,16.722116718707852,18.947924788994438,34.21092,242.6
ACOX3,46.84335365804542,52.550002281676434,38.20290784821168,51.01111393867802,46.03549907379248,23.09742183317471,254.33064,43.2
ACOXL,11.297169949432568,11.780698764373852,12.670426263516331,13.36651256999641,11.704266730632558,12.822229273708965,8.069303999999999,1.0
ACP1,17.291949373345947,16.378442958013014,16.968361223809314,16.29153389683275,16.27809147828226,16.984503723913793,16.289972,25.0
ACP2,90.70451615783794,100.88774430310322,79.65645625769952,136.2129817593539,106.90397193073707,98.4324185603919,247.46085,224.3
ACP5,255.98790436739216,154.49762862684148,89.90643785048164,50.146113135685646,72.31994310296321,54.565215024326534,57.52393000000001,24.5
ACP6,22.715451144237118,25.73825833561966,26.424330096304484,19.919801406574297,20.307143540310026,16.95768121901091,55.124843999999996,21.3
ACPP,11.97038975887087,11.578643753828432,11.448345113248859,12.16721693391529,11.024849224892238,13.25274341946151,11.663627,3.6
ACPT,72.0212094047599,97.65127813081756,86.54487307211846,91.22539725133252,90.9411101290724,251.47171899604143,84.47339000000001,50.6
ACR,21.751416679071966,24.966277374945168,20.949159702151782,26.29302568761513,23.867343306956627,34.61892141634385,28.511806,2.7
ACRBP,50.438691290011484,32.68974370557703,39.852043190712955,76.6083059516973,34.12052944026794,77.27762969107492,26.520287,2.0
ACRC,133.809627246056,165.3829409174825,243.09830922301975,75.8778008501441,276.4352329938986,82.6230604875247,75.160866,39.4
ACRV1,12.85353685829155,14.6443884635349,16.043341228736445,15.116528894867923,13.379947703708543,19.385189640906273,13.173373999999999,4.7
ACSBG1,13.560681333323382,15.189658473284108,12.450336831589013,16.342329974785752,15.271599246305922,14.450365321774363,26.788338,7.5
ACSBG2,18.196579838214852,19.7800182684204,22.68190114056557,19.784871349987853,17.224215968903007,27.603732749974768,30.958227,32.6
ACSF2,360.5633970938335,107.26618790231679,92.55683596347755,104.69220617809387,108.99263029569435,55.96968309025257,55.668304000000006,93.5
ACSF3,22.065948933217165,20.39525123928377,22.82795037048454,23.332744272241488,21.099280560451117,20.99808552408593,51.173813,8.6
