Gene,memory.CD8.T.cells,naive.CD8.T.cells
PIK3R3,0.690764291,1.410616598
PIK3R4,5.027527323,5.322594583
PIK3R5,7.993219111,8.126146568
PIK3R6,1.837561387,1.357393802
PIKFYVE,7.025204508,7.251142767
PILRA,3.567928844,3.133042892
PILRB,-1.281165392,-1.171791271
PIM1,8.641646793,9.055557276
PIM2,7.72362435,8.434124496
PIM3,6.644654469,5.048136084
PIN1,5.547859479,5.221969954
PIN4,2.947965795,2.670300719
PIN4P1,-0.875424112,-0.888545346
PINK1,3.529489453,3.346108489
PINK1-AS,3.667378781,3.652627959
PINLYP,-0.080110172,-0.270513755
PINX1,3.333052966,3.743588876
PIP4K2A,8.352774257,8.267865209
PIP4K2B,6.828906593,7.226309486
PIP4K2C,5.232864623,4.874327251
PIP5K1A,5.745263844,5.705950009
PIP5K1B,-0.381176361,-0.270513755
PIP5K1C,5.80049956,5.733626069
PIPSL,0.049731782,1.057121687
PIR,-6.563717529,-6.563717529
PISD,4.849510815,4.961620195
PITHD1,5.624108587,5.221969954
PITPNA,5.970009759,5.368711762
PITPNA-AS1,2.456655259,3.164369677
PITPNB,6.09842221,5.857391524
PITPNC1,7.182121094,7.221198022
PITPNM1,7.350657053,7.138824019
PITPNM2,4.612645678,6.422968143
PITPNM3,-1.132873601,-1.023228196
PITRM1,5.968984198,6.213365465
PITRM1-AS1,3.08301633,3.419350852
PIWIL2,0.33089123,0.841498373
PIWIL4,2.187137976,1.628449938
PJA1,4.569993775,4.47594331
PJA2,7.374863669,7.370954734
PKD1,7.42171673,8.143935822
PKD1L1,-0.998413715,0.097267966
PKD1L3,-6.563717529,-6.563717529
PKD1P1,7.3494754,7.791622868
PKD1P6,5.243081603,5.51258613
PKD2,4.385533781,3.862962056
PKI55,3.326661921,3.804509779
PKIA,5.314259546,5.165030524
PKIG,0.690764291,2.496578446
PKM,8.858737214,8.373005235
PKMYT1,-0.875424112,-4.090114912
PKN1,8.215530919,8.398135156
PKN2,6.419179848,6.625071479
PKN3,2.525238783,2.459174855
PKNOX1,4.202186574,4.450754833
PKP4,4.483585256,3.977624005
PLA2G12A,4.815682217,5.427994082
PLA2G15,3.300810802,3.133042892
PLA2G16,3.098104474,1.628449938
PLA2G4A,-0.080110172,-1.023228196
PLA2G6,5.258272674,5.448816724
PLA2G7,0.566092098,0.221610302
PLAA,5.153839968,4.996851542
PLAC8,5.801652114,6.54253562
PLAG1,2.862186967,5.697944056
PLAGL1,2.643086372,2.691960031
PLAGL2,4.873823844,4.592807711
PLAU,-1.633184056,-2.689621794
PLAUR,4.097213674,3.445088718
PLB1,1.624837859,0.587887675
PLBD1,5.307784514,4.551937049
PLBD2,4.027994834,4.257301671
PLCB1,2.444900864,2.508833874
PLCB2,7.982587255,8.060797785
PLCB3,3.847809802,2.910940181
PLCD1,5.550604236,4.338508319
PLCD3,1.56093228,0.336081062
PLCD4,1.42394557,0.587887675
PLCG1,8.553401724,9.243868315
PLCG1-AS1,-0.4673983,1.694318244
PLCG2,4.253626551,3.261724355
PLCH1,-2.405487138,-6.563717529
PLCH2,5.616269519,4.60141708
PLCL1,4.031928702,4.472818696
PLCL2,7.98664673,7.851190759
PLCXD1,4.539921579,5.772264421
PLCXD2,2.808159718,3.17978162
PLD1,0.168846794,-0.765369245
PLD2,3.917510916,3.393145467
PLD3,6.413159948,6.231042129
PLD4,3.419676315,2.670300719
PLD6,4.012151213,3.613440069
PLEC,9.708057019,9.402942876
PLEK,6.447436269,5.221969954
PLEKHA1,6.835111167,6.927414817
PLEKHA2,7.23298767,6.32066711
PLEKHA3,4.684380597,4.491465671
PLEKHA4,0.805514526,1.650741861
PLEKHA5,4.078316967,2.086535642
PLEKHA7,0.978551995,-0.765369245
PLEKHA8,3.626337504,3.779437947
PLEKHA8P1,1.582550199,1.875598391
PLEKHB1,5.139326492,5.87761567
PLEKHB2,6.783544789,6.395179448
PLEKHF1,3.677459234,2.299036429
PLEKHF2,5.888827762,6.056279866
PLEKHG1,1.890518481,-0.356827283
PLEKHG2,6.061372881,5.85858906
PLEKHG3,5.831299825,2.299036429
PLEKHG4,4.61001656,6.028883823
PLEKHG5,3.979932236,3.399741573
PLEKHH1,-1.281165392,-1.739675656
PLEKHH2,1.819468054,2.947415362
PLEKHJ1,5.712549294,5.657234005
PLEKHM1,5.651214675,5.715234479
PLEKHM1P,4.630916563,5.046035234
PLEKHM2,6.654894392,6.734787639
PLEKHM3,5.096768068,5.450406086
PLEKHN1,0.381099131,-2.299394161
PLEKHO1,6.612178066,5.969157481
PLEKHO2,4.716511163,3.853382995
PLGRKT,4.233270121,4.178939865
PLIN2,5.019624695,4.881414127
PLIN3,5.066403901,4.740423385
PLIN4,-0.299818121,0.160778315
PLK1,0.730037271,0.841498373
PLK2,1.907747504,1.894403442
PLK3,5.965903133,5.477160744
PLK4,2.228862465,1.984918744
PLLP,-0.998413715,1.357393802
PLOD1,3.769866135,3.584782336
PLOD3,5.180665365,4.434785746
PLP2,7.341572881,6.207738062
PLRG1,5.595154677,5.611084841
PLS1,2.409051901,2.805600875
PLS3,-0.998413715,-1.992559397
PLSCR1,4.039764402,3.928291626
PLSCR3,2.770983738,2.002359751
PLTP,-0.559102639,-1.739675656
PLXDC1,5.232864623,6.511658055
PLXDC2,4.063019344,4.012471346
PLXNA1,5.557443369,5.191882143
PLXNA2,1.245725941,1.757310089
PLXNA3,5.949358726,5.870510064
PLXNA4,3.113036454,4.83349713
PLXNB1,1.924773198,-0.270513755
PLXNB2,5.646090723,6.085212862
PLXNC1,5.607069777,5.401946646
PLXND1,5.611019709,4.224237814
PM20D2,5.302909098,5.51106385
PMAIP1,4.641254111,3.210120206
PMEPA1,4.561854236,2.326991208
PMF1,4.112154829,3.995152887
PMFBP1,-1.446464651,0.336081062
PML,5.750047965,5.906851333
PMM1,4.409922887,4.268156682
PMM2,5.266643549,5.242297237
PMPCA,5.461532684,5.529226055
PMPCB,6.401044262,6.546256364
PMS1,5.294746611,5.599671276
PMS2,3.540577041,3.941914071
PMS2CL,2.947965795,3.624745647
PMS2P1,3.113036454,3.834031929
PMS2P3,2.069586472,2.313081527
PMS2P4,0.566092098,0.160778315
PMS2P5,2.558345435,2.702668955
PMS2P9,3.551580067,3.706826254
PMVK,4.354455909,3.900654672
PNISR,8.592716316,9.173079225
PNKD,4.580775547,4.348771308
PNKP,5.406537189,5.541208397
PNMA1,5.977168346,5.695265502
PNMA3,3.68746974,3.66363173
PNMA6A,-1.446464651,-2.299394161
PNMAL1,-1.281165392,2.873518837
PNMAL2,-0.222804044,-0.111986841
PNN,7.862088363,8.446123327
PNO1,4.119567778,3.891323439
PNP,5.366597904,4.665768889
PNPLA2,6.954426296,6.974569221
PNPLA4,2.663516088,3.393145467
PNPLA6,6.92775484,6.687725797
PNPLA7,3.036781365,3.789519025
PNPLA8,5.142968572,4.869583252
PNPO,3.227234822,3.386519064
PNPT1,5.391306492,5.466204142
PNRC1,8.192211001,8.142461734
PNRC2,7.591590203,7.554327244
POC1A,0.566092098,1.090121962
POC1B,4.946482741,4.902468243
POC1B-GALNT4,-2.793838948,-1.524577687
POC5,4.027994834,4.100131747
PODXL,1.218368877,0.097267966
PODXL2,1.375231953,2.134780282
POFUT1,5.427593593,5.274954406
POFUT2,5.254910677,5.033365477
POGK,6.009448421,6.061489212
POGLUT1,4.880384171,5.186170148
POGZ,6.63369432,6.615894535
POLA1,4.119567778,4.418637919
POLA2,3.979932236,4.201766616
POLB,3.50139185,3.366455262
POLD1,5.31909682,5.636439931
POLD2,5.043203891,5.334693167
POLD3,4.008162971,4.079738204
POLD4,5.663945499,5.673656132
POLDIP2,5.724752459,5.787434596
POLDIP3,6.438572833,6.431040451
POLE,5.779594564,5.777338891
POLE2,0.608857812,-0.888545346
POLE3,6.418428733,6.242095767
POLE4,4.723825379,4.421881976
POLG,6.675158743,6.557361364
POLG2,3.55705027,4.328171798
POLH,5.259950739,4.945931741
POLI,5.05485053,5.704618765
POLK,5.213943475,5.240461092
POLL,4.952721546,4.862437877
POLM,5.501800408,5.712587865
POLN,0.650392236,-0.189073976
POLQ,-0.559102639,0.336081062
POLR1A,4.385533781,4.83105899
POLR1B,4.427947898,4.803963921
POLR1C,3.657227398,3.764183006
POLR1D,6.427416408,6.258519034
POLR1E,5.066403901,5.533731103
POLR2A,7.601881606,7.897076982
POLR2B,7.164759062,7.161804211
POLR2C,6.003450666,6.033132609
POLR2D,4.975369078,4.745610893
POLR2E,6.212871906,6.045804402
POLR2F,4.226420311,4.08384004
POLR2G,5.231154736,5.111789927
POLR2H,4.723825379,4.554895092
POLR2I,3.55705027,3.412843996
POLR2J,4.226420311,3.941914071
POLR2J2,-0.4673983,0.160778315
POLR2J3,2.215087948,1.736616907
POLR2J4,3.307317138,3.304533294
POLR2K,4.880384171,4.300240108
POLR2L,4.952721546,4.654781469
POLR2M,3.171265283,3.332382784
POLR3A,4.995653711,5.22382977
POLR3B,3.320242438,3.641539614
POLR3C,5.011678539,5.178518803
POLR3D,3.896088854,4.224237814
POLR3E,5.724752459,6.121579659
POLR3F,4.04366635,3.71213576
POLR3G,1.645525773,2.407745402
POLR3GL,6.00545269,5.94455697
POLR3H,5.094888915,5.618172736
POLR3K,2.92276338,2.134780282
POLRMT,6.301901635,6.58004434
POM121,6.921936953,7.47417209
POM121C,5.996421626,6.270265079
POMC,1.162047501,1.694318244
POMGNT1,4.985547045,5.026988628
POMGNT2,2.643086372,2.910940181
POMK,2.228862465,2.625981468
POMP,4.895576576,4.428348288
POMT1,5.261626854,4.954917451
POMT2,3.220356228,3.059966915
POMZP3,1.665921217,0.953334633
PON2,2.129559162,2.002359751
POP1,2.421100804,2.446488347
POP4,4.531610101,4.075624673
POP5,4.270373547,4.572517105
POP7,3.507055319,2.744727014
POPDC2,1.819468054,1.628449938
POR,5.842542503,5.535229666
PORCN,4.145217191,3.959879523
POT1,4.669306256,5.135695297
POT1-AS1,-0.222804044,0.761814287
POU2AF1,-0.381176361,-0.038810595
POU2F1,5.0683205,5.408502726
POU2F2,6.095605797,6.224554845
POU5F1,-1.132873601,-0.111986841
POU5F1B,0.841822236,0.390081306
POU6F1,5.320705647,4.909418552
PP2D1,1.624837859,1.215055743
PP7080,4.842808256,5.05023388
PPA1,6.758241313,7.02343796
PPA2,5.258272674,5.170826664
PPAN,2.372289393,2.648311272
PPAN-P2RY11,-0.4673983,-0.888545346
PPAP2A,3.339415824,4.260929091
PPAPDC1B,4.676863115,3.733180511
PPAPDC2,4.202186574,5.212634743
PPARA,4.564572521,4.543026354
PPARD,6.205053519,6.480105147
PPARG,-2.793838948,-6.563717529
PPARGC1B,4.137935202,5.51258613
PPAT,4.082116161,4.395722945
PPBP,1.686032344,0.279980721
PPCDC,2.558345435,2.815501402
PPCS,5.60046243,5.582379816
PPDPF,6.740321166,6.41972653
PPFIA1,5.819968847,5.916082991
PPFIA3,1.873081217,1.410616598
PPFIA4,0.278872823,0.720258627
PPFIBP1,2.798955146,3.283287602
PPFIBP2,3.333052966,4.798982403
PPHLN1,6.655531981,6.711779963
PPIA,9.013723908,8.901263946
PPIB,7.252083918,6.361786482
PPID,5.060638781,5.097659985
PPIE,5.542354249,5.788691606
PPIEL,3.333052966,3.982026233
PPIF,4.596798615,4.147931274
PPIG,6.549069653,6.672145198
PPIH,4.500718337,4.491465671
PPIL1,3.615892129,3.862962056
PPIL2,5.889911894,6.18213953
PPIL3,4.325901668,4.673954885
PPIL4,5.003688375,5.001195575
PPIL6,-0.222804044,-0.270513755
PPIP5K1,4.873823844,5.326061687
PPIP5K2,5.843661967,5.852591414
PPM1A,6.33571187,6.270265079
PPM1B,6.230951704,6.318928106
PPM1D,3.760413161,3.590559604
PPM1F,6.175128999,6.477769075
PPM1G,6.82267522,6.305818323
PPM1K,6.409384714,6.703139929
PPM1L,1.272573885,1.817666226
PPM1M,6.364854439,6.821474615
PPM1N,2.069586472,2.982991048
PPME1,3.900398789,3.457787486
PPOX,3.992098828,4.151843992
PPP1CA,7.538656733,6.944433149
PPP1CB,8.050333758,7.291161251
PPP1CC,7.73934792,7.52408111
PPP1R10,6.034174091,6.012838494
PPP1R11,5.914624693,5.601102919
PPP1R12A,7.465642417,7.243829217
PPP1R12B,4.985547045,5.547162454
PPP1R12C,7.058368711,6.745831778
PPP1R13B,5.098644775,4.828616722
PPP1R13L,1.582550199,2.036621688
PPP1R14B,5.109854042,4.016768671
PPP1R15A,6.752292629,5.715234479
PPP1R15B,7.2226987,7.066566043
PPP1R16A,3.692449066,2.982991048
PPP1R16B,8.239755991,6.948937669
PPP1R18,6.98315559,6.493271909
PPP1R2,7.603865039,7.716998819
PPP1R21,5.248163087,5.602533144
PPP1R26,1.686032344,0.442133029
PPP1R2P9,0.47655873,0.279980721
PPP1R32,1.494064209,1.215055743
PPP1R35,4.49217723,4.621308031
PPP1R37,4.921254178,5.163093291
PPP1R3B,4.093454082,3.886635091
PPP1R3D,3.518315992,3.164369677
PPP1R3E,4.604743905,5.875251021
PPP1R3F,4.198691141,4.382463383
PPP1R7,6.074782372,5.747913902
PPP1R8,5.651214675,5.398657399
PPP1R9B,7.99800314,6.969590055
PPP2CA,6.967322615,6.418914987
PPP2CB,4.659168474,4.640928464
PPP2R1A,7.226136516,7.087656048
PPP2R1B,5.045151538,4.992494388
PPP2R2A,5.487547755,5.378762863
PPP2R2B,2.308856941,-0.448635238
PPP2R2D,5.708868126,5.580929463
PPP2R3A,-0.222804044,1.090121962
PPP2R3B,3.741319343,4.087930247
PPP2R3C,4.886914801,4.703578972
PPP2R4,6.347597466,6.161910714
PPP2R5A,6.944025591,6.391047352
PPP2R5B,4.379371533,4.175100044
PPP2R5C,8.195064461,7.62675244
PPP2R5D,5.809694314,5.61675794
PPP2R5E,5.847015156,5.788691606
PPP3CA,6.044920565,5.455163694
PPP3CB,6.230951704,6.027819668
PPP3CB-AS1,4.553668514,4.798982403
PPP3CC,6.816986885,6.356710197
PPP3R1,6.57895372,6.372724203
PPP4C,5.941014827,5.547162454
PPP4R1,5.795880113,4.974932978
PPP4R1L,2.347250087,2.991749566
PPP4R2,5.60046243,5.492670081
PPP4R3A,7.76291245,7.670025601
PPP4R3B,7.069894054,7.157431991
PPP5C,5.258272674,5.267760874
PPP6C,6.847440832,6.692434513
PPP6R1,8.115968026,8.182699312
PPP6R2,6.841849498,6.907302996
PPP6R3,7.523718047,7.728506982
PPRC1,5.365039476,5.77099301
PPT1,7.345529551,7.378070446
PPT2,1.924773198,3.034761896
PPT2-EGFL8,1.073215119,2.019592426
PPTC7,6.285518714,6.475429215
PPWD1,5.842542503,6.032071585
PQBP1,5.335104921,5.486486339
PQLC1,5.346205834,5.492670081
PQLC2,2.054195497,1.461945598
PQLC3,5.347784729,4.673954885
PRADC1,2.835426235,2.580257473
PRAF2,4.781041313,4.592807711
PRAM1,3.904695887,3.789519025
PRC1,2.308856941,1.090121962
PRCC,5.714998199,5.477160744
PRCD,-1.847713251,1.461945598
PRCP,5.531280363,5.653099098
PRDM1,6.917690978,3.195030661
PRDM10,4.415956281,4.159637738
PRDM11,4.360725271,4.843208695
PRDM15,4.776359038,5.170826664
PRDM2,7.206691363,7.614045181
PRDM4,5.990369355,5.812369033
PRDM5,-2.793838948,1.694318244
PRDM8,4.847280087,2.591825046
PRDX1,6.236076017,5.255085234
PRDX2,6.33252577,6.272063705
PRDX3,5.289826859,5.077231224
PRDX4,3.199521454,2.844801744
PRDX5,5.665212424,5.489581523
PRDX6,6.914498275,7.485456214
PREB,5.628012205,5.423145875
PRELID1,5.398941939,4.948183421
PRELID2,0.841822236,-2.299394161
PREP,5.403503886,5.216376079
PREPL,4.991619537,5.182349548
PREX1,8.753527217,8.065731661
PRF1,6.495235084,5.075172347
PRICKLE3,2.601338003,2.299036429
PRICKLE4,-0.559102639,0.492371966
PRIM1,3.975853798,4.09200889
PRIM2,3.29427499,3.092902909
PRIMPOL,3.55705027,3.928291626
PRKAA1,7.285420956,7.259779727
PRKAB1,4.716511163,4.70624215
PRKAB2,5.191257404,5.332970997
PRKACA,5.945192809,6.048955035
PRKACB,7.44292371,8.021242105
PRKAG1,4.755098686,4.310777966
PRKAG2,5.611019709,5.983499386
PRKAG2-AS1,1.582550199,1.817666226
PRKAR1A,7.602543053,7.108442187
PRKAR1B,4.198691141,5.413400308
PRKAR2A,4.895576576,4.755930282
PRKAR2A-AS1,1.042345784,1.93129379
PRKAR2B,2.201180647,2.181463658
PRKCA,7.843462775,8.202640719
PRKCB,8.112489268,8.267189021
PRKCD,5.317486197,4.654781469
PRKCDBP,-3.326866751,-3.226208962
PRKCE,4.115866065,3.701497136
PRKCH,8.674103178,8.756043772
PRKCI,5.128344759,4.649256219
PRKCQ,6.960630918,6.896849562
PRKCQ-AS1,6.377276568,7.299121652
PRKCSH,7.974944815,8.003758654
PRKCZ,4.341834855,3.891323439
PRKD2,6.852454572,6.862044617
PRKD3,6.064256855,6.486316242
PRKDC,7.529642541,7.914742669
PRKG2,2.295828769,2.284853253
PRKRA,5.301280291,5.236781776
PRKRIP1,1.073215119,1.736616907
PRKRIR,7.455060443,7.281371842
PRKX,7.738746325,7.052507214
PRKXP1,5.427593593,6.289039731
PRKY,2.897112866,-3.226208962
PRMT1,6.134543862,6.392701611
PRMT2,7.618000399,8.717787659
PRMT3,3.983999178,4.275348246
PRMT5,4.439840662,4.472818696
PRMT6,4.082116161,4.31427355
PRMT7,4.899888039,5.648952306
PRMT9,4.008162971,4.071499379
PRNP,7.206256257,5.801201835
PROB1,0.566092098,-1.337427753
PROCA1,1.890518481,1.984918744
PROCR,1.516699685,1.535669345
PROK2,-0.299818121,-1.739675656
PRORSD1P,1.958233414,2.367933254
PROS1,-6.563717529,-4.090114912
PROSC,5.259950739,4.923219519
PROSER1,6.003450666,5.929820654
PROSER3,2.569214283,2.96531286
PROX2,0.381099131,1.535669345
PRPF18,5.248163087,5.079287166
PRPF19,6.795164322,6.643946777
