,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19
TPD52L2,186.45036063051887,244.02732081608616,268.71652129841806,159.79114284393444,166.73959193408535,127.87066811682053,156.1674227076283,281.8392616083253,201.74742774585172,189.70843265478464,196.10894469435277,164.8870611533384,207.31174510223167,164.9538660398112,129.84485593479894,236.1081435008629,281.2761622661746,159.10267337700378,231.3557787658925,343.0813175301031
TPD52L3,21.002204099802228,18.776483880056187,24.710083118195413,24.78105305175581,18.338633881617717,16.793296632014897,23.561020302053215,23.29476391218548,21.545126849847236,20.986404062459204,12.59629084278985,16.968506166080882,18.554407743165672,16.454832581379215,19.498917581375593,21.63859097128655,21.284016418759546,20.094115842095327,17.753184619944793,17.483982844755893
TPGS2,13.988814269052774,17.47218738560054,17.766460934432203,18.59519827357599,19.73978655981915,24.119463141421672,19.31484976164321,23.375458124263986,14.843445902761577,23.625225359100646,24.610774212347874,21.32672420826163,17.838476968664786,19.782661022816562,19.3576599834222,17.795191825636593,21.712143812721724,22.86573169765968,21.070367266163593,18.077144331221223
TPK1,33.0402161021014,32.41658913771681,25.397610754501997,16.996707345191346,23.067598607814475,24.723970051641345,21.344725758692576,29.34553039171015,26.89673524886756,34.13532251981768,23.1422218775986,31.009731799560928,21.370409111888108,44.528522491708884,21.48453470809802,22.444889102062753,24.956965019903336,19.74782036682062,35.253973640244865,25.468501673311792
TPM1,18.108567646452226,16.340105591143626,25.35250150225602,22.47707028592213,18.406045596397178,23.700570520742076,20.115504670704098,18.823991810979493,19.454937057192975,19.65638872754123,17.64341887697606,20.44863197625888,18.72917418411889,14.498970711611145,24.69639606584689,25.788728823558486,16.43465932103988,18.57765562084554,21.437656378225114,20.35665085412735
TPM3,21.05614262476505,17.82794185481297,17.043707956387504,17.79510859964828,11.1174404787674,14.177193881809137,14.762003548413661,12.421577103196999,20.28945278555289,18.20829044359573,15.27363170542332,17.230027319405156,17.4456364290572,16.846282824052906,18.02711963851609,14.555810914602752,18.536286102661858,13.743411696096807,15.762029847320044,15.718247419991746
TPMT,35.50306628486326,38.95905206443449,43.419571101694416,28.112833468126194,29.172449180308675,29.49946713778525,38.18890493058538,27.625173615895008,43.20773949515079,31.05570897342394,30.33589856035346,37.87645601905477,21.550606280886175,42.24610876923604,32.727168473129936,37.031474971462174,42.30098764469586,26.25534206739006,43.03739073656161,34.04854223949872
TPP1,27.395498017088027,49.21264479243127,39.30804307524204,38.21682718789228,44.910362895696814,60.42286532757897,46.12470857601074,55.7892156885804,55.0008884425441,71.54239202442648,61.19571331552708,71.16572512550243,56.1752920128847,69.44498037995471,48.02791666744354,50.200228221190514,40.332177375494865,36.66734253447335,63.181401669255386,72.0144496900632
TPP2,123.1870020416317,141.77171181724918,62.25962991707117,54.69041277692292,101.00359880909238,106.48951307012838,83.41867409232827,96.91179721211839,142.2640935475028,114.02088059355296,120.46661973363767,131.46023761050796,164.03484711915212,143.00297538129448,98.9009818512744,86.77010798051049,129.34443199046825,97.59162798312776,136.92954788366256,82.0098745467663
TPPP3,73.20946776609804,54.30946758538648,39.775354246623515,29.011315623557493,26.680438051547405,24.744921726645075,26.837632660037908,25.73918696312216,35.67232533590884,53.86358671300458,22.304537336772874,49.72971601085578,20.584928315100274,52.795100103435594,22.837619484447753,29.78789287835386,43.46219491515152,30.458008062851178,51.00787817260387,25.097920530750084
TPR,90.23204130709664,26.005120031637446,77.72535375888611,92.24430903146622,47.8606704399852,54.21914473799917,117.40177752064386,27.238895360520235,18.93529930114381,20.270864804693588,17.397398314485883,29.35710475316168,18.488689386739523,16.796323705466833,81.05713639443404,53.97565535606587,23.313805406975046,88.44592236297227,54.29351694513887,22.741026627793836
TPRG1L,102.80399408399555,122.73445979129508,110.97460140676688,127.74650950731154,146.59508027510435,118.33649688170368,143.26289636594748,160.98216604620777,118.46596096969985,147.59317730270803,135.17785083779287,136.62687749244841,147.02021398415408,130.78341779828065,118.67993991551113,173.7157246369233,117.07104267597533,133.88100106134937,139.04115496682624,115.01026609762995
TPRKB,224.83011910764088,178.47345683509852,137.1600203422159,111.44752709450509,259.6057872477255,176.21996224580354,149.43960199820953,140.58278176573162,121.30789231632085,239.06212893411328,203.6549685382298,133.35500318447305,203.3225717625226,253.21735702701244,189.38474660580212,200.4085181423339,189.3188212734228,176.6471840632322,184.2370971359317,130.39705310148693
TPRN,36.66361975993166,32.353972049813954,36.61003299550722,38.890027648915726,30.371281270758203,30.114680311998107,34.89924631274799,35.26834227074596,35.97260471483816,35.56097208380635,32.497935437421425,33.69539824915696,32.96801208881716,18.1487581104027,33.10474483304895,40.077339847684506,39.00687650298542,31.2402474910957,33.9949341275104,36.69725516334789
TPRXL,37.51212240217581,29.92532120686289,33.4734518254606,32.48662394361375,33.21714061149449,23.107919002112506,33.58034360169867,24.21918577888867,27.180302936557247,27.98038166323485,19.026918740458633,21.1754809630702,20.94596876844397,22.501298574047897,31.47082298003512,30.40373203492472,36.70927933601009,31.696562968208536,29.186356040544887,27.222403855930086
TPSG1,34.75473580968119,41.70431557306094,49.28135422001144,57.62981979219889,40.918597442307856,39.2489931408533,35.504098819310656,39.861501751790485,37.75865012394474,38.987271673207395,41.981285590355526,41.03472441334252,34.496360815390524,34.09813373628842,36.547455568523226,40.418609883749994,39.5680836620482,39.209068340166176,36.06828246605434,35.8990616935817
TPST1,30.46099427696482,23.352781783840285,42.24735162997708,80.37286946188038,30.14822327011774,27.07931195749844,27.96673559987086,46.496078834670655,29.84481297362189,40.88679981184024,26.191034642076197,21.02580891849703,37.986279610505036,19.967407339742067,23.884660540716997,50.83464496653543,36.92423783751759,25.699633294802716,26.687265055056802,36.43127750020844
TPT1,9264.46223259623,7787.26909669936,9876.432677881292,8794.188556274461,7118.664880486098,8060.673942545104,5289.508561920493,7420.2984755036305,6397.2196726223565,7607.042739894212,8216.350109817684,7752.593363258086,8964.561097114498,6550.9043011015165,8187.89001201071,7140.12152581985,6842.581016796905,8797.617766141713,10222.929183270857,7536.406085188977
TPTE2P5,26.103117921416754,23.082076247690264,25.819108021830708,24.17131185750086,22.912415323758243,24.948925810371794,29.099403317479172,21.938177200764663,21.247375730972184,22.573674687929635,20.610212153238603,21.099808852401267,20.3953472443176,23.265494860562864,28.238608906233853,19.915392078729703,18.863173919432768,22.08530078036701,26.1601766157721,22.13986494434941
TPTE2P6,16.830495413250325,17.19138125887897,29.683089093607244,24.92509388116648,18.067035317617872,22.838057921813302,29.357092505559596,15.965894342914405,16.880350929987717,16.25605140442997,15.948279034206054,16.066444029472787,16.926792109812393,10.707036567422582,34.92268481465883,28.99837556002616,23.144602242759166,23.489634144797602,20.59938795801488,16.815378418325963
TRA2A,50.06560673318312,51.42403967598027,46.96293370491429,45.91878073011685,55.058599343408055,72.54386397359059,62.468044491140915,50.165159443550166,46.859108519735706,50.75725539676986,67.51138501013851,55.52429569729732,57.17549330902782,79.95234661551362,58.67308778015128,44.94964286526533,39.536504795819916,51.841496040983955,53.20622905074896,43.23730204897667
TRA2B,100.91075427609202,123.30094612643234,119.58767872748182,86.36596044902855,158.44634484466243,146.40485895833578,124.07506872398642,157.21849690588311,109.60944384414884,150.30279614697596,150.7058114643235,177.94071043068539,119.9924433721502,174.43900228868708,161.97049596878006,122.61126826956458,153.82493651685053,113.00770099033446,155.34736843364345,100.31694471799133
TRABD,39.191962325781326,50.058762763847604,40.000663771513516,29.967499517840402,25.99675359703954,30.226253156551522,42.542947248792444,40.283698189166806,46.52270033375608,45.13028734954315,31.658832282105877,42.330192795276425,46.875973466848606,43.96548308444711,40.99175417674065,39.85346199735452,47.383736122170674,40.80729495086135,43.48004433680316,41.66822814641524
TRABD2A,94.47904688664875,139.59625319370912,93.03975403946487,84.93491140657206,355.7346587576332,77.65085254459996,112.05422069090156,93.45937573458194,36.192089418637565,58.249748641899714,186.8746922304157,400.2304091159114,190.148396505446,185.83065919228795,159.48735351377434,70.87758281429518,56.25680148190695,176.39451393140126,65.19027703044006,101.2861408964464
TRADD,124.31779069971012,103.91277386647833,121.34836597839168,85.86680879563727,152.49393232991412,116.8140639081827,92.35897982742556,144.13896126913176,97.96609328975399,117.99211162591908,183.13066402905756,167.30070542721126,187.82632191362433,174.94888512977997,113.96451968975086,101.55845160499705,117.51500646346874,130.83435605397176,129.2947656767586,114.00937034461622
TRAF1,43.70779948312311,41.15252028050182,43.20733892588362,61.318827626733345,55.35978111621054,55.63160332398214,55.93504290687042,38.643913482483306,26.654999737965042,39.20943330321515,62.51566558132677,46.76571831701953,50.44435561253826,43.96852221338182,54.47951036526938,43.50793081958621,40.934491612382004,48.942807609148446,55.63425834303416,42.94148119820875
TRAF3,41.99078336965924,37.766740647358915,31.134677383687638,34.59091651692723,32.90861741790865,40.33404578828669,28.25071010550058,37.8684183460835,30.186237713351996,37.07290728983907,42.433132956735975,39.9513740009405,36.54457649749178,52.83308943821443,33.42859485280086,35.79841606732782,31.07287266820283,29.476894808900916,42.51609877388729,40.3420487828226
TRAF3IP3,122.75734667458691,146.18807166025562,48.682470998747334,43.56167698383305,220.9848767133907,149.7281782139405,106.36058144015665,109.64718258991111,183.6806749377207,117.58797623510311,196.10252468003227,207.17099621188004,172.98011742769128,180.47151694016716,99.35551636770097,78.03513380891262,129.74993700721626,139.67685692477423,137.43141513907574,141.53638478527452
TRAF4,15.671070251376577,10.584380753145128,17.174325425316276,19.449189886208178,11.895210492491497,13.862664645783916,16.502924922449278,10.15913005618517,8.966978755876434,11.940563174254395,8.085982257733198,9.943570580584904,8.881956158526856,6.948152551099576,21.263054806635328,12.0503316182926,8.446530623213526,18.102539040590415,11.938660580611916,9.99656043860548
TRAF5,379.83895773310985,260.90669603910516,179.83107296250728,84.6402212909415,341.5813333536721,363.64693980801593,193.67434358786946,429.40640816057135,173.14260099293494,411.185021393562,649.5821349655874,379.6146685432278,665.2627908636695,629.7682615194603,334.47827620914677,311.5212967416407,151.22345516104934,182.91040562496633,294.9166543515634,205.55441898780987
TRAF7,47.56572301138198,45.77351340776988,58.20469411509729,53.98141764651328,49.28833696676159,63.57808573847771,41.45124125764606,48.667046557965406,55.645246072628254,52.7646397972233,40.08635048615676,45.371010223053574,39.268345164954546,58.33115165154115,53.785289040506086,60.244360543786044,64.54477552937365,47.04747607154329,53.22282642861615,54.6392206071754
TRAFD1,43.35397986380626,35.58603089446134,41.998817490625704,34.078250896670646,27.880320183207637,27.42097064435069,23.233741595197387,37.57532970064384,41.33711228703916,37.5568257782839,25.410019350777922,29.547301535874965,33.72257674870992,31.312153570410008,27.99979496546463,37.140401523360254,46.699012212160746,26.578166115136906,33.748110388349374,33.37096188387641
TRAK1,45.5526615953195,54.583257819957645,45.99754523282523,28.308408344656918,49.832298298276875,50.183775674508695,38.13034180367878,68.92599562271343,39.21596406095002,69.54962682967914,64.06691839052311,52.33159452860459,75.63504097513228,61.722453722459484,45.12049288951215,39.29977394315546,42.48651825339423,40.691088815140915,50.70599789711817,49.783261273820585
TRAK2,89.00002864592224,93.17880268771535,48.21485203087413,30.445766990552404,112.63739836665854,157.67599927508886,84.15090537491668,101.9410562576048,68.89709504611557,134.7549816168883,147.28121695183867,96.74905617541346,142.20435308648732,120.23422148531365,82.99180182798811,61.3321411161479,69.37680618524868,61.38157965973056,85.95507876267794,94.60975900371342
TRAM1,34.53064821354723,23.777401403655393,22.80341443800514,44.640399416318644,35.29963730657982,37.006098545949676,36.0386466219368,36.45638845479684,33.35066745589758,32.23475415183181,18.39752683586432,27.41622646771171,23.53644190925451,26.180114717070897,35.51971413891418,25.03791090754989,26.060007477525716,39.89864866489374,30.009875834839605,31.602944986741186
TRAM2,49.83979861256046,31.784398085663284,39.54729253271231,32.18952680679764,38.109623436997154,49.98798226380664,44.99371718176198,41.040614220408834,49.33746294487074,54.70912800473511,53.37425973728636,56.766688603031064,58.39418776005226,45.92868400626494,42.23727877763035,46.477002699821654,45.47640746596256,42.89342273270612,45.17995871918346,44.60958541869847
TRANK1,57.51782870960575,81.14890453274971,104.02927710701627,179.542553343253,74.85339949542974,73.26973067526764,81.49726469306529,117.7936349153788,87.31197914255152,88.4084381528173,75.05592433749808,76.02329451182904,103.37085597050527,57.287259061071374,60.13826205563815,138.1507746825206,82.43033895028516,99.24950944992645,66.6129090049036,103.90929775005208
TRAP1,82.25846549773894,100.50381561907857,55.11325056633625,79.28149961542833,112.50311715325356,100.88994036962679,91.98341803083702,86.38893655163673,77.27215092006398,78.14098997587078,111.40645619835549,111.21117402120004,73.1669455616353,112.78638241374328,82.12947518040099,86.42958916770523,60.833851792598686,100.71103869858598,66.99847427270706,75.0145976135835
