,monocytic.lineage,B.cells,CD4.T.cells,NK.cells,neutrophils,CD8.T.cells
AK6,273.0951721969651,261.4099056078997,189.07305923008437,109.23868180966808,39.13099799454254,253.96517260011376
AK7,16.010983219337895,15.778957653519203,14.793484459992426,27.229715427113916,27.225752133471314,29.43030451926761
AK8,17.78156007186117,17.247077329539152,17.403312188566726,29.89785338541432,37.34388193803947,46.020887924586845
AKAP1,16.138784272330543,22.912293925054815,20.025272922417432,13.42155570275567,12.73882228272201,29.391226235178575
AKAP10,38.922972875643,36.22415170199483,26.0665907503293,22.712742297967708,21.629523831947015,17.376529345661055
AKAP11,28.133165763762257,41.2002161165178,48.07950040690518,27.539491192331578,13.446604423293005,25.364247298093407
AKAP13,33.66879072491254,35.19161943713902,33.542306673295556,23.327341583003072,22.4454326457375,74.88375112363926
AKAP7,23.512238609811394,27.949295241878783,26.40775950459757,25.25434991515065,23.552691024716538,33.78909537317347
AKAP8,94.62372167894789,109.16147625144924,81.56453010815471,80.65823884251505,44.01489740863653,152.47556461826767
AKAP8L,49.06696050233616,43.224878394650545,41.86434070208418,36.935597220291385,28.34023861132013,34.91154693036357
AKAP9,42.98168093729008,25.231778581786358,44.8435939134261,23.331384253525723,10.28051049143168,40.4190153092442
AKIP1,46.89102791087503,34.87037562860095,43.380055690394435,32.209625911930615,36.21360759605835,40.47355523094319
AKNA,593.3255089694901,517.3511406012233,847.4885108687085,1021.2639006431818,601.6413855782921,507.4797938783716
AKR1A1,369.97141544344316,270.44848395195515,146.10786191973833,106.85865845431597,28.67119238719098,96.9900385169742
AKR1B1,256.1561998305614,541.0807104975615,332.244152948098,453.06052983500666,51.507121089342235,447.9941632994403
AKR1E2,22.59513074554495,19.317814760387236,25.55298631246094,27.885244198781894,30.88447710528538,30.922655077795337
AKR7A2,83.2241312211035,89.25678889690035,50.08303200733312,73.06355264742562,16.71869111531526,39.555170267830654
AKT1,159.26108707454085,72.65096219311359,84.98521675321464,89.23884895348357,164.7551782979882,38.57973546548212
AKT2,20.87406974415704,26.976663120785783,25.89712429651192,21.287284206879853,21.29982984017966,41.9988980957106
AKT3,18.697843725770706,50.66508586895109,52.18958409922109,77.48848323892105,21.35363835045084,28.028856140933616
AKTIP,14.420607125492554,40.12946451768024,71.25848963871225,49.27110765935739,61.97695627740633,50.85348589701666
AL831948,25.95912769259888,18.8977163397286,21.139656070242243,29.79586033977851,41.727020380090686,54.988258214727594
AL833181,65.7801320867228,526.4198206772767,74.55741832387994,24.553044157080482,28.32079776546497,16.54135033463369
ALAD,93.7872563473443,85.68020340850735,63.199883767703724,54.40924861566172,27.655988429178542,31.467409215557076
ALAS1,83.96464063979145,54.24544145948992,46.55518663977373,37.49275669220012,65.33617083793371,16.74110608736267
ALCAM,59.9243313119618,82.16716013363016,42.67236011667121,16.070913147485445,82.65670794371158,27.062643994186086
ALDH16A1,84.40520131601376,112.50380612729192,66.5704492874169,52.26524477177246,41.53167060496457,41.742799742045484
ALDH18A1,10.65301579400398,83.39621487036356,46.531635793267604,38.54254681244032,6.0357372362582895,24.12468695841843
ALDH1A1,212.85394222409835,5.939823242963164,8.764185376790717,5.716927521189633,11.104172654503028,7.718804911825829
ALDH1L1,24.67999162833097,24.995907478100573,24.1858275964377,29.17983863424543,32.89416987754493,38.60616598856599
ALDH1L1-AS2,19.632336811155763,18.855715617763057,20.06737491724551,25.83329922985288,30.299876326060502,26.968577906564114
ALDH2,1467.454442647873,62.26933642229469,132.0115180056419,28.156966343625715,54.25521835990097,35.91648810716455
ALDH3A2,45.38708724656304,28.178833783100025,45.21313343388333,48.15487657488899,14.1103317242979,48.304586575860775
ALDH3B1,45.35658136945565,22.588553767450623,33.47355794814185,23.075979791861094,48.26648963592263,28.2125788806996
ALDH4A1,24.62599308913885,21.059364554331328,22.547100291062655,26.659909907738946,33.01020058623532,31.783843879402916
ALDH5A1,5.06555379067145,119.14379435512318,52.43470134699358,19.98409035659286,5.175685662237308,19.19006591672408
ALDH7A1,11.138013181332795,11.342604136291389,15.35578115960747,16.826812406925185,16.650458501087833,41.152659812549906
ALDH9A1,228.98511343319802,379.4773585929112,278.20026810530896,278.6866337599053,262.59579426816487,166.11498771237848
ALDOA,280.76513795825144,62.66161290797841,57.28835471614237,21.70145698537374,184.34953919344676,20.55750439205331
ALG11,42.168096686448585,87.36781468839423,57.43745814542213,40.34729362512833,16.373036500959735,40.309765659369745
ALG13,18.182012627814142,40.61300858473568,17.192649671603924,11.78181581875041,8.157742675129196,17.406254508242895
ALG2,86.72042969066547,91.35615331034099,88.09144417457837,59.77208651867666,25.976047090387507,55.58503174615788
ALG3,59.45597932321666,43.11207211578414,34.37171660483633,39.45947892974174,34.065984598038646,33.12895241636008
ALG5,238.17860251711014,232.50855661305548,223.7152819853078,241.75467864073633,14.752934052410959,297.92379558302804
ALG6,72.82086637433817,102.79882754635192,110.20531546637977,76.47095574015717,39.361410094138236,60.42720273610518
ALG8,45.51846493829617,74.9730401825963,42.99240762270999,27.80784421665312,14.303140052561544,32.02708811647574
ALG9,14.687734699657435,24.45843179126805,30.173496911346945,20.09465634781157,9.919724133703058,33.08176586996251
ALKBH1,58.651252000595655,75.10203004946938,68.40642832172178,64.82866683947164,58.65857016811012,92.47524958583973
ALKBH2,27.55113789599756,57.00632129313583,38.49982545432284,21.096035515444573,21.951536199241154,26.757593705639103
ALKBH5,26.8909720253875,31.986916056797394,26.66416047206952,31.64970176289334,41.90150041586941,39.92412428217759
ALKBH6,61.29383209916406,78.81126756908749,89.5921236195767,52.420165376039286,25.207829564146248,32.77611407437882
ALKBH7,95.36116792247596,102.60164134001506,73.00533548867026,50.42404673921041,51.57178229124516,88.88559749685476
ALKBH8,20.684095989376548,45.539924672347325,41.52706485070513,39.18609753851933,26.463830607812405,36.85311194010379
ALMS1,19.43452578093482,29.557656832016256,31.384710584643148,20.05958702799298,8.318480374779305,26.992496035938522
ALMS1-IT1,17.961301644766053,17.380527938751232,22.547256576194272,27.6228447753661,26.364596282864525,53.31312842161639
ALOX12P2,25.01046542377183,24.578926476745618,23.02580995050742,31.050616330760313,33.552770695044885,38.512759363791986
ALOX5,75.61706769677107,57.3745886509463,13.708891362203834,6.493921747101873,124.99702949568837,9.260900626431464
ALOX5AP,239.69566379835373,638.0165334505194,309.02077042185886,985.6010617718031,5287.976316286399,235.64194826479283
ALPK1,31.974059089789826,15.955036456522626,20.081010999567276,12.60269174989664,41.7634792365533,19.39084883857696
ALS2,37.897742313279274,20.8103597480348,29.819413969357175,27.981278937226943,20.455260427535347,21.066733566211617
ALS2CL,15.624845291808864,15.32536999817438,63.76045414056246,21.549910910983897,22.862638426837425,34.06667558469153
ALX1,13.347706835460455,9.48725023445216,14.71116912708795,24.958165663080656,35.00162505677564,30.952202662597003
ALX4,20.965277195460548,21.870283246012516,22.94296590900596,24.66921665515807,32.32212174532062,35.67597668164892
ALYREF,192.94555529098014,169.7490864479608,115.3072966940661,114.16368515243185,47.728860892138,321.90838274902296
AMBRA1,14.163441934233541,16.51780409434487,25.155291454919702,21.346386986988286,20.740086412996277,22.65411899042844
AMD1,57.270488334996685,68.79348320352656,42.240353405606676,42.39552247081404,292.72050510205395,146.36390750686147
AMDHD2,21.16003340646295,24.832024828224316,27.802255049062026,27.558777752479145,37.076932891950555,22.484279125447895
AMFR,62.92886424798516,137.19270877035754,31.60257040244208,20.955397748444295,15.826386609067411,33.52813877771514
AMHR2,28.302939660360064,21.644671501503968,23.694494867408707,30.79597714579002,39.89262076572569,44.861155075639886
AMICA1,1104.0578097921505,28.988926413894397,282.2109193936279,33.56044638564905,1965.1176871671162,96.24134282439067
AMIGO1,12.668203124393791,11.069514170448384,60.156553119353674,30.02370260687464,20.727870469456075,42.38098639644602
AMIGO2,9.729057155694482,139.16474835525432,162.45316037454108,45.178360127654344,7.30249770677133,61.6127474513658
AMIGO3,26.322598314315037,27.670177623991506,27.79820842209742,39.63299257165154,34.42226200919566,28.722178843674005
AMMECR1,17.177997963227632,18.374970134829628,38.904900908588175,20.794642826106283,10.100186307598367,15.891291042848088
AMN,39.86718953427704,34.20558502917416,28.29136734614183,37.251071005966594,36.51304292423252,44.048746601168034
AMN1,17.20206670863923,140.84650943811337,37.7012381801473,25.238425404871098,53.68399011021209,21.061307332110353
AMOTL1,12.715356444719207,14.776062820929294,15.5816920262177,21.205697031451162,30.47702126898582,36.01660120262106
AMPD2,426.91646670633025,81.17648688237534,148.23989968799805,60.71200863866581,1577.1454484389333,107.38394935202109
AMPD3,129.44899908797296,232.18162649638623,82.77596388070366,20.971526896580666,129.56390087969402,39.12527832904957
AMT,67.79232288192824,119.81128571029343,121.12392069691087,106.09111300298584,51.64332554077238,94.01500778052593
AMZ1,40.81761550633116,42.703132561998956,37.193278020064504,45.63092517936157,69.42195073977399,56.80321768155194
AMZ2,103.61004004825509,278.6209634079635,182.27842503642515,244.35249071460981,129.97677076702936,165.07878249871058
AMZ2P1,17.096392146187025,16.83439536245627,21.597164384364703,24.386824389920886,19.17945738685388,37.834581552186876
ANAPC1,40.01197674511623,72.23319101498497,69.5896091777113,46.02066737370974,19.63002357063438,77.52001640782107
ANAPC10,34.27868831011435,64.5448462810534,34.38506100330093,30.067020383198265,8.00127549248149,41.68204795884315
ANAPC11,249.1256916133184,144.34126565859737,105.46277111360058,169.6867375178058,128.7394142813999,96.65038511995877
ANAPC13,311.2435219901927,250.59781058546858,213.41237130914809,132.4790112235842,692.8167500869736,219.13484732289086
ANAPC16,139.55499959129298,135.3339509093816,181.59113953519932,79.89204758307564,49.04995813612645,78.88047854268245
ANAPC4,128.96448390453767,161.45630833039993,149.49257290962717,122.05182016172425,49.30424636403532,95.24151113636056
ANAPC7,24.701555695548812,61.84949883443466,51.75190268892145,37.935062249486755,17.127468183353095,17.06636421447191
ANGEL1,34.54104917762631,35.70662818472211,29.072434874229533,27.772593458722515,27.662123404073576,46.9965187654374
ANGEL2,20.44349565201188,35.531827813910255,38.282151285733086,26.620762685917494,17.226049775392077,36.19728848726584
ANGPTL2,21.11051691452121,14.284117485485245,18.342774879267765,33.56021376316736,37.37366133277516,34.10600102974041
ANGPTL4,24.781644118535823,25.856229437027064,23.72111632235213,38.387640968080476,35.31159296895526,34.95177106200967
ANGPTL6,23.52462792866581,35.62183669644316,19.424155888709752,31.511575888974996,26.084664997547804,27.70564167931195
ANK1,14.407319099237249,25.498314862205,21.25867831564268,16.713129554029454,22.428480843038475,21.714693434150274
ANK3,6.797432876731574,19.479570998915477,25.243849110018704,8.864504555765853,6.305452907307976,28.534930162539833
ANKDD1A,21.78027100423901,17.15515195757493,23.68546351426209,23.29228061785254,19.47903091801396,14.685148952685871
ANKFY1,28.33788143457492,24.162368907014525,16.168455879948695,20.682088889568767,18.79034955230359,95.38656514411197
ANKH,10.58882057464883,15.66160323742716,15.691050093184764,21.518118022547643,11.920393865354242,37.62747382183261
ANKIB1,115.81353025312787,161.1767681412113,186.02851904713592,135.31894272618624,22.71809564167174,60.76468711356091
ANKLE2,47.632025700444885,67.9546325731193,65.40640431287025,37.42291410927038,27.243685918094062,31.37909997578837
ANKMY2,99.61906740426136,161.24046067942223,142.665234199482,204.00490077427312,64.88261224079024,67.6287307720254
ANKRA2,64.5497677672774,153.79129127170208,110.57872254398683,68.70627678778585,71.17210495486987,91.93874093279625
ANKRD10,124.72440701131104,334.24913116283193,227.09938674536576,110.98262335303014,69.00122167045636,34.73360180612093
ANKRD10-IT1,245.42527131554826,338.5018715163295,270.23111704987366,158.25749320098086,43.80883667790008,70.47309969600421
ANKRD11,77.29804386040773,61.43206609496685,64.85698258033182,66.18489080466566,49.78985814665767,78.38236248182064
ANKRD12,40.55899501309095,88.74783374929308,105.41234333015757,45.639782144016614,53.651998266941476,125.49072130106055
ANKRD13A,39.747163415403314,53.984000986904455,41.02126281809173,16.711739452807503,49.52688567913353,18.403716836508934
ANKRD13C,14.626472822056492,32.33691175989739,27.43337089220473,16.521582785375806,8.550329396132177,30.102622854719826
ANKRD13D,61.74712243162712,31.200992139503203,37.22474342965735,30.439230857905,63.82987865407398,15.09146692692662
ANKRD17,62.93279007727152,103.87394398817332,82.49987337924202,51.22478077915966,22.48872555158226,17.776197799646038
ANKRD22,26.643653133891096,8.805897185604842,9.56954280446505,10.0047277232786,45.34149326206368,10.763487991265569
ANKRD23,28.292543975499598,23.12481629978647,23.80908049844391,34.792875208694,38.10636263231938,50.30806262275137
ANKRD27,140.95296347107035,120.48502200948789,159.17721172506228,119.28923121498103,52.29459729169045,66.5249288435958
ANKRD28,21.47431191775778,22.88975315941625,65.03570144174965,27.485331982338177,33.33186183621674,24.609446451041173
ANKRD32,17.44195681266544,51.09782576334917,34.72132263215439,23.305361722394522,25.159127737670797,49.68735107250379
ANKRD36BP2,30.92710740142534,88.65560873561613,77.2182524788074,45.33897906551533,64.92490082379139,69.84674240630082
ANKRD37,21.464787720841873,30.730301150584214,20.603392468627167,16.982653628003934,25.12009473605804,67.21864696437862
ANKRD39,24.923417513566925,23.12481629978647,23.80908049844391,34.792875208694,21.630423397260472,50.30806262275137
ANKRD40,99.61975791341153,98.14956713947491,106.25228079310628,89.85955423438354,28.09029752350462,77.20928875719638
ANKRD44,25.735358951746015,25.934308540071473,18.673494122001234,20.16553812490478,26.76396578691586,21.63873206630388
ANKRD46,20.18049979642005,48.81118934174207,40.41839139046854,38.74827014816038,15.923548880808388,43.75804380339685
ANKRD49,111.0033956657025,368.94705758716134,236.07148840562027,153.7475914815501,80.06834049797799,151.44266879356468
ANKRD53,26.720775986676347,24.053917999012615,23.333648455033636,38.1301420347678,35.649501550263565,42.294864767611635
ANKRD54,44.21886224942077,40.4172707702423,31.92843644789023,47.355497080518624,39.31968884789884,45.402289595011275
ANKRD55,10.86999973438906,8.79577073313452,126.41553897490891,12.260959681662266,16.246420662187745,15.458508427583842
ANKRD6,18.061552482143355,22.118014840855444,31.560321569573542,23.826415162672575,29.24139026681891,18.70616619181871
ANKRD9,14.994796106372782,13.918385822747918,15.993568886986298,17.64551950155674,12.80300002534311,18.552054703607133
ANKS1A,82.52446640256629,39.41464840380543,41.814169390403535,27.825968553630723,53.05916254598594,21.659316145274612
