,Tregs,memory.B.cells,naive.B.cells,naive.CD4.T.cells,memory.CD4.T.cells,monocytes,naive.CD8.T.cells,endothelial.cells
PRG2,0.0,1.506441392,1.460074036,0.0,3.583751931,0.35,0.88,0.934753837
PRG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRG4,1.25635,3.79681569,4.16765648,0.083794719,0.0,0.11,0.0,0.19427082699999998
PRH1,18.64801,5.853782829,3.7824046210000004,0.20934153600000002,0.676082858,2.55,5.08,0.0
PRH1-PRR4,0.0,0.0,0.0,6.055819262999999,4.170388479,0.94,0.0,0.0
PRH2,0.0,1.82882383,2.363378317,0.0,1.420900026,0.25,0.61,0.212796961
PRHOXNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRIC285,0.0,0.0,0.0,1.210105272,2.549260894,0.0,0.0,0.0
PRICKLE1,9.460297,21.95359815,53.61953364,0.0,0.0,0.99,0.0,4.702594606
PRICKLE2,6.501936,1.181298826,0.030329514,0.0,0.0,0.0,0.0,2.331028402
PRICKLE2-AS1,0.0,0.638471778,0.0,0.0,0.0,0.33,0.2,0.0
PRICKLE2-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRICKLE2-AS3,0.0,0.231106377,0.0,0.0,0.0,5.11,11.3,0.0
PRICKLE3,12.02201,27.95712797,29.82729205,0.141594828,3.486837888,2.71,1.69,20.64458525
PRICKLE4,0.0,6.016940987000001,4.259708062,5.392388702000001,0.967504965,0.99,0.0,3.141750908
PRIM1,43.4948651,32.71214508,23.44631063,22.45324007,11.51514313,5.07,16.41,3.541756341
PRIM2,77.15699000000001,14.33760786,17.34642205,1.419981439,3.289904514,3.47,12.38,2.59412373
PRIMA1,0.0,0.23713937,0.0,0.0,0.0,0.0,0.0,0.0
PRIMPOL,36.31905516,28.32468367,30.67798894,0.0,0.0,7.08,5.55,10.76774153
PRINS,0.0,0.0,0.0,0.771278398,0.622724129,0.0,0.0,0.0
PRKAA1,181.42795,107.2294149,115.241881,17.24696771,36.27612853,22.61,38.91,11.77813267
PRKAA2,1.331355337,0.049334317999999995,0.095631676,0.030129781,0.012163273999999998,0.06,0.21,3.66388182
PRKAB1,42.820221000000004,58.21980338,53.06221354,74.34554105,65.00053768,8.67,3.89,7.596195149
PRKAB2,25.0004,54.59921165,62.09343675,1.039180188,1.174636307,5.15,7.62,1.389267597
PRKACA,1.8373720000000002,47.09370192,51.46800585,2.227255413,0.292741392,41.23,7.53,148.70047480000002
PRKACB,122.26168,112.65980520000001,135.7093619,32.78407818,20.94126888,13.12,89.69,4.767334281
PRKACG,0.0,0.291150292,0.282188862,0.0,0.0,0.0,0.0,0.036322293
PRKAG1,85.60014,59.46515192,62.30617762,27.25916728,50.33073710000001,32.09,14.9,149.2208177
PRKAG2,27.00510518,22.9709589,24.68608263,8.73689504,11.48076281,26.04,14.13,12.25237723
PRKAG2-AS1,0.0,17.26060599,17.30620859,0.0,0.0,9.78,1.85,0.0
PRKAG3,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
PRKAR1A,131.6069316,157.5172274,159.368256,92.65963334,78.3822514,188.57,96.41,1119.50379
PRKAR1AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAR1B,2.742852,23.40247701,20.71521355,24.04115615,2.063335845,1.1,11.55,24.747208800000003
PRKAR2A,11.332880000000001,45.6333385,41.06476541,25.20697178,24.69938533,18.73,11.48,11.361525
PRKAR2A-AS1,0.0,9.660659553,5.595148833,0.0,0.0,10.26,16.65,0.0
PRKAR2B,0.0,3.313031405,1.24299031,0.038483161,0.714633062,9.62,1.43,2.8103630319999997
PRKCA,15.15826,2.9793822939999997,0.521386433,19.48640296,11.11568488,5.34,16.38,6.008466554
PRKCA-AS1,0.0,0.0,0.0,0.0,0.0,0.21,1.53,0.0
PRKCB,14.1304047,222.06990330000002,201.1531165,12.1302632,9.32547644,119.99,50.71,14.78647686
PRKCD,52.12095,135.2078466,103.3882323,28.57493512,8.024757738,64.92,2.13,49.69185566
PRKCDBP,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0
PRKCE,17.049256,30.46058552,30.65158319,0.8422583659999999,1.318851489,7.41,4.01,5.0295137489999995
PRKCG,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0
PRKCH,286.50248539999996,11.99004895,3.240715292,290.5339289,203.16839480000002,6.13,162.91,5.897203579
PRKCI,5.163566,9.875732175,5.51333555,3.7789061989999997,14.97580979,7.2,8.8,17.84479124
PRKCQ,44.58200348,7.562838696,0.135741835,25.28738406,14.722344,0.26,59.48,1.945930445
PRKCQ-AS1,0.0,2.371393695,1.6088825409999998,0.0,0.0,0.12,44.8,0.0
PRKCSH,33.9887151,150.2959119,150.5616325,70.93733359999999,53.53571891,108.92,60.49,139.5302131
PRKCZ,12.434194,14.98760566,14.33593145,1.830293654,1.329988267,1.28,9.48,67.96523754
PRKCZ-AS1,0.0,22.08897156,23.34364236,0.0,0.0,0.0,0.0,0.0
PRKD1,102.82305,0.533803601,0.172457816,0.0,0.0,0.0,0.0,3.060470734
PRKD2,36.856302,224.88981040000002,213.6971795,78.63786649,40.36417317,10.23,22.95,23.81214233
PRKD3,19.821801,147.9268512,117.63524369999999,7.20905285,6.591464215,18.43,13.65,19.69915483
PRKDC,65.91988,133.5299996,127.4472491,17.11543733,16.79990577,21.29,37.37,18.06712253
PRKG1,0.0,0.122944775,0.119160609,0.0,0.0,0.0,0.0,11.12875612
PRKG1-AS1,0.0,0.16062416,1.712482705,0.0,0.0,0.0,0.0,0.0
PRKG2,8.34077,1.082423486,0.34970238200000003,1.778019192,1.059579077,0.0,0.0,0.12678525
PRKN,15.280501000000001,0.9419743070000001,0.36519236299999996,0.0,0.0,0.0,0.0,9.391584106
PRKRA,29.949640000000002,32.171978,45.36816068,140.36793380000003,137.84184,15.64,21.17,32.45661399
PRKRIP1,7.507516000000001,95.88013299,86.02613547,0.904363116,0.573709468,15.28,7.51,15.43232975
PRKRIR,0.0,0.0,0.0,63.42116689,56.98244627,35.6,50.44,0.0
PRKX,28.53896,108.66292299999999,69.23593611,5.233469594,16.52791449,15.12,18.96,1.864621644
PRKX-AS1,0.0,1.788655865,0.866801059,0.0,0.0,0.0,4.63,0.0
PRKXP1,12.3975,12.13320836,6.77680828,0.0,0.0,3.09,5.98,0.0
PRKY,74.69404899999999,1.984443058,41.16288454,5.407462736,5.090973247,4.28,23.23,0.0
PRL,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0
PRLH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRLHR,2.13788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRLR,1.202399,0.035205463,0.03412186,0.0,0.0,3.54,0.53,0.076980072
PRM1,0.0,1.088380219,0.0,0.0,0.0,0.0,0.0,0.0
PRM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRMT1,92.43451003,87.47239507,87.18146248,97.57852263,46.42895548,38.85,48.3,371.46898839999994
PRMT10,0.0,0.0,0.0,20.6175884,16.80731471,0.0,0.0,0.0
PRMT1P1,0.0,0.6860354999999999,0.886559656,0.0,0.0,0.0,0.0,0.0
PRMT2,82.94120344,63.95463655,66.72004446,105.73705090000001,43.52169524,36.15,70.39,83.15762273
PRMT3,22.41216,22.11559938,28.38896346,14.02167007,5.535629397999999,8.26,10.19,5.9636434089999995
PRMT5,18.408336,53.65219526,55.10774613,16.71248916,2.348703639,12.32,9.78,142.208212
PRMT5-AS1,0.0,16.3143447,17.84269544,0.0,0.0,8.24,5.31,0.0
PRMT5P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRMT6,13.1599,61.2122343,61.89277654,27.80521685,19.74544635,2.11,3.51,14.6465889
PRMT7,56.056479,31.95865453,33.83603483,11.48813698,4.845374766,5.04,12.15,30.98480561
PRMT8,1.203211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRMT9,6.96138,26.06479705,36.61398731,0.0,0.0,36.73,67.64,3.922421359
PRNCR1,0.0,2.8282321539999997,2.899325928,0.0,0.0,4.86,10.71,0.0
PRND,1.91992,0.115948043,0.0,0.070797414,0.25722574600000003,1.34,3.16,0.0
PRNP,32.1822,130.62395049999998,121.58321409999998,138.5102202,195.87881330000002,140.89,61.53,33.5196439
PRNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO0611,0.0,0.0,0.0,0.494339839,1.995630543,0.0,0.0,0.0
PRO1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO1804,0.0,0.22510888399999998,0.0,0.0,0.0,0.0,0.0,0.0
PROB1,0.0,11.89271068,17.81392946,0.0,0.0,0.0,0.41,0.914423332
PROC,0.0,1.479673629,1.792662711,0.0,0.0,1.07,0.0,0.059102363
PROCA1,5.76919,22.55284288,13.89322882,0.0,0.09121968,2.68,1.67,2.016193548
PROCR,340.078179,3.5372357130000003,2.505341269,0.09716334800000001,0.627591398,0.37,1.38,35.85385009
PRODH,2.73103,0.157750643,0.305790346,0.35104697799999995,0.0,0.54,1.01,0.0
PRODH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROK2,1.0,0.0,0.0,4.105196615,0.423128113,19.05,0.0,0.0
PROKR1,0.0,0.5939861160000001,0.235515102,0.0,0.0,0.0,0.0,0.0
PROKR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROM1,1.0,0.0,0.120330736,0.0,0.0,0.07,0.0,0.030422595
PROM2,3.790858174,0.761130155,1.327865452,0.297732151,0.144231962,5.21,10.31,0.11312783400000001
PROP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRORSD1P,5.90854,26.53889735,23.7434272,4.057122596,0.264168465,2.19,1.73,0.0
PRORY,3.41285,0.0,0.0,0.0,0.0,3.56,4.26,0.27809618199999997
PROS1,0.0,0.312580637,0.504932656,0.0,0.0,0.0,0.0,1.440724573
PROS2P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROSC,0.0,0.0,0.0,33.72729281,41.40020622,26.83,13.94,0.0
PROSER1,21.43848039,68.70052345,69.03172825,22.56137409,17.93193596,7.01,4.41,4.250326488
PROSER2,0.0,1.007858505,0.122104654,0.0,0.0,1.66,0.2,69.74285998
PROSER2-AS1,0.0,0.0,0.136612507,0.0,0.0,0.91,1.57,0.0
PROSER3,32.0910262,28.35430877,28.47127063,0.0,0.0,0.88,1.56,1.979560512
PROX1,8.160730000000001,1.654025853,0.150292119,0.0,0.0,0.03,0.0,0.0
PROX1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROX2,10.868027,9.197122731,9.224236413,0.0,0.0,0.33,1.44,0.707393831
PROZ,1.306218,3.323936709,4.563972923,0.0,0.0,0.92,1.84,0.034937502999999995
PRPF18,22.34123,70.70561428,71.40721068,39.9936876,26.28614119,24.54,33.83,24.00996369
PRPF19,21.193908,187.0154314,203.6308416,4.87685264,5.347266454,20.9,19.1,177.6114807
PRPF19P1,0.0,0.5138899920000001,0.0,0.0,0.0,0.0,0.0,0.0
PRPF3,115.05842,106.5863126,115.7922317,12.18388141,23.8770753,29.77,39.19,14.66288593
PRPF31,43.113209999999995,85.76012667,90.95703788,64.53818325,52.68080682,27.84,22.79,38.6185417
PRPF38A,34.58719,76.42283504,95.41429855,36.54316308,28.43773523,22.49,14.82,17.2000043
PRPF38AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF38AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF38B,79.33823670000001,172.2293872,181.38359780000002,74.86958484,65.35530632,26.16,38.55,23.58434969
PRPF39,52.53187,102.6821564,103.5874718,41.75516943,38.7895468,7.76,22.4,11.71608542
PRPF4,14.6674,64.7250348,77.12394211,26.11514189,37.42421518,18.79,15.34,11.006893
PRPF40A,108.59792,92.06719671,93.26710313,129.1525212,118.20850300000001,33.9,32.31,15.88217946
PRPF40B,42.881621,48.24115095,49.79920773,0.0,0.491232134,0.37,2.25,9.170426252
PRPF4B,11.478657,162.5931196,183.7964569,35.17463824,21.46703135,21.24,37.15,27.57833308
PRPF6,27.1786,196.47479769999998,182.639881,56.51829939,62.10265817,39.61,32.14,87.55994922
PRPF8,125.595301,200.38829109999998,202.0885409,60.10142423,47.18442046,47.83,54.22,96.99948564
PRPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPH2,1.134252,0.775324619,0.300584238,0.0,0.48852402799999994,0.35,0.22,0.806882268
PRPS1,21.560779999999998,131.15554479999997,139.86975619999998,105.1423693,73.70596683,11.57,33.86,17.96553374
PRPS1L1,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0
PRPS1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPS1P2,0.0,24.62503805,39.14203459,0.0,0.0,0.0,0.0,0.0
PRPS2,26.069000000000003,85.50138211,96.4921179,17.19485226,12.49468997,15.67,16.82,4.340689067
PRPSAP1,31.911170000000002,20.68283171,13.66495193,14.5127196,16.15369445,11.1,4.81,26.2542403
PRPSAP2,47.78057698,52.81824446,59.91620417,20.50096946,23.8501508,19.44,16.12,31.39504382
PRR11,32.26822998,21.54672723,10.08548526,1.262388002,1.19497358,12.98,14.7,0.03968015
PRR12,1.428308,71.66399890000001,84.33987747,0.324670843,0.475122755,3.18,7.0,4.878669434
PRR13,107.24453000000001,165.90416000000002,155.7028429,409.57400079999996,484.98832139999996,191.71,66.84,51.36691628
PRR13P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR13P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR13P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR13P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR13P5,0.0,149.82218569999998,139.1392198,0.0,0.0,0.0,0.0,0.0
PRR13P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR14,17.4885274,80.69803596,89.56974219,20.35475795,19.60297141,13.44,9.18,7.568188526
PRR14L,26.089475,76.59306441,79.72749381,13.03736865,10.84142695,15.73,10.0,1.9979200940000001
PRR15,0.0,0.232832095,0.0,0.0,0.0,0.16,0.0,0.0
PRR15L,0.0,1.519003335,0.588899732,0.0,0.0,0.18,0.9,2.059796322
PRR16,0.0,0.0,0.196688367,0.159826267,0.0,0.77,0.0,2.495042846
PRR18,0.0,0.146545955,0.0,0.0,0.0,0.1,0.0,0.0
PRR19,7.49685,3.718667639,3.387088255,1.565409489,0.0,0.36,0.0,0.8771958959999999
PRR20A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR20B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR20C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR20D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR20E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR20FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR22,0.0,19.16416998,18.82196585,0.0,0.0,0.59,0.49,0.28397021699999997
PRR23A,0.0,0.0,0.0,0.366415745,0.295841199,1.62,3.13,0.0
PRR23B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR23C,2.05745,0.0,0.0,0.100957975,0.28529437,2.48,3.15,0.0
PRR23D1,0.0,0.145391687,0.14091661800000002,0.0,0.0,0.0,0.0,0.072963604
PRR23D2,0.0,0.145391687,0.14091661800000002,0.0,0.0,0.0,0.0,0.036481802
PRR24,0.0,0.0,0.0,5.870285585,5.347266454,0.0,0.0,0.0
PRR25,0.0,1.908491369,1.109849495,0.0,0.658607598,0.46,0.0,0.10418985900000001
PRR26,1.267939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR27,2.545153,0.0,0.0,0.0,0.0,0.53,0.47,0.0
PRR29,3.243909,13.81522898,28.15680398,0.0,0.0,2.98,2.08,0.0
PRR29-AS1,0.0,0.315429401,0.9171620229999999,0.0,0.0,0.0,0.0,0.0
PRR3,22.263370000000002,37.78237822,39.93662875,2.558773748,1.588381305,2.04,5.57,1.929937192
PRR30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR34,2.86701,2.866801998,3.08729285,0.0,0.0,0.81,0.0,1.0812013679999999
PRR34-AS1,0.0,8.444157603999999,12.32184537,0.0,0.0,3.33,1.28,0.0
PRR35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR36,0.0,0.103562211,0.100374629,0.0,0.0,0.0,0.0,1.6330586630000001
PRR4,70.50671,16.14112419,12.52285079,0.0,0.0,0.0,1.38,5.104930555
PRR5,9.730369999999999,23.04287818,9.802930217,6.480160864,5.817433132000001,0.64,18.68,4.865954513
PRR5-ARHGAP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR5L,11.355958,1.813528346,3.245001305,0.033433046,0.026993579,1.83,9.93,0.302564095
PRR7,0.0,19.53187979,17.4162443,14.69261498,7.350508659,10.38,7.4,1.403835009
PRR7-AS1,0.0,14.243000400000001,13.41019205,0.0,0.0,5.06,5.8,0.0
PRR9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRC1,17.013460000000002,47.34886233,49.34569136,64.97617596,33.64020364,9.36,11.8,18.11520171
PRRC2A,106.7575678,209.6500905,218.2124831,1.097419167,0.637075567,34.15,28.45,22.05968848
PRRC2B,50.50022,186.53742739999998,191.6738695,22.01396905,14.26643956,17.82,30.0,34.29868157
PRRC2C,175.695066,178.8411741,182.97528400000002,67.25502075,63.28381989,54.72,82.29,46.84419008
PRRC2CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRG1,3.4179268119999997,0.0,0.0,0.04625307099999999,0.130705283,0.8,0.38,16.15316298
PRRG2,0.0,1.89906672,2.1035595369999998,2.528479075,5.06285595,0.4,1.48,1.965572238
PRRG3,1.1631690000000001,0.0,0.070281167,0.0,0.0,0.0,0.0,0.0
PRRG4,3.29808,1.5020827909999999,0.647044263,0.534240508,0.7599828120000001,12.84,5.22,0.395821111
PRRT1,0.0,0.35198027299999995,0.26242041,0.640901433,0.0,0.0,0.0,1.9482050919999998
PRRT2,2.6526190869999997,4.178452528,2.918268705,0.0,0.576684111,0.1,1.05,0.870713257
PRRT3,2.890447,9.841012921,5.393575516,10.03926532,7.803175422000001,0.76,2.34,4.266649869
PRRT3-AS1,0.0,15.03170075,14.20480824,0.0,0.0,1.99,2.49,0.0
PRRT4,0.0,0.0,0.24288316399999998,0.0,0.545491113,0.45,0.0,0.025913178
PRRX1,1.459,0.22385312300000001,0.054240765,0.0,0.0,0.0,0.0,33.88070417
PRRX2,0.0,0.0,0.34116655,0.0,0.0,0.0,0.0,0.0
PRRX2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS1,2.3455476,4.673769215,2.38416496,0.0,0.0,0.0,0.0,0.0
PRSS12,5.2381519999999995,0.322426699,0.31250259999999996,2.649523168,0.024874467999999997,4.8,3.57,0.043323079
PRSS16,2.169116,1.221290167,0.0,0.0,0.0,0.0,0.23,0.727864495
PRSS2,0.0,0.733078972,0.35525762200000005,0.0,0.0,0.0,2.07,0.0
PRSS21,1.000852738,13.84185032,2.501252065,9.206707572000001,11.63917624,0.5,0.0,0.0
PRSS22,0.0,1.35329388,0.187377187,0.0,0.0,0.0,0.0,0.49655736799999994
PRSS23,4.31851,0.196790283,0.038146638999999996,0.037036502,3.1398130380000002,3.4,7.75,4.339100578
PRSS27,6.10902,1.636706211,1.6618688769999999,0.096365837,0.0,0.38,0.0,4.0029094
PRSS29P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS3,0.0,0.485323391,0.268791675,0.0,4.43906111,0.0,0.0,0.0
PRSS30P,0.0,1.558504603,0.151053477,0.0,0.0,0.0,0.0,0.0
PRSS33,0.0,0.21850057399999998,0.0,0.0,0.0,0.0,0.0,0.0
PRSS35,1.0,0.18912836600000002,0.0,0.0,0.0,0.09,0.27,0.0
PRSS36,0.0,0.87661126,1.456508048,1.340361191,0.0,0.74,0.23,0.179924114
PRSS37,1.0,0.0,1.42119175,0.0,0.0,0.0,0.0,0.0
PRSS38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS3P1,0.0,0.0,0.6027888770000001,0.0,0.0,0.0,0.0,0.0
PRSS3P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS3P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS3P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS42,0.0,0.497009384,2.649414546,0.0,0.0,0.0,0.0,0.0
PRSS44,0.0,0.402681687,0.39028738799999996,0.0,0.0,0.0,0.0,0.0
PRSS45,0.0,0.43949829799999995,2.129854031,0.0,0.0,0.0,0.0,0.606454996
PRSS46,0.0,0.0,0.455467766,0.0,0.0,0.0,0.0,0.0
PRSS48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9379685290000002
PRSS51,0.0,2.1280055940000002,2.0625068680000003,0.0,0.0,0.0,0.0,0.0
PRSS53,2.62515,16.54709894,16.13942288,2.22306673,0.0,2.39,2.98,0.276964004
PRSS54,0.0,0.874002297,0.211775259,0.0,0.0,0.0,0.0,7.431700957
PRSS55,2.62038,0.0,0.0,0.0,0.0,0.0,0.0,0.147760469
PRSS56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS57,0.0,0.0,0.0,0.0,0.21605117,0.81,0.0,0.0
PRSS58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS8,5.52541,0.459940079,0.297188935,0.0,0.0,0.83,0.0,3.931431607
PRTFDC1,1.0,3.3684176139999997,0.0,3.145448974,0.472485736,0.0,0.35,6.614749372
PRTG,1.0,0.063363066,0.0,0.0,0.0,0.0,0.0,0.523879856
PRTN3,0.0,0.402681687,0.0,0.0,0.0,0.0,0.0,0.0
PRUNE,0.0,0.0,0.0,54.80247799,49.59648012,5.69,8.66,0.0
PRUNE1,21.332444,57.40166313,54.17464171,0.0,0.0,0.0,0.0,14.32507133
PRUNE2,1.0,1.0705573990000001,2.349873068,0.0,0.0,0.14,0.05,66.24744129999999
PRUNEP1,0.0,0.0,1.26884921,0.0,0.0,0.0,0.0,0.0
PRX,7.835000999999999,4.401079715,4.575843843,0.0,0.0,0.7,1.34,1.883662984
PRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRYP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRYP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRYP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRYP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRYP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRYP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAP,130.4695758,407.9029975,325.3370115,415.40245319999997,304.4061877,3624.03,84.46,1216.793688
PSAPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAT1,8.26097,10.33463777,17.17121806,0.0,0.0,0.0,3.48,1.58191081
PSAT1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAT1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAT1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAT1P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSCA,0.0,2.028597505,0.44397127399999997,0.0,0.0,0.0,0.59,0.0
PSD,1.8996810000000002,3.039840114,3.4931891210000003,1.9534873380000002,0.271936268,1.52,3.44,0.45387064200000005
PSD2,0.0,1.3293046240000002,0.594641276,0.0,0.0,0.0,0.0,0.030356487
PSD2-AS1,0.0,3.3602418430000003,1.08560521,0.0,0.0,0.0,0.0,0.0
PSD3,31.1031256,5.9151565470000005,6.512204052,0.0,0.500088682,0.26,0.26,33.90081996
PSD4,20.56438627,186.3298515,158.2845024,13.08494695,0.857816185,33.3,44.62,0.0
PSEN1,43.04298,49.13040441,49.77653228,22.231899300000002,15.65242833,69.48,14.84,16.01139569
PSEN2,1.0,11.80741697,10.72874232,0.0,0.0,5.7,0.87,44.41462204
PSENEN,17.351986,52.06685123,55.27230948,44.91430535,96.98764437,46.14,17.44,58.71122303
PSG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG10P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG2,8.43379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG5,5.621454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG8-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSIMCT-1,0.0,0.0,0.0,16.36649682,5.994061557999999,0.0,0.0,0.0
PSIP1,59.89591838,96.43003717,91.47940202,66.92480982,63.47555029,20.79,81.56,32.02812079
PSKH1,11.53375,46.0080787,48.69691401,56.74328335,39.34390488,7.34,5.29,21.94816564
PSKH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA1,207.590445,97.01981516,106.09266840000001,311.9099335,292.5893187,142.64,74.26,96.11580528
PSMA2,83.53742,54.70048862,57.41744797,349.618812,372.64310980000005,63.2,39.8,31.21249272
PSMA2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA2P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA3,222.13304,155.1313446,150.28479480000001,271.7506954,275.3730193,63.81,21.55,63.67112733
PSMA3-AS1,0.0,127.3426892,130.9138683,0.0,0.0,0.0,0.0,0.0
PSMA3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA4,90.291262,51.71455103,59.58476714,152.0793396,127.5389338,135.02,34.84,28.70755944
PSMA5,68.30023,52.96783735,48.60264387,22.82483712,12.68805785,21.82,13.11,21.81817004
PSMA6,149.99511,40.43033069,42.55452282,378.18451600000003,452.88487369999996,132.97,60.38,189.3789365
PSMA6P1,1.0,1.2455417359999998,1.207204714,0.0,0.0,0.0,0.0,0.0
PSMA6P2,0.0,1.345402954,0.0,0.0,0.0,0.0,0.0,0.0
PSMA6P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA6P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
