"ROW_ID","ROW_VERSION","objectId","submitterId","repo_name","submitter","is_latest","dataset","celltype","metric","metric_value"
"266","1","9695993","3390893","my-model","D3Team","false","FIVA1","monocytes","spearman","0.684"
"267","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA1","monocytes","spearman","0.033"
"268","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA1","monocytes","spearman","0.469"
"269","1","9695845","3392392","celest_fine","CCB","true","FIVA1","monocytes","spearman","0.768"
"270","1","9695844","3392392","celest_fine","CCB","false","FIVA1","monocytes","spearman","0.418"
"271","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA1","monocytes","spearman","0.696"
"272","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA1","monocytes","spearman","0.696"
"273","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA1","monocytes","spearman","0.383"
"274","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA1","monocytes","spearman","0.349"
"275","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA1","monocytes","spearman","0.741"
"276","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA1","monocytes","spearman","0.074"
"277","1","9693920","3360851","baseline_method4","andrewelamb","false","FIVA1","monocytes","spearman","0.685"
"278","1","9693918","3360851","baseline_method3","andrewelamb","false","FIVA1","monocytes","spearman","0"
"279","1","9693916","3360851","baseline_method2","andrewelamb","false","FIVA1","monocytes","spearman","0.176"
"280","1","9696412","3396685","finep3cps","DA_505","true","FIAS4","NK.cells","pearson","0.939"
"281","1","9696409","3392762","izi_fine","IZI","true","FIAS4","NK.cells","pearson","-0.16"
"282","1","9696405","3390926","ictdtest","ICTD","true","FIAS4","NK.cells","pearson","0.64"
"283","1","9696401","3395690","test","Cancer_Decon","true","FIAS4","NK.cells","pearson","0.64"
"284","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","NK.cells","pearson","0.855"
"285","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","NK.cells","pearson","0.771"
"286","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","NK.cells","pearson","0.846"
"287","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","NK.cells","pearson","0.935"
"288","1","9696382","3392762","izi_fine","IZI","false","FIAS4","NK.cells","pearson","0.864"
"289","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","NK.cells","pearson","-0.237"
"290","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","NK.cells","pearson","0.393"
"291","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","NK.cells","pearson","0.538"
"292","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","NK.cells","pearson","0.927"
"293","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","NK.cells","pearson","0.372"
"294","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","NK.cells","pearson","0.912"
"295","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","NK.cells","pearson","0.883"
"296","1","9696024","3390893","my-model","D3Team","true","FIAS4","NK.cells","pearson","0.9"
"297","1","9695993","3390893","my-model","D3Team","false","FIAS4","NK.cells","pearson","0.906"
"298","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","NK.cells","pearson","0.961"
"299","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","NK.cells","pearson","0.959"
"300","1","9695845","3392392","celest_fine","CCB","true","FIAS4","NK.cells","pearson","0.562"
"301","1","9695844","3392392","celest_fine","CCB","false","FIAS4","NK.cells","pearson","0.857"
"302","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","NK.cells","pearson","0.917"
"303","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","NK.cells","pearson","0.917"
"304","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","NK.cells","pearson","0.644"
"305","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","NK.cells","pearson","0.014"
"306","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","NK.cells","pearson","0.869"
"307","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","NK.cells","pearson","0.852"
"308","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","NK.cells","pearson","0.895"
"309","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","NK.cells","pearson","0.876"
"310","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","NK.cells","pearson","0.891"
"311","1","9696412","3396685","finep3cps","DA_505","true","FIAS5","NK.cells","spearman","0.968"
"312","1","9696409","3392762","izi_fine","IZI","true","FIAS5","NK.cells","spearman","-0.298"
"313","1","9696405","3390926","ictdtest","ICTD","true","FIAS5","NK.cells","spearman","0.963"
"314","1","9696401","3395690","test","Cancer_Decon","true","FIAS5","NK.cells","spearman","0.963"
"315","1","9696400","3396685","finep3drg","DA_505","false","FIAS5","NK.cells","spearman","0.971"
"316","1","9696397","3391057","main_fine","LeiliLab","true","FIAS5","NK.cells","spearman","0.889"
"317","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS5","NK.cells","spearman","0.979"
"318","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS5","NK.cells","spearman","0.979"
"319","1","9696382","3392762","izi_fine","IZI","false","FIAS5","NK.cells","spearman","0.892"
"320","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS5","NK.cells","spearman","0.949"
"321","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS5","NK.cells","spearman","0.931"
"322","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS5","NK.cells","spearman","0.944"
"323","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS5","NK.cells","spearman","0.982"
"324","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS5","NK.cells","spearman","0.712"
"325","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS5","NK.cells","spearman","0.979"
"326","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS5","NK.cells","spearman","0.979"
"327","1","9696024","3390893","my-model","D3Team","true","FIAS5","NK.cells","spearman","0.954"
"328","1","9695993","3390893","my-model","D3Team","false","FIAS5","NK.cells","spearman","0.955"
"329","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS5","NK.cells","spearman","0.93"
"330","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS5","NK.cells","spearman","0.945"
"331","1","9695845","3392392","celest_fine","CCB","true","FIAS5","NK.cells","spearman","0.988"
"332","1","9695844","3392392","celest_fine","CCB","false","FIAS5","NK.cells","spearman","0.978"
"333","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS5","NK.cells","spearman","0.966"
"334","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS5","NK.cells","spearman","0.966"
"335","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS5","NK.cells","spearman","-0.932"
"336","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS5","NK.cells","spearman","0.91"
"337","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS5","NK.cells","spearman","0.972"
"338","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS5","NK.cells","spearman","0.972"
"339","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS5","NK.cells","spearman","0.915"
"340","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS5","NK.cells","spearman","0.951"
"341","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS5","NK.cells","spearman","0.974"
"342","1","9696412","3396685","finep3cps","DA_505","true","FIVA2","macrophages","pearson","0.789"
"343","1","9696409","3392762","izi_fine","IZI","true","FIVA2","macrophages","pearson","0.773"
"344","1","9696405","3390926","ictdtest","ICTD","true","FIVA2","macrophages","pearson","0.713"
"345","1","9696401","3395690","test","Cancer_Decon","true","FIVA2","macrophages","pearson","0.713"
"346","1","9696400","3396685","finep3drg","DA_505","false","FIVA2","macrophages","pearson","0.789"
"347","1","9696397","3391057","main_fine","LeiliLab","true","FIVA2","macrophages","pearson","0.604"
"348","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIVA2","macrophages","pearson","0.581"
"349","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIVA2","macrophages","pearson","0.611"
"350","1","9696382","3392762","izi_fine","IZI","false","FIVA2","macrophages","pearson","0.466"
"351","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIVA2","macrophages","pearson","0.308"
"352","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIVA2","macrophages","pearson","0.409"
"353","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIVA2","macrophages","pearson","0.039"
"354","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIVA2","macrophages","pearson","0.844"
"355","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIVA2","macrophages","pearson","0.774"
"356","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIVA2","macrophages","pearson","0.136"
"357","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIVA2","macrophages","pearson","0.076"
"358","1","9696024","3390893","my-model","D3Team","true","FIVA2","macrophages","pearson","0.75"
"359","1","9695993","3390893","my-model","D3Team","false","FIVA2","macrophages","pearson","0.789"
"360","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA2","macrophages","pearson","0.652"
"361","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA2","macrophages","pearson","0.731"
"362","1","9695845","3392392","celest_fine","CCB","true","FIVA2","macrophages","pearson","0.847"
"363","1","9695844","3392392","celest_fine","CCB","false","FIVA2","macrophages","pearson","0.1"
"364","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA2","macrophages","pearson","0.605"
"365","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA2","macrophages","pearson","0.605"
"366","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA2","macrophages","pearson","0.297"
"367","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA2","macrophages","pearson","0.485"
"368","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA2","macrophages","pearson","0.759"
"369","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA2","macrophages","pearson","0.461"
"370","1","9693920","3360851","baseline_method4","andrewelamb","false","FIVA2","macrophages","pearson","0.942"
"371","1","9693918","3360851","baseline_method3","andrewelamb","false","FIVA2","macrophages","pearson","0.644"
"372","1","9693916","3360851","baseline_method2","andrewelamb","false","FIVA2","macrophages","pearson","0.711"
"373","1","9696412","3396685","finep3cps","DA_505","true","FIAS5","NK.cells","pearson","0.939"
"374","1","9696409","3392762","izi_fine","IZI","true","FIAS5","NK.cells","pearson","-0.203"
"375","1","9696405","3390926","ictdtest","ICTD","true","FIAS5","NK.cells","pearson","0.942"
"376","1","9696401","3395690","test","Cancer_Decon","true","FIAS5","NK.cells","pearson","0.942"
"377","1","9696400","3396685","finep3drg","DA_505","false","FIAS5","NK.cells","pearson","0.928"
"378","1","9696397","3391057","main_fine","LeiliLab","true","FIAS5","NK.cells","pearson","0.797"
"379","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS5","NK.cells","pearson","0.943"
"380","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS5","NK.cells","pearson","0.941"
"381","1","9696382","3392762","izi_fine","IZI","false","FIAS5","NK.cells","pearson","0.891"
"382","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS5","NK.cells","pearson","0.961"
"383","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS5","NK.cells","pearson","0.913"
"384","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS5","NK.cells","pearson","0.896"
"385","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS5","NK.cells","pearson","0.947"
"386","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS5","NK.cells","pearson","0.624"
"387","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS5","NK.cells","pearson","0.993"
"388","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS5","NK.cells","pearson","0.993"
"389","1","9696024","3390893","my-model","D3Team","true","FIAS5","NK.cells","pearson","0.933"
"390","1","9695993","3390893","my-model","D3Team","false","FIAS5","NK.cells","pearson","0.933"
"391","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS5","NK.cells","pearson","0.884"
"392","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS5","NK.cells","pearson","0.911"
"393","1","9695845","3392392","celest_fine","CCB","true","FIAS5","NK.cells","pearson","0.944"
"394","1","9695844","3392392","celest_fine","CCB","false","FIAS5","NK.cells","pearson","0.99"
"395","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS5","NK.cells","pearson","0.968"
"396","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS5","NK.cells","pearson","0.968"
"397","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS5","NK.cells","pearson","-0.818"
"398","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS5","NK.cells","pearson","0.927"
"399","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS5","NK.cells","pearson","0.99"
"400","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS5","NK.cells","pearson","0.906"
"401","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS5","NK.cells","pearson","0.955"
"402","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS5","NK.cells","pearson","0.938"
"403","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS5","NK.cells","pearson","0.944"
"404","1","9696412","3396685","finep3cps","DA_505","true","FIAS4","naive.B.cells","spearman","0.493"
"405","1","9696409","3392762","izi_fine","IZI","true","FIAS4","naive.B.cells","spearman","0.382"
"406","1","9696405","3390926","ictdtest","ICTD","true","FIAS4","naive.B.cells","spearman","0.793"
"407","1","9696401","3395690","test","Cancer_Decon","true","FIAS4","naive.B.cells","spearman","0.793"
"408","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","naive.B.cells","spearman","0.671"
"409","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","naive.B.cells","spearman","0"
"410","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","naive.B.cells","spearman","-0.143"
"411","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","naive.B.cells","spearman","0.786"
"412","1","9696382","3392762","izi_fine","IZI","false","FIAS4","naive.B.cells","spearman","0.146"
"413","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","naive.B.cells","spearman","0"
"414","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","naive.B.cells","spearman","-0.329"
"415","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","naive.B.cells","spearman","-0.096"
"416","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","naive.B.cells","spearman","0.157"
"417","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","naive.B.cells","spearman","0.618"
"418","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","naive.B.cells","spearman","0.789"
"419","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","naive.B.cells","spearman","0.789"
"420","1","9696024","3390893","my-model","D3Team","true","FIAS4","naive.B.cells","spearman","0.179"
"421","1","9695993","3390893","my-model","D3Team","false","FIAS4","naive.B.cells","spearman","0.232"
"422","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","naive.B.cells","spearman","0.592"
"423","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","naive.B.cells","spearman","0.56"
"424","1","9695845","3392392","celest_fine","CCB","true","FIAS4","naive.B.cells","spearman","0.629"
"425","1","9695844","3392392","celest_fine","CCB","false","FIAS4","naive.B.cells","spearman","0.307"
"426","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","naive.B.cells","spearman","0.45"
"427","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","naive.B.cells","spearman","0.45"
