# raw enrichment scores of all data
# no scale es by numbers of genes in the gene sets
Term|ES	SUB134264	SUB134282	SUB134283	SUB134259	SUB134285	SUB134266	SUB134240	SUB134244	SUB134242	SUB134286	SUB134257	SUB134274	SUB134288	SUB134275	SUB134237	SUB134256	SUB134315	SUB134293	SUB134287	SUB134304	SUB134297	SUB134325	SUB134312	SUB134290	SUB134322	SUB134276	SUB134300	SUB134323	SUB134289	SUB134260	SUB134238	SUB134295	SUB134254	SUB134262	SUB134318	SUB134308	SUB134296	SUB134294	SUB134272	SUB134281	SUB134301	SUB134280	SUB134321	SUB134273	SUB134248	SUB116449	SUB134251	SUB134258	SUB134309	SUB134267	SUB134261	SUB134310	SUB134279	SUB134307	SUB134249	SUB134241	SUB134252	SUB134243	SUB134292	SUB134326	SUB134298	SUB134242.1	SUB134283.1	SUB134278	SUB134281.1	SUB134259.1	SUB134297.1	SUB134320	SUB134309.1	SUB134308.1	SUB134296.1	SUB134295.1	SUB134315.1 
Neurons%FANTOM%2.txt	-1501.4394480189158	-1341.1842004723942	-1369.2105496652434	-1567.376372487148	-1267.5772360446583	-1485.8785274086806	-1328.0732863661199	-1217.9779574258616	-1312.4451979570053	-1365.2434630093246	-1295.6246200815835	-1508.1942762096642	-1329.6568573365928	-1480.2723156317156	-1464.421445806224	-1186.5550250928598	-1203.7007641161376	-989.5505910865141	-1360.0253340949128	-1177.4535122114016	-1496.2042119680457	-1262.130044096925	-1497.4788894327805	-1422.224484715889	-1264.2685333697461	-1357.2946197476672	-1272.8304732448762	-1366.621932089183	-1476.8398425521304	-1336.9934040558705	-1338.1171281573413	-1445.9955009858259	-1471.576387484316	-1447.16205291263	-1448.0288733951427	-1374.935100741306	-1215.7522005629419	-1418.7566811018664	-1456.1415562752607	-1280.6174169179162	-1005.280152693621	-1386.8282127187604	-1432.036866947983	-1279.2883103843726	-1325.1120366069918	-1427.6894336060802	-1369.6631573449895	-1393.651273707075	-1540.2690928059817	-1493.9179433289569	-1258.52848402616	-1395.5115332593343	-1432.1856310731978	-1434.2075398283716	-1412.4104486048068	-1426.32684933803	-1496.928363794233	-1508.1307776552464	-1412.2932184590852	-1434.0572717334505	-1428.9481061569622	-1568.4272774708663	-1041.4847675096908	-1370.3124001445487	-1392.5053027414447	-1448.1704897865582	-1422.1042845193265	-1293.9575213438668	-1238.5612897753397	-1206.6940120693178	-1188.73556178188	-1398.5375839405908	-912.582390975777
Neurons%FANTOM%3.txt	-1500.6958249066454	-1407.9795793546168	-1478.6179693815375	-1635.9727901920305	-1327.876930578408	-1548.4810949775413	-1428.703936747493	-1335.694671787251	-1380.4243497595717	-1373.181507403487	-1361.935690326458	-1613.862270855453	-1380.2155900052765	-1491.182705500453	-1546.8095339509446	-1371.282482449787	-1236.3591418850663	-972.5701014071637	-1388.1406474388168	-1235.922813317868	-1539.7628647991348	-1261.7896643243528	-1546.6755685605765	-1427.7760456225487	-1257.432405585212	-1435.2194990099692	-1283.2627903420853	-1408.5143895304705	-1504.9943766043884	-1324.2216335029468	-1301.0112396726233	-1423.8175454047869	-1557.917316693099	-1498.8422021549704	-1482.7909859044926	-1386.1819397751974	-1307.3247256085226	-1471.7844745831655	-1544.41466098195	-1292.7484719653403	-1056.1222867596189	-1350.0251666220265	-1457.950685050235	-1291.8410159960904	-1388.4667823699515	-1416.880242199979	-1406.1053964074722	-1430.2967828211797	-1563.2956242851578	-1516.2785865962865	-1334.689568771052	-1407.09417714748	-1584.7016522400065	-1404.7921279261307	-1429.400780040289	-1521.8150611940785	-1571.687241098439	-1506.4893963796449	-1424.9298588128097	-1503.5824959922138	-1400.0480205058072	-1577.122156901419	-1077.018718855129	-1425.5231255829888	-1524.515706408824	-1560.3822958339508	-1464.6898731063513	-1248.958071500445	-1277.333934824974	-1222.4013079783808	-1272.447495678781	-1411.5868667117365	-1064.4194474958506
Neutrophils%FANTOM%1.txt	2322.2866517696157	2673.5178921198735	2433.311784969756	1676.6646865531966	2385.1866380943675	2534.0133622181984	2285.6182309857118	2079.265575077131	2719.8758018057156	2672.627015581034	2489.2372737505057	2753.115689735872	2709.0669168799473	2375.356201742435	2115.1648162913752	2620.635433857162	2188.578566796324	2220.344616972465	2468.7414705660813	2467.7614634754577	2152.702856848186	2246.7112508948985	2338.7586811317246	2679.6994663478617	1847.3116394185158	2294.172816726933	2462.5537693979063	2501.0389819964425	2437.8692467962123	2142.1525365625102	2689.565151035671	2411.1838624878887	2406.29387428572	2225.9671839104044	2435.528819365571	2368.537198968955	2487.818672595367	2320.658143873238	2532.1432571313635	2371.4863171867514	2649.3076240399646	2187.034341472903	1627.6542757479174	2588.916994252646	2004.550772349422	2693.6532159786148	2293.709065548729	2634.5194402634334	2092.4291656463147	2487.8084862294663	2372.035995984911	2401.837656790699	2284.2202720655573	2654.6292110078402	1928.190050178785	2040.1534528251057	2299.15332161793	2125.69480081151	2101.1714938110267	2598.926196118854	2498.469983724754	2319.33633479331	1891.5006183196604	2489.2212097043166	2390.7561754282183	1928.34231935095	1799.8934635044639	2342.0733044636713	2151.3044945667116	2182.7484330019943	2475.664900101539	2370.75910411175	2169.564595002539
Neutrophils%FANTOM%2.txt	2143.4110526771847	2558.753389990948	2371.060585515875	1648.9459214742274	2300.831568588956	2386.6508523924153	2237.8293573198266	2062.306198300843	2637.580059069451	2628.0631468350507	2380.6636070476716	2718.622474613371	2562.53657806555	2326.832453640438	2052.3521552056422	2462.9514831706483	2086.3103117581413	2185.7958314635557	2341.3932409874337	2273.07454463888	1997.6185205217653	2047.798289089994	2207.397176914915	2554.027143685283	1749.7064759835173	2211.8864167659585	2410.7334929834665	2420.9890324718685	2402.231841689042	1991.7749408313912	2499.8632536758946	2295.4627535920135	2369.4972294484946	2182.76416041946	2319.4735529904665	2241.770825986065	2376.038243720152	2194.830976382394	2464.7183930983483	2283.4698116996783	2546.862741978417	2146.0316152646146	1494.5344503384445	2502.238730683615	1880.6403285309498	2594.420862182001	2190.5153403932345	2567.190067686622	2069.574145466168	2271.5957006134827	2287.089839155639	2344.1926635127998	2262.1646645256988	2499.916169194108	1837.8735001660423	1991.947633012624	2146.211274426835	1963.3173527369572	2072.639746189235	2405.3885960568364	2381.927266296981	2255.4621751268132	1770.313319668318	2322.795518604777	2357.591852664541	1842.664607781206	1735.5682679610056	2231.1324140542215	1995.6876499571263	2084.5243085141724	2372.3428727096825	2219.0001051364397	2132.56768092626
Neutrophils%FANTOM%3.txt	2333.3150006902583	2680.08290405424	2499.3458258837227	1709.553023306283	2462.4147459432174	2594.133152680436	2350.437151334299	2078.3753753146902	2783.628191820725	2743.6463897031217	2522.713252094934	2834.2538298969303	2753.112305293135	2407.798408177565	2160.832368614293	2712.296559210219	2212.568182946367	2329.767524109163	2523.152922873662	2487.183856722841	2172.649772069879	2349.9043290644804	2390.496147478356	2735.698837587328	1886.5629795113318	2362.2925689256735	2561.6150927420663	2625.282100718086	2511.944908584983	2164.670943540454	2734.680038895233	2461.8569101839526	2477.160710389663	2285.7429734170387	2512.15252773907	2436.232773007057	2567.779830182555	2360.3003675449436	2626.5991446092703	2456.9350259266794	2670.087739155657	2264.1630381373575	1608.1253580852929	2649.565604651469	2102.676462871971	2747.5018483205267	2335.1809685060216	2706.457394389034	2100.5714691017834	2539.3302629718146	2411.703753786151	2456.7639973307746	2357.568049316969	2705.080331898767	1964.1691612062152	2078.5206410485316	2330.231144455267	2125.455892575783	2154.652862100114	2631.416403490955	2539.499663931165	2351.510462786283	1930.0497098797948	2563.2115787480866	2425.689466313904	1925.260557249518	1793.234194663611	2362.2202814351513	2221.1945845845635	2256.7781924178257	2534.0007356866436	2449.0088152585804	2342.5342960700127
Neutrophils%IRIS%3.txt	2634.87463491186	3047.2334308274053	2659.5505638769223	1920.6509231198702	2742.2577691164242	2948.8129742189667	2634.0677238416642	2552.68020604138	3214.6000220314313	3239.1137036133778	2901.3476698375052	3178.0460361769756	3154.4625040204405	2760.54986941092	2431.6787678003157	3034.8960711565724	2627.533371783375	3021.836333446489	2993.3579411260093	2688.7433818287736	2461.8947786527256	2610.854695331121	2744.345187741228	3157.575655637449	2352.9948827461158	3003.10116203771	2904.154213630564	3089.467016597433	2987.341953549283	2634.228878951923	3160.490788779735	2893.593167596994	2762.4780428644212	2573.995153512905	2803.6881643717543	2820.858123404144	3065.910866163152	2861.5978749046	2993.5821085297976	2759.820194207552	3181.681886756994	2772.382715804767	1871.1210249613684	3119.683283916817	2345.9822736772744	3162.700417355946	2787.4218111818327	3067.796613719742	2308.7388458228656	2927.241390267845	2846.6029691457807	2823.4686563051728	2673.718848368062	3160.5247098679115	2299.9526174443135	2516.9729342956484	2634.6729364255443	2422.040539664224	2536.17606813523	3175.5805740050314	2975.74162400036	2662.6311837136927	2369.013668169218	2933.0998845890153	2730.20654969951	2197.464698403102	2240.454874317642	2597.638932095907	2629.928195859131	2624.5556064871544	3076.4003565734834	3029.4493984076694	2738.5476822647347
Osteoblast%FANTOM%1.txt	514.6772098624679	397.75087584800895	277.0310243136505	490.7820934107846	431.2564589198282	474.4182651419633	327.2295198871077	228.10393221229887	415.4610347578359	227.81761307158678	353.78939347125475	305.3528148574983	456.9901808278054	415.049024358953	430.9576516567554	572.188733287717	541.6809247456706	549.2411437773493	506.88195706817993	287.5339624575001	490.197422489631	356.10424845081474	299.89664642142054	438.0528858767842	453.062642486955	454.96133693241006	321.93246779114196	391.08135254865846	458.30939947580185	511.03142739562537	312.9822847484611	615.9337163858283	422.1253658825822	441.2903986771844	556.3555826993438	441.18914891236665	439.940950244063	546.3844620615085	565.7251843295941	399.36449605539	446.8671768038065	425.5933812292608	532.6006656853874	355.6257330028992	467.0484466122025	405.8227138721178	406.69714397071186	322.101678174468	438.50567190128436	338.2230793780526	305.8502175613155	342.35600955580026	418.0763957738328	437.8025418548867	263.0119958678995	429.52395254261637	280.5244785594427	302.8567337678936	248.57450544792562	284.5637065971938	197.68831463022508	307.94483460215054	219.2799556004933	362.61741054107233	250.4466650763129	535.0900632844651	497.45479558344846	293.91446772239146	322.6262751866069	397.7652131613113	365.2001612708019	309.3690435106571	462.5339323522345
Osteoblast%FANTOM%2.txt	606.2693785777824	590.0882648519892	563.7469136048468	711.8249376760812	640.3746199746993	588.7732485666993	411.62962134209636	466.16148615076133	671.3351827180304	354.5578302729391	534.338196553571	422.02139374181604	466.06154744383605	544.9151973804093	595.8369378279432	572.5983278956414	544.1170313570731	702.1185868059912	568.3946061455712	452.6607194610565	613.2107424654896	557.4602973400404	403.20144215126356	516.8813730335505	571.1452338335765	606.0464564678575	406.3598670569993	550.6642406655237	528.9400984153626	682.1193496584848	407.496372083889	750.4711664430632	592.3049153470149	568.1628174859773	708.3613035077739	577.2271404819517	520.3587121205603	706.2252258160178	779.8361043717312	573.2079906282846	587.2108902823575	503.00319125859755	747.2660583981317	605.6144811245597	435.8738534892919	603.641018689509	617.8161385146636	537.3480118760482	574.5274533015811	596.6710532559352	465.18929385852016	492.527957380084	505.20250543348743	638.1733774004546	404.9376094022674	634.4598643124266	555.4568235564743	433.2780436267758	468.0989270774335	514.9223483504818	324.9928588921806	459.1417569056126	201.8039336156168	472.88150199176016	495.7151499323886	692.5326427736419	735.5129739712945	503.21174340494576	404.12522837790846	513.1259487731812	367.37087284096594	363.067302387323	558.4761623176543
Osteoblast%FANTOM%3.txt	440.3515994927491	423.3640455998035	354.8222694254738	527.212207425488	516.1714954172626	440.41234414600666	287.20126265779686	199.58022363948749	390.4306263713629	263.69259605341944	280.88039201925227	372.42367856109104	406.98512770384684	457.42528145511847	460.8312269334664	425.67744364072524	452.8506147501212	536.926796068751	420.37132416509087	287.5633518963517	534.5740023378726	221.35753111046986	322.6450181183638	443.17947129034786	511.32409137100603	396.9293620490537	277.3782497092804	361.18023810289213	377.05374816710105	461.7256797026131	324.4839954262462	492.36054826026714	348.407097266448	332.2975629434965	474.96094323181455	361.79246505588867	344.080099312146	516.0930575397537	591.959662017987	371.21456730254056	378.9470047142501	320.04006943143867	506.37209557067973	414.3692980211363	424.29051332680945	452.7237064664075	437.2092768512863	309.35490170261994	449.29820046530386	408.11599698916	268.0076956136958	321.5485387379488	416.75825167171627	439.0814263709449	251.8436559753585	436.0727416016292	402.7873611187357	331.03542049160376	304.68295103310413	427.27620550161265	250.72238183075672	328.39697088679765	181.95620770053628	383.8574425302563	309.85062534153394	497.98845094229193	549.5392789110941	283.54685864180095	323.7171278502288	420.10711257919087	260.51690511972913	269.1316998657741	202.63597918038957
Osteoblast%HPCA%1.txt	1024.8530200057894	1186.4694200866873	904.6010224743555	1059.8957051889738	1165.656429766289	1078.739516505288	901.2678591056833	1138.6333068532135	892.6940080068193	1118.069844363763	1109.530383164451	1077.224694189793	958.7489591450217	998.4529896071185	1187.851943572149	870.7707938488425	1157.6091532004252	1009.7295888943709	1026.9854638038762	952.8033486314208	1084.6483226228934	1035.8431334472014	1021.1494205370998	1033.8454311074227	1096.0671207693997	1111.9043452331357	1133.7355685506225	1386.23624584536	1216.6342032029759	1225.6274125097987	1001.7001996097429	1138.797319492785	1046.0733113320234	953.7815053241833	1014.5474862075974	972.9543774269216	1134.9727761181507	1018.3238241997842	1100.626299052565	1190.3405680702556	1103.520476144228	973.038818311468	1321.7550692251027	1038.7475011538652	1263.4773636147766	1068.3296928711964	1092.3214550932332	982.7834980627005	994.6665997602836	1124.988464117174	723.0464863486271	1003.6026931947104	1034.1600439602926	998.8812461733294	1050.068225161421	1022.7514891440895	1097.5726200048227	1132.8141951518799	1220.855429719679	998.6271640960152	1004.4024523475472	999.5488229882419	1075.7901311352502	1166.2959391778902	996.3653903972875	1193.56100884567	1143.1402617932156	910.6283509448936	1187.0355514198388	1156.1018938605248	1035.3677244795663	1319.2346717087826	1221.4810269865295
Osteoblast%HPCA%2.txt	308.4136211809075	713.7503106851724	476.9385456759498	557.5409218609312	773.6554168853678	519.8856777701857	240.1394098205146	719.4452025366372	200.5848970559602	511.7735466220554	354.76690509248994	334.2107134853063	107.97421059992803	411.8098494780817	495.1440843089776	125.13131529618303	481.72240651719954	420.0319520103991	418.1145445241428	179.32756050187822	391.26176243618755	275.92243590817236	499.9922558673066	505.4063347578866	478.15134803547943	521.2874049883317	817.7354749077193	795.8636092856071	722.9509592517312	710.9487413433299	38.804225116610915	560.9759772191453	288.0529238209822	416.99142756333447	262.33725699310605	313.21037936231824	496.9030118358449	335.951243128338	422.33166188719775	559.0397097030509	822.1511370356104	447.96671727778164	660.8445716909896	383.6754577644181	716.8669993015151	403.918694639054	525.8990057950381	462.2475760531567	244.172824385094	470.14383958224175	-111.57925329534372	393.5395390537068	376.0426965426167	230.88515879865503	513.4197166500571	301.3510825993446	542.3531977395079	694.8635625269327	664.6799963209647	339.0423240791557	477.1038405894909	466.4306432765736	460.23565005972625	407.10535934759423	454.22828718538153	723.8357214134425	491.72244597958417	507.0446155852194	750.183206459145	615.9574095424637	470.3016407588066	632.221802279493	676.5826503767327
Osteoblast%HPCA%3.txt	1375.302017909492	1343.541881730882	1188.4872676484488	1380.3052988039722	1432.207064489598	1346.8940443241954	1199.7794893662558	1420.842093183451	1144.2830660620752	1410.3697178123819	1383.7296244507606	1359.4706817907027	1280.477106229011	1404.755217402624	1471.4959789545612	1167.6646352593316	1349.2461101964789	1281.4218986872252	1282.0796741686672	1312.4919831365942	1392.0299858425767	1357.2052890021162	1312.9317354569218	1393.0897296823837	1521.5992703962572	1438.132145469587	1501.809514947683	1592.8345152133884	1457.1259977761288	1503.6979632017394	1268.8861374501762	1433.9634751945944	1361.1293836950774	1284.7322282619264	1279.0645966867007	1284.622269290991	1387.2864880790785	1346.3119805002723	1345.6990910790776	1467.868284434251	1306.6509605312492	1354.2460535013474	1569.9660748249203	1322.7616202128042	1478.9139268623298	1422.7668661524842	1459.9802065330136	1264.663432929627	1351.6478583644207	1381.7075752479875	1130.540401372085	1343.3241389375105	1334.9940740848263	1317.5442624437542	1333.553312068874	1341.4344049143876	1402.0103962675466	1366.8422928029943	1494.7336023714633	1317.2101987302183	1253.633588300584	1331.7433089135975	1335.9275393615458	1417.5443138705002	1327.9217752260715	1448.7281468614153	1469.5983944382197	1205.829143543501	1460.6009267725412	1507.2815120825144	1326.112656572491	1509.706410141609	1393.3544848889235
Pericytes%ENCODE%1.txt	1805.1956146971793	1694.0479399895096	1542.1845250518668	1671.0429552706644	1716.0323944823479	1580.623560936043	1548.91582410144	1637.133734409028	1633.0291312721572	1758.2042097342344	1727.914976272276	1725.636250333964	1573.3553720701445	1526.0147242848354	1527.157836840417	1529.8903092511116	1597.6034557314283	1753.9284455492746	1797.3302930271798	1428.9826537435213	1539.3718745524402	1764.2863066525504	1481.3549419667158	1603.354543109021	1737.7554949106516	1664.8580405308599	1796.895593187671	1758.301689464392	1733.6316368498206	1728.5178666456982	1567.58492821194	1643.4974431802461	1604.7476486702249	1627.9560897391923	1445.5208023482726	1646.2618228684435	1647.125669495954	1705.8080364565367	1696.123173874166	1697.5588273109195	1736.5054773351098	1625.4377815613075	1691.4665516738366	1340.2739829373556	1588.7154541466937	1680.4769499747608	1567.6120410633775	1581.7184101582832	1528.7159188205842	1582.7520188470398	1633.5556445090474	1570.0829411063387	1559.1096489718254	1531.1865632362862	1533.1180691938262	1530.866287260901	1738.828383773279	1651.9356471319663	1757.269138438151	1444.7726101354115	1478.367724738281	1722.433454818945	1671.1405880608627	1764.3943212531997	1467.722077391358	1708.67077529093	1578.933049397477	1538.3141069649305	1675.2451699288363	1885.364658196092	1900.126567723816	1939.9915200506573	1870.9422725722407
