,CYFZ,FY2H,FLWA,453W,684C,CZJE,925L,9JD4,G4YW,4DUY,36TS,CR3L
SNU13,111.5061,103.6689,109.8179,122.5297,95.17696,105.3195,96.53243,104.7956,139.0815,91.85226,94.1374,79.54229
C22orf46,1.328311,3.114572,2.797765,1.896518,2.209253,3.060392,5.202597,2.309714,1.96658,3.314732,3.043448,3.416492
MEI1,111.7073,91.63121,91.50442,123.7958,175.363,126.9436,75.87922,110.1138,99.38986,115.5745,98.47845,74.11055
CCDC134,6.502745,5.925016,4.824578,7.430327,4.626517,6.663315,8.919412,13.06693,6.483808,13.53745,9.165566,10.23128
RP5-821D11.7,6.240716,5.762669,6.034559,8.078371,12.41219,3.965746,4.427043,4.942672,7.657499,2.348914,8.105636,2.156136
SREBF2,28.15787,35.80414,25.93087,40.99539,27.25443,17.46046,41.81653,26.90972,25.36743,30.1162,30.9114,27.73044
TNFRSF13C,19.36081,14.17654,29.73165,25.39133,35.4774,49.14052,26.59674,13.13237,10.10105,11.53706,10.37355,27.37033
CENPM,4.870299,4.046094,2.903091,4.815569,10.92265,5.837968,7.397927,3.598633,4.091104,11.62043,2.558159,5.17177
WBP2NL,3.061188,4.431365,4.119689,1.085709,2.831987,1.313226,1.272676,1.096825,1.742544,0.9910545,2.822758,1.554646
NAGA,95.85724,160.188,120.8359,138.4547,124.9681,110.4309,91.97709,81.66523,114.7796,108.1505,136.4022,93.82652
FAM109B,2.025531,3.569583,3.267241,3.076715,2.116808,1.743562,2.337933,4.347258,2.142312,5.792641,2.590474,1.374306
SMDT1,23.38702,37.212,64.41042,39.90191,46.12175,33.62313,36.33304,58.19855,45.12754,37.19343,21.76038,59.65352
NDUFA6,81.19156,116.8341,80.90271,108.2138,114.2325,100.5797,40.46012,49.94517,60.59016,41.62998,83.58902,101.6584
NDUFA6-AS1,8.410469,16.99021,6.423912,14.53365,10.58517,5.624944,15.37891,11.33976,10.14109,9.323966,8.827264,10.36407
CYP2D6,3.31839,1.954451,1.238102,1.434798,1.312756,1.508942,1.786391,2.015368,2.008257,3.258549,2.45348,1.28827
CYP2D7,2.002246,3.145971,0.3447103,4.821957,2.67282,0.4751071,2.861419,2.083667,3.333826,1.647174,1.095193,3.509596
TCF20,1.230423,1.010337,1.290484,0.6644754,0.5469513,1.343432,2.361646,2.800566,2.511529,2.20124,2.106324,1.162847
NFAM1,56.32079,78.94371,57.87452,66.61702,54.07417,79.27939,68.83097,80.70765,63.26212,82.32963,100.4605,74.83173
RRP7A,41.10159,47.48315,45.94574,33.37658,45.08308,41.61354,38.93624,37.13576,37.62167,31.05382,34.40599,40.05964
SERHL2,1.81307,1.712811,2.683088,3.454914,0.7675914,2.579693,3.079422,3.209132,1.379399,5.776862,1.048212,3.164808
RRP7BP,24.46069,21.0103,28.61216,23.99722,25.19184,21.22185,25.66866,29.73722,25.35099,28.92822,13.16707,24.48269
POLDIP3,61.33802,53.86779,62.52182,68.54044,80.1419,63.10263,54.96019,53.30352,49.46335,68.76508,54.17921,55.05925
CYB5R3,85.05684,154.0646,120.0258,107.7899,78.85356,96.49759,101.4343,128.0041,86.39984,97.53605,127.0322,106.5232
ARFGAP3,44.55053,38.44842,47.75791,47.48065,43.78267,45.46471,44.21045,36.42736,41.43142,45.93515,31.51721,54.24674
PACSIN2,32.86805,53.16692,35.90988,45.76882,43.19052,38.24746,38.11452,46.7714,26.18165,40.36344,36.3366,50.63171
TTLL1,7.910387,11.27802,6.820522,10.15893,13.06251,10.07811,6.235449,6.039097,7.059758,7.313199,3.91934,5.245805
BIK,3.330013,2.096752,2.91781,0.8691262,6.4076,3.222717,3.204729,4.135287,5.519,5.148745,1.999181,1.504339
MCAT,9.226573,9.755092,5.424117,12.92294,8.870448,8.16787,8.297997,9.957225,8.556003,10.80219,8.831854,10.53962
TSPO,201.4692,208.6891,198.5171,181.2802,167.3508,203.6063,277.4557,224.0935,284.8718,191.5942,283.4029,205.6966
TTLL12,3.408514,4.876294,7.294333,9.668479,5.62134,3.302029,4.210055,13.06124,6.394271,7.454702,4.457496,5.327699
SCUBE1,0.4923664,0.09629754,0.21107,0.9847539,0.7494992,0.3314248,1.556739,0.03539439,0.9843062,0.4472862,0.04904054,0.9603122
SAMM50,49.88204,52.36673,65.60309,63.26018,53.29256,38.26988,45.83323,41.29422,64.15869,47.61057,40.96055,40.94726
PARVB,14.68308,27.45392,18.8451,8.953252,12.44808,16.29326,17.26601,13.93832,16.63893,13.3255,22.17658,10.46584
CTA-414D7.1,0.4630701,0.4122353,0.204902,0.2452234,0.2470844,0.4389255,0.7539674,0.2536588,0.2149045,0.2193389,0.3458898,0.5918978
RP4-671O14.6,0.3844537,0.3970977,0.4244985,0.7030855,0.6823704,0.4527142,0.6340188,0.3765776,0.505523,0.4254188,0.4114902,0.6316293
PARVG,183.9813,245.1744,193.2451,209.7915,198.1337,183.4225,186.0494,168.73,186.4937,190.7434,161.216,177.7608
RP4-671O14.5,5.944193,7.884992,4.932809,7.142972,6.082767,6.333472,9.956375,7.22504,7.294571,9.618796,3.195771,10.54124
RP4-671O14.7,0.4839813,0.654387,0.2805079,0.2501422,0.263851,0.1945065,0.4743139,0.4680256,0.2883976,0.119682,0.1690485,0.5265671
LDOC1L,6.269272,6.29237,9.169604,6.718515,4.722915,7.175951,6.79404,5.864136,4.184894,10.04779,7.934666,4.575149
PRR5,40.49221,19.62526,26.97364,39.51019,17.86902,20.77638,22.13819,30.01919,27.80857,22.85534,18.83554,12.54211
ARHGAP8,4.699445,3.736429,9.33049,2.998559,1.154761,4.772867,2.586689,1.771143,1.788273,2.581268,9.950599,8.491
NUP50-AS1,14.33026,24.89242,16.07469,6.648216,15.61403,7.385123,8.485793,13.81099,6.592745,8.660407,12.4999,14.08741
NUP50,48.69495,68.57506,65.41663,82.64199,65.78438,40.77878,56.85406,54.79319,44.53655,76.86499,40.00162,60.39512
KIAA0930,9.353702,10.32386,23.36981,6.459079,15.68564,11.51586,9.386544,11.79039,20.48507,12.27996,12.1346,6.578199
UPK3A,3.324843,3.369129,2.892397,5.873044,4.454172,1.420437,0.4649439,2.633357,3.748628,1.991669,6.310672,2.942557
FAM118A,28.25402,44.70461,29.31888,58.1118,48.37471,158.5729,36.23669,190.604,348.5992,34.50387,25.88571,368.0527
CTA-941F9.10,0.4239678,0.3675563,0.4993897,0.3912568,0.8502796,0.5887434,0.5990175,0.4580544,0.4956151,0.3605933,0.3587685,0.5262269
ATXN10,127.9386,95.73962,139.7732,125.263,120.8773,118.3704,124.0983,123.897,99.15372,109.9011,110.194,105.952
WI2-85898F10.1,7.616822,7.997541,8.462671,5.821354,9.633289,5.59177,2.837497,0.5213873,1.171892,1.568528,3.516191,4.718398
LINC00899,1.649277,1.851512,1.038878,1.015791,1.957796,0.2384203,0.5860841,1.503942,3.760824,0.8812701,1.558271,1.524677
PRR34,0.2405683,1.281441,0.3497292,2.084342,0.1239894,0.3579993,0.6651763,0.8075208,1.034891,1.792855,1.296068,1.821462
MIRLET7BHG,0.9236898,0.8656444,2.713526,1.171682,2.775336,0.2759625,2.156203,0.4487395,1.56972,1.538629,0.1787058,2.236474
PPARA,10.21443,13.52321,8.474541,10.6377,12.82827,3.6501,9.565394,3.566524,6.914623,8.342405,3.610893,10.67714
CDPF1,21.10011,20.2095,12.79929,14.08397,17.01492,2.541403,18.79626,18.22002,11.7511,13.27395,7.309744,10.67498
PKDREJ,0,0,0.03548563,0.2774259,0,0.356485,0,0,0.03355572,0.01504689,0.159956,0
TTC38,75.84518,37.668,75.83884,95.55395,51.71361,41.26284,62.74936,46.76998,68.15395,48.18451,55.44496,42.88255
GTSE1-AS1,0.2877645,4.024005,1.715358,5.373958,4.496947,0.9077942,1.008669,0.3141512,3.212263,0.2621648,0.1983176,0.6576552
GTSE1,1.488578,0.7716751,0.7598602,1.155033,3.295964,0.7030682,2.80756,0.9186703,1.03655,1.902236,1.050384,1.969982
TRMU,42.84613,28.91083,40.32664,49.41569,53.14721,45.41463,40.81938,34.25473,36.98986,47.23666,28.70253,33.32288
CELSR1,0.8916821,0.63941,2.724748,1.287252,0.9388686,1.380771,0.791141,1.356322,0.9078438,1.328583,0.6082468,0.9719273
GRAMD4,4.466906,1.688943,7.670252,6.080867,4.913089,6.530465,3.167846,4.209323,5.853722,4.229974,4.880391,2.498993
CERK,13.44286,23.15998,23.20637,21.58961,18.52741,24.31714,19.65189,33.42479,25.60579,19.38229,22.13103,17.52914
CTA-29F11.1,7.559272,14.9403,16.51195,6.305743,8.086532,7.894978,3.569941,7.869356,4.515132,6.41887,15.60386,4.949119
TBC1D22A,40.23032,42.76785,26.75054,34.44733,41.59539,29.36218,43.41756,37.27736,38.74808,45.46367,35.36561,43.36013
LINC01644,0.3876955,0,4.770558,0.3572216,0.9648154,0,0,2.476811,1.962031,0.4771952,0.4676722,0.8012538
C22orf34,7.957719,4.295473,8.310095,4.229339,5.963878,6.322427,8.595801,10.47645,3.940918,12.03011,7.414816,7.618263
RP1-29C18.10,0.1044598,0.1416917,0.05016267,0.05371618,0.08068673,0.02295767,0.7544624,0.2274603,0.5588388,0.1906081,0.02450545,0.0355134
RP1-29C18.9,1.303385,0.9497176,0.5103735,1.436985,1.459514,1.611219,1.267914,0.8999355,0.9758907,1.115469,0.8799105,2.195988
RP1-29C18.8,1.95871,1.988571,1.028278,1.474969,2.499929,1.907265,7.409861,1.475464,4.13263,1.924319,1.986999,5.136078
BRD1,11.04607,7.623379,14.16164,16.27286,12.20353,9.083498,8.403981,10.81699,8.74172,7.834695,16.98834,20.73365
RP3-522J7.7,1.168447,1.709266,1.37733,1.184431,1.645794,2.253291,1.46245,1.042488,1.598749,1.19492,1.358188,2.484414
RP11-494O16.4,0.9404496,1.761168,1.145359,1.418772,0.9110511,0.8275478,1.149112,0.5833343,0.7839951,0.4356052,0.753211,1.004811
ZBED4,6.053457,5.053447,5.789385,5.795684,4.333963,4.931892,5.382936,5.084218,4.484861,2.561882,5.221081,6.253611
ALG12,25.63628,20.56529,21.15644,24.52858,19.83447,24.21925,17.98462,21.31154,15.55132,23.04979,22.11801,17.17615
CITF22-1A6.3,2.215505,3.745177,6.775335,4.308645,2.837824,4.252981,2.795696,3.620951,3.748448,3.743365,3.076303,3.304592
CRELD2,13.65788,12.88364,22.06396,20.05494,30.44216,14.00948,22.89453,29.78188,26.62849,21.29949,14.25238,25.99086
PIM3,27.1269,19.04271,23.78564,23.60192,15.73332,16.39256,9.680755,14.34912,11.92871,10.67011,40.18548,34.50186
MLC1,11.39019,9.266594,9.406936,8.21405,13.2193,11.86152,10.6915,11.72344,11.36228,15.63976,7.723891,5.308988
RP5-898I4.1,0.4059444,0.6337462,0.4333907,0.3807718,0.2154156,0.4851573,0.2778111,0.1978224,0.3249092,0.2977538,0.3038126,0.5243928
PANX2,0.1017201,0,0.3212084,0,0,0,0.06794202,0.07858341,0.09152729,0.0411079,0.03117166,0.1025618
TRABD,78.38809,90.89864,97.78301,92.40256,97.13962,70.29,89.16465,86.85677,85.91696,84.3121,89.27579,84.50406
RP3-402G11.25,2.271268,4.737524,2.311881,6.683492,3.680106,5.302386,3.058566,4.125238,3.104905,1.04108,2.920857,8.765304
SELENOO,4.766252,5.559562,8.267697,7.204225,7.13473,7.066047,5.524325,6.546366,7.881162,4.49577,7.308524,8.182616
TUBGCP6,33.32522,31.22399,26.24146,34.99488,44.62879,30.32671,36.01327,33.25525,24.01871,34.8695,23.62424,32.81066
HDAC10,30.55721,12.01593,19.55995,18.86643,27.03562,19.91155,9.01967,12.04273,18.49271,11.50061,15.65026,14.46394
MAPK12,0.8490843,0.5711017,0.5384366,0.237262,0.7992897,0.6105909,0.397003,0.546287,0.396546,0.7009144,0.5687064,0.5872181
PLXNB2,49.26518,73.09758,59.351,57.32282,56.56404,43.31993,46.84122,47.18758,52.42045,49.25681,58.31342,50.43786
DENND6B,2.874361,2.653744,2.498229,1.989853,2.433806,2.341772,3.650642,3.727014,4.286117,2.418482,3.051187,2.490276
PPP6R2,23.46697,29.39358,32.18527,31.49998,33.51441,27.3414,36.52842,29.22338,24.29738,31.82439,23.36192,25.69653
SBF1,23.79201,21.4434,32.50392,23.75899,24.65769,24.68626,18.21303,24.63986,25.53933,32.74846,20.2238,21.41947
LMF2,31.25066,29.76281,52.72312,43.32219,27.50833,27.79064,46.5664,46.78122,39.78711,37.65192,32.68926,37.47587
NCAPH2,35.48171,26.36372,31.60908,41.19501,43.1534,28.89359,38.85962,40.36427,30.89396,36.2491,34.42371,42.50765
SCO2,23.57674,65.59964,18.06821,15.78945,29.38494,8.612693,21.25791,36.02495,22.68242,18.21307,4.400683,27.98288
CTA-384D8.36,6.684551,13.38875,8.950484,11.05018,9.580594,3.801175,7.204754,13.50593,11.43347,5.622414,11.83669,14.03803
TYMP,67.97665,182.1594,138.4098,135.8134,122.6831,59.90243,116.5062,171.068,184.0923,130.0233,150.7049,108.3006
ODF3B,18.55254,52.8285,40.70107,37.12984,32.00095,30.04565,37.19262,39.59945,38.78716,28.84796,38.62766,30.19125
CTA-384D8.35,2.178256,7.78545,4.136001,2.401148,5.014649,5.762903,4.737377,0.8731685,1.49213,2.761322,5.397704,2.321969
KLHDC7B,2.484568,2.884565,5.686691,2.574396,5.067723,3.650963,3.93577,1.877659,4.078499,6.757093,2.623702,3.66605
CPT1B,11.62798,0.7495278,14.06542,27.31829,21.80532,14.07042,15.70834,14.51645,17.11902,20.18546,17.5096,15.95588
CHKB-CPT1B,2.799702,0.61357,4.919366,2.294699,1.111239,4.205843,1.727239,0.8024073,1.973752,1.614782,2.971325,0.5130828
CHKB,55.27957,50.59334,85.23108,77.30423,75.78277,72.56456,64.16758,90.99414,84.16633,64.93826,56.21292,85.05779
ARSA,48.72176,44.79079,44.33398,59.86737,58.79145,40.43414,53.92609,50.00485,60.16195,50.20021,51.45689,29.47858
SHANK3,0,0,0,0,0.05196169,0,0,0,0,0,0,0
RPL23AP82,19.24108,16.03391,13.29046,13.76383,12.39206,17.85723,17.84087,14.32429,13.9377,20.42028,11.01057,20.80266
RABL2B,49.44702,29.13545,44.49024,56.47679,45.81479,28.61786,38.88143,36.04934,53.81569,44.19958,25.19391,32.61411
PLCXD1,2.497026,1.548865,1.72807,4.046366,2.949056,4.625763,2.539702,1.333289,0.9619555,3.966609,4.983673,3.211057
GTPBP6,2.584582,2.767517,8.369695,3.51777,4.405631,2.461275,5.646565,5.581848,4.453043,5.704187,4.174607,3.757532
PPP2R3B,0.41701,0.3739415,1.347932,2.263829,0.7875951,0.5723516,0.8317211,1.894091,2.153685,0.7562632,0.4445499,0.5008907
CRLF2,0.1566896,0.0323062,0.1004803,0.0711762,0,0.9491052,0.1248367,0.1946993,0.1614794,0.4279452,0.05430933,0.5699261
CSF2RA,30.7426,51.81668,77.16826,65.76685,46.84235,63.58576,49.10033,27.95081,47.74868,42.0317,35.28537,81.82162
IL3RA,11.70677,33.18604,27.58974,28.24681,9.569238,9.855081,6.948669,11.62637,12.88945,11.0915,12.60718,14.77353
SLC25A6,163.4808,136.3288,138.5011,148.7096,143.6544,210.7224,165.1006,174.4454,172.9778,181.2876,233.1529,146.5817
ASMTL,19.30126,23.04375,21.9038,25.83039,15.54905,27.96608,16.10716,16.86727,18.99076,20.59559,20.61502,15.74684
P2RY8,55.59575,60.61991,52.09277,68.59823,62.37143,63.29501,58.78859,45.4196,38.92068,52.09445,48.23746,68.50363
AKAP17A,1.173335,2.305626,4.195452,1.876253,1.622639,1.9267,1.603462,3.661307,2.948202,2.243875,3.449319,3.532536
RP13-297E16.4,12.49444,6.288583,10.85121,17.62382,14.20201,7.427389,6.026063,1.627953,5.827814,12.32718,1.951906,12.60692
DHRSX,16.89466,14.7006,17.02134,15.63797,13.51321,15.22803,8.923178,12.03751,13.84385,8.586669,14.39292,11.79653
ZBED1,10.80152,11.80645,9.751679,13.58414,8.702417,12.06707,10.31637,8.600048,8.205544,11.09539,9.101265,11.45013
CD99P1,8.463616,5.87566,7.110408,6.070305,8.765886,9.487925,11.7321,4.905205,3.122865,7.433205,5.773221,7.941258
CD99,147.3637,114.7958,115.3519,125.6641,107.1422,156.5491,137.091,129.2816,118.2132,112.0196,123.1586,96.37614
ARSD,13.05699,8.339525,17.14927,8.795334,10.26795,14.34803,12.87036,15.11399,17.93318,12.4895,8.10563,10.61407
PRKX,18.45867,7.538853,21.36831,18.43857,19.56991,23.68771,20.85954,29.68125,19.8481,15.30123,25.75849,16.82618
RP11-706O15.1,5.860244,2.239391,8.577629,11.12855,13.78376,8.952251,6.865866,16.95124,17.13097,8.040207,5.822246,14.46061
RP11-706O15.3,2.730331,1.189034,2.993907,1.306655,1.65152,1.067845,1.332546,2.060178,2.156555,2.00517,0.639586,4.904803
RP11-706O15.5,1.051234,1.967235,3.22707,3.256151,3.185419,1.58416,1.010992,4.858545,0.4272668,0,1.261982,5.11E-09
RP11-706O15.7,0.3820477,2.41E-05,2.929069,3.463091,0,1.16321,3.466324,1.442032,0,0.6937286,1.167173,0
PUDP,19.92803,21.17788,18.60109,22.88898,25.2886,17.41423,19.0233,30.61206,46.14864,26.97887,27.62338,21.56923
STS,0.3684684,2.149383,3.619992,1.759925,3.088486,0.4601433,2.67333,1.249571,3.011822,1.981539,2.697086,4.824101
PNPLA4,6.871431,5.298439,6.039811,5.434132,8.908107,5.849362,5.608856,6.865595,4.47218,2.671767,3.945849,6.896954
TBL1X,11.59613,9.250482,12.29329,11.82909,15.57074,8.941224,20.38598,16.19174,11.85215,10.55173,8.664351,30.40476
WWC3,5.342425,5.047167,10.93513,8.285171,6.946377,5.972845,5.303048,7.5179,4.308959,5.492438,6.891575,9.105554
CLCN4,0.8107534,2.207988,3.705372,1.438949,1.715783,2.998263,3.903233,3.490019,4.17502,2.188805,1.956614,4.186664
HCCS,40.13987,45.78179,35.29149,43.41499,34.88181,40.18197,27.68327,28.04671,30.22329,27.00049,32.69736,20.62919
ARHGAP6,2.258743,4.386222,4.544367,1.896881,1.512602,1.755002,2.115034,2.98858,0.7309026,2.874074,2.008357,1.187215
MSL3,78.27141,87.06643,96.421,99.19272,101.2136,107.821,107.146,131.5023,125.0307,115.324,65.3357,103.4118
PRPS2,27.48385,33.79071,33.88561,37.14455,39.60672,37.84371,30.71737,23.53137,29.47427,34.74486,21.06719,37.99322
TLR7,31.77432,37.25268,18.30816,13.36695,16.18861,15.03333,14.91358,12.68342,13.94135,14.09103,12.26118,14.13901
TLR8,22.71328,29.54619,27.53939,18.19236,20.67706,26.10979,34.52276,31.94508,38.31999,41.72242,31.78437,18.29248
TMSB4X,4921.375,6188.117,7511.865,4326.353,4608.746,4477.601,4513.181,4627.684,5023.191,3792.342,4124.588,3558.939
FAM9C,0.3769481,0.2155323,0.1269871,0.4657485,0.3995454,0.3488338,0.3005265,0.1357133,0.367439,0.4638791,0.2200529,1.364864
TCEANC,7.384154,5.021679,11.97369,10.53372,7.939776,6.813637,7.784928,12.31272,12.49426,5.653011,5.798862,8.362761
RAB9A,47.87823,29.78634,37.00527,42.96199,24.66717,26.32344,45.78647,34.9748,46.10051,41.60098,38.01789,25.12088
TRAPPC2,52.45747,33.35964,37.28096,47.00294,63.79238,42.06126,41.62981,41.80033,46.95207,37.54533,28.33376,37.99061
OFD1,31.19221,30.59143,35.18403,43.07292,40.66436,25.62086,41.00755,66.56055,45.83767,28.32506,31.72318,53.45017
GPM6B,3.605622,4.137097,5.756119,2.975152,6.885641,5.093808,8.346858,6.89058,1.983977,7.414878,1.210692,3.530862
GEMIN8,18.81373,17.16656,15.34778,17.06343,28.24412,20.93049,11.48649,21.71399,25.29629,17.41375,12.16273,15.75831
FANCB,1.083297,1.546209,1.779011,2.980474,3.108526,2.836148,1.674261,0.4242322,0.8101056,1.487519,2.699888,2.282084
MOSPD2,79.33153,81.21179,46.92294,90.90163,83.68223,26.62868,84.97164,36.06919,56.09734,65.80829,47.14012,78.69977
ASB9,0.2230374,1.19819,2.27628,1.301486,1.503547,3.360324,1.88635,1.526126,0.05861952,1.483983,0.06490163,0.4199749
PIGA,24.93741,10.38829,9.629173,17.0781,15.31549,23.01257,8.790176,6.41265,7.533206,14.23177,22.14736,15.91288
PIR,1.776469,1.618296,2.298283,0.5897826,2.355187,1.533447,1.698349,0.5115256,0.9783938,0.3463428,1.764264,0.4123794
BMX,0.2014212,0.1944032,0,0,0,0,0.8518691,0,0,1.758805,1.04161,0
CA5BP1,35.00921,54.86183,42.80472,59.14974,55.2431,38.16696,33.97529,36.28659,49.12663,29.09214,47.60281,65.95837
CA5B,54.21981,34.13773,47.8398,57.51595,45.04645,62.66621,33.23515,53.46714,43.19779,30.76758,52.72178,75.44061
ZRSR2,17.71861,23.70161,31.7027,26.14486,35.74173,9.540436,15.15063,31.95267,26.33239,16.3907,8.640691,34.34016
AP1S2,288.2774,415.474,358.3929,360.7056,344.981,322.0247,294.6136,233.6161,315.7482,252.9851,360.0393,282.4432
CTPS2,2.820523,5.838485,5.711123,3.173623,6.937917,3.216414,1.437028,3.357297,2.48991,2.258704,2.15435,2.728445
SYAP1,11.24101,16.29908,14.42222,15.51683,14.66629,23.24207,8.802084,10.27139,13.9839,8.039913,19.66313,25.59002
TXLNG,10.92222,6.010666,8.956402,4.444865,8.612234,9.520223,5.381202,12.89007,8.614668,9.440176,5.473996,8.177549
RBBP7,116.9376,109.6299,123.1867,121.9518,123.6876,143.0407,97.70424,117.8029,121.8845,116.1272,119.273,143.09
REPS2,2.488455,1.275415,3.184935,2.727968,1.858707,1.513555,1.855712,1.412603,4.018683,5.578938,2.15947,4.630207
NHS,0.3389646,0,0.01112802,0.02269511,0.4810201,0.6115733,1.989268,0.1123816,0.8876138,0.6140449,0.6019233,1.973564
SCML1,8.120336,13.00492,12.22879,10.24002,9.470317,9.144568,4.156827,7.656317,4.279015,12.62917,4.179052,10.53735
BEND2,2.819014,3.479143,5.636405,2.115894,3.573958,2.961615,5.013335,2.824722,2.58271,2.807869,4.734961,3.681855
SCML2,1.508889,0.8944817,1.738151,0.8345828,1.321958,1.845685,1.039221,1.439553,1.236285,1.515546,0.6100317,0
CDKL5,3.483329,3.781637,4.09373,3.594954,5.383682,4.842471,8.008321,3.336914,5.521469,4.3382,3.707018,5.191938
PHKA2,25.33021,18.43684,24.89557,25.96771,28.72303,13.80573,30.81472,24.47842,22.93098,22.90838,23.73565,30.77472
ADGRG2,0.5672733,0.3223584,0.2372068,0.4322908,0.6016381,0.2926516,0.7776506,0.2681657,0.3542849,0.2983028,0.4252812,0.7287195
PDHA1,150.2852,127.0911,156.0536,175.282,181.8611,148.7777,96.58369,95.97923,143.9991,170.8564,114.8099,135.5664
SH3KBP1,108.823,147.5434,130.2147,148.8771,139.8635,102.9349,125.465,125.5101,104.8978,111.3164,109.0746,140.7744
CXorf23,6.432054,4.639829,8.233103,5.194447,2.780118,1.671413,4.351824,4.580271,3.069046,3.549964,4.389825,3.303606
MAP7D2,0,0,0.474582,0.4853744,1.101396,0.20905,0,1.746179,0.6730012,0,0.04622643,0.3286385
EIF1AX,31.21482,27.0746,38.45434,45.03601,71.491,46.05424,27.91229,51.93356,50.38666,24.32452,36.37572,68.76534
RPS6KA3,19.75458,21.75241,35.75744,27.65541,28.81826,25.51507,18.55672,27.7944,24.67594,25.29535,22.49528,21.49507
RP11-274G22.1,1.321796,1.162483,1.594807,1.61196,1.264797,1.631574,1.211906,0.9848351,1.242677,1.164353,1.005522,1.491442
CNKSR2,1.711563,1.567112,4.699874,0.5633693,0.562378,13.2048,3.448991,4.06908,3.208044,2.470391,1.591798,4.860346
KLHL34,0.3261498,0.5248158,0.4397194,0.2110517,0.0783843,0.9167296,0.7625158,1.25883,0.07337887,0.3952842,0.3248563,0.3531985
MBTPS2,2.606067,8.494621,5.887543,4.73542,6.755222,6.453516,6.87111,4.05964,6.790776,5.503291,3.955718,6.22389
YY2,0.3322497,1.175901,3.25322,0.2508023,0.6033602,1.368978,0.6673507,0.210555,1.508232,0.8610206,0.3085859,1.032567
SMS,64.56655,66.92948,66.84119,65.18823,61.9097,60.67195,49.51537,59.24979,64.95991,60.752,63.30134,68.82545
PHEX,0,0.01521728,0.1811385,0.5339346,0.01507698,0.27839,0.04795656,0.2201854,0.09873757,0.1338876,0.2587241,0.1845805
PTCHD1,0.1361957,0.09239058,0.6930022,0.1553253,0.06189291,0.1043472,0.2883085,0.1130429,0.1116533,0.1142639,0.1329866,0.1358307
PRDX4,45.90881,27.62501,25.32313,23.79631,45.80808,28.74832,23.48925,23.31061,28.24088,34.80573,28.97047,26.74653
ACOT9,74.64503,72.31788,60.02838,60.43182,60.98371,62.09871,54.58365,50.09817,70.07932,56.09866,55.80588,54.29081
SAT1,3990.945,9689.501,4920.482,4808.674,3911.297,6280.268,1983.083,1674.29,1985.11,2241.93,6528.56,6278.017
APOO,11.90491,10.56211,5.975907,6.775819,8.535566,3.841155,8.920665,9.445881,5.212292,5.164508,5.64536,5.827917
KLHL15,6.000299,5.720757,1.596489,7.001959,3.405652,6.914402,1.93766,2.535031,1.688856,2.862527,8.339916,9.547691
