,Lin-_1,Lin-_2,MNC_1,MNC_2
220840_s_at,450.3464551,478.041849,228.6824874,257.9889627
220841_s_at,139.7584086,147.3610215,46.52586297,49.93447856
220842_at,33.113769,31.20892489,21.64012462,23.65667063
220843_s_at,50.91757697,64.78020852,43.67817793,35.22525035
220844_at,21.59628768,24.44980146,26.68102798,24.21846266
220845_at,18.57712038,16.26445316,16.50550311,16.3199737
220846_s_at,101.6442265,99.25401615,93.20319549,114.0876297
220847_x_at,70.84068904,80.31335065,80.71723294,86.16466241
220848_x_at,51.89392331,52.94194944,69.49630462,65.22738188
220849_at,60.55161762,50.09236575,65.94970239,47.98021137
220850_at,18.64396316,14.80418109,10.77992294,12.88738471
220851_at,13.12087149,11.740093,10.28353237,15.71491115
220852_at,21.47303228,18.87783299,22.68751054,23.79308384
220853_at,15.75309367,16.33041856,13.91582741,16.96973862
220854_at,32.54136008,21.52447319,32.73589759,26.76277796
220855_at,64.52477509,68.52839425,103.7705932,82.68616628
220856_x_at,1240.94098,1159.979525,1745.937464,1427.020051
220857_at,17.3571121,19.27260753,19.00593151,21.71988178
220858_at,18.18585755,13.62158167,12.10278938,16.54864872
220859_at,67.33427581,79.45326618,98.01618626,93.46523959
220860_at,15.83181761,14.90902558,12.23668429,15.02383669
220861_at,50.77097747,45.29687409,37.53566052,35.46110878
220862_s_at,50.52571358,57.85812785,57.51549451,55.13247001
220863_at,28.57615353,31.17376066,30.0374181,27.01596233
220864_s_at,3015.285459,2642.276334,2099.025517,1835.221619
220865_s_at,477.0278389,502.8668795,271.6838381,338.1001039
220866_at,18.8132118,18.75081369,18.9598238,16.80962528
220867_s_at,17.98526116,16.45336223,23.49299947,21.79305176
220868_s_at,39.03750686,33.81081252,53.14897098,51.93857158
220869_at,15.1024025,13.18009954,12.97974764,14.66401805
220870_at,23.3560522,13.16896935,18.03860703,22.30696681
220871_at,26.80810566,26.48983837,36.69654042,30.64693196
220872_at,27.51718602,16.99146279,13.82246144,18.60536315
220873_at,18.10205572,20.55505569,23.7165916,21.13990346
220874_at,52.4390306,55.43297914,61.14465852,68.40667364
220875_at,30.49587416,35.35008551,39.60001867,39.15627931
220876_at,14.55623814,11.16808217,10.08495442,12.57506511
220877_at,13.82520398,13.57479057,14.82136804,13.64872173
220878_at,12.73746883,13.57582188,12.36486684,13.23931606
220879_at,31.30083419,35.39377852,39.03182721,47.75401903
220880_at,20.21843137,11.62822129,20.96318193,30.50728496
220881_at,23.10457314,30.04843846,18.63118941,17.3277579
220882_at,35.40491497,30.94774673,55.08031141,40.36982593
220883_at,11.47788659,12.56327444,11.53862611,10.85869293
220884_at,15.07996071,14.92915695,13.01646813,16.04880851
220885_s_at,556.1241074,475.2809533,158.2051178,189.5932102
220886_at,17.08773321,22.15690855,18.02144866,19.62177851
220887_at,17.98211529,13.59085804,15.54959144,16.08755229
220888_s_at,30.88491442,34.28077121,43.7091202,49.32830175
220889_s_at,12.23891889,12.19360651,11.94714713,13.09252941
220890_s_at,2766.717103,2567.029917,1533.184177,1432.691788
220891_at,57.30964855,57.38521414,51.97605787,53.46334043
220892_s_at,24.58339132,14.15472865,25.95249454,25.45693143
220893_at,17.25174033,16.51391634,16.53617984,18.14126485
220894_x_at,72.30563796,80.13218018,87.21901038,93.47446933
220895_at,15.57487563,17.85296468,16.65319707,14.45744129
220896_at,41.44446044,50.94679224,48.26344809,65.01942016
220897_at,14.79432134,12.86341373,10.48639082,14.5663935
220898_at,19.46140655,19.65080204,20.01638723,24.66469208
220899_at,26.40843861,29.28975178,16.23422795,23.04038838
220900_at,13.94324232,13.66166799,15.93270781,20.40657791
220901_at,29.2101248,27.49943915,28.52782089,27.34471747
220902_at,27.93535367,28.16978452,30.11464601,29.3905366
220903_at,29.5055667,28.89101176,23.15991745,31.27373453
220904_at,32.47154829,24.83823865,29.76804094,26.01789849
220905_at,96.56576079,111.6744933,129.7557351,136.7625875
220906_at,13.63065853,17.09624079,14.98152347,19.97521216
220907_at,41.81559179,41.91214692,33.80159303,41.13625084
220908_at,31.55926222,25.32237395,29.07165362,24.04798304
220909_at,30.01931907,35.45739147,26.3187476,24.41808048
220910_at,15.73413901,15.31337622,13.6799951,18.88365775
220911_s_at,1072.653637,968.2117204,73.51195638,92.55617476
220912_at,44.45359546,46.73367767,30.73524188,27.461203
220913_at,45.35084212,47.88469288,51.77222127,39.67281578
220914_at,45.79844942,47.75270716,29.50322912,36.3097326
220915_s_at,40.28546074,40.13901184,22.08019869,18.00842775
220916_at,24.19580399,35.5806216,35.66440926,35.48322528
220917_s_at,410.0394855,390.6593051,244.7518831,278.7978578
220918_at,699.8665262,721.3232129,451.8989977,454.4933625
220919_s_at,15.98807424,17.08656728,11.26608182,12.30914165
220920_at,32.44383772,27.51821073,27.65575781,33.18304793
220921_at,31.94120575,32.1481177,32.32534233,34.45832347
220922_s_at,23.43788444,25.37567588,27.83606253,30.72918175
220923_s_at,58.74632288,63.95594825,70.61583346,65.5873537
220924_s_at,4116.931586,3737.307942,3774.414774,3111.004389
220925_at,195.901632,214.8472401,118.9443792,141.1369826
220926_s_at,469.3221266,463.169226,884.6628295,838.406184
220927_s_at,29.0584571,22.50940829,19.39515434,22.44058117
220928_s_at,64.79526785,56.12263303,64.34453237,68.58207664
220929_at,35.05243769,25.15152497,27.02088765,28.32200617
220930_s_at,13.0548201,14.07716798,10.72134338,13.35467441
220931_at,21.1223736,22.05509511,18.60235987,18.78519608
220932_at,39.84267878,52.14288192,54.00728521,52.32540515
220933_s_at,1371.05332,1343.495951,4500.147264,3877.358828
220934_s_at,581.6593885,480.2551688,338.5688949,385.4618708
220935_s_at,310.7426981,304.9843303,869.955982,853.8533136
220936_s_at,230.7738074,240.5131729,168.3794992,148.9296077
220937_s_at,98.44682704,96.87084657,77.48301262,82.35432803
220938_s_at,137.1542558,146.2207442,140.2401748,173.6892158
220939_s_at,1501.351464,1349.993398,1867.080695,1648.005889
220940_at,1734.451654,1752.227373,720.0234022,767.0608232
220941_s_at,212.9050229,214.6846948,498.4436466,517.4340902
220942_x_at,1925.171393,1692.240346,736.8026336,772.4344801
220943_s_at,201.4675455,220.9086641,195.4000972,215.7940926
220944_at,27.06094949,26.41014892,26.87339401,24.25999139
220945_x_at,403.8397131,422.7997642,1895.932727,1799.631966
220946_s_at,281.4869787,293.5464357,277.5917553,309.5039222
220947_s_at,192.5265402,195.9858757,238.1486979,223.0947558
220948_s_at,1854.559801,1723.58893,1647.499786,1476.828173
220949_s_at,591.6474389,585.6339031,422.6109229,431.4480925
220950_s_at,77.74686828,81.67407183,81.80898307,65.53811306
220951_s_at,23.39773103,16.10378515,22.00152987,22.00988175
220952_s_at,771.4888716,896.088619,204.9079681,199.7626245
220953_s_at,216.231941,223.4892421,208.6169145,227.0318465
220954_s_at,3463.266367,3128.612441,3067.409651,2788.855369
220955_x_at,35.67757216,35.97477333,26.70892426,24.88018783
220956_s_at,659.7419528,683.7658928,1274.347768,1142.626853
220957_at,14.02389373,16.2689975,14.07544176,13.69493417
220958_at,23.79647882,21.58086673,20.11624633,22.59544836
220959_s_at,25.49850584,27.86787642,30.38544977,27.19692149
220960_x_at,14570.76625,14361.66068,13639.87034,12314.90571
220961_s_at,91.28285889,104.7323128,82.62585491,93.18467751
220962_s_at,43.28462142,49.90410628,58.27270283,50.18256737
220963_s_at,88.19862696,82.1575367,80.60093394,87.39835288
220964_s_at,490.0651675,481.6348559,596.1189506,628.4937037
220965_s_at,55.93795679,55.80525104,54.48442134,53.14104028
220966_x_at,1031.969894,1032.726602,1003.610406,952.9287717
220967_s_at,108.8826178,118.2257739,107.6009201,116.3052485
220968_s_at,111.9269143,105.0202099,87.88604144,94.02021341
220969_s_at,155.6005051,139.6258305,200.6868343,200.5032488
220970_s_at,20.16542676,15.05212424,17.77838688,15.8696639
220971_at,39.31061792,40.9925797,35.54917461,34.89894809
220972_s_at,14.68334315,10.80666134,10.82270807,11.33874209
220973_s_at,167.1528781,186.0727209,183.7634601,200.0567617
220974_x_at,1042.618284,959.7796089,1191.320467,1030.789301
220975_s_at,54.80778017,43.34209638,53.82383537,49.26570046
220976_s_at,21.34398957,23.68784208,23.226031,17.59117221
220977_x_at,84.51448841,73.91573445,90.87002625,88.69122043
220978_at,12.69175767,12.98742055,9.441779884,12.1238052
220979_s_at,21.43654725,32.31748742,13.04931383,14.13026157
220980_s_at,2439.066781,2190.462047,3375.701141,2876.60314
220981_x_at,34.04835005,36.07012361,46.16444114,29.28909924
220982_s_at,14.12574898,11.22642988,11.66846167,13.32084038
220983_s_at,39.7220306,39.20543251,62.43738047,78.89069709
220984_s_at,103.7552198,92.16877063,24.37644222,32.58917849
220985_s_at,111.9143408,123.1829744,105.2962357,116.850158
220986_s_at,28.74549695,22.65522566,21.92778933,25.16186659
220987_s_at,116.210457,109.6897594,3430.16332,2771.234681
220988_s_at,370.7269773,402.4827171,173.4649529,178.2739714
220989_s_at,52.24469995,65.61979866,65.43984166,53.75679058
220990_s_at,1461.110929,1424.073132,3706.026673,3286.977122
220991_s_at,14.88454193,13.4646416,10.51716586,14.3458806
220992_s_at,765.2869811,742.4969779,769.69852,708.9909009
220993_s_at,30.7250324,25.57752275,18.43362927,17.88909013
220994_s_at,771.1842619,846.4238124,68.87827647,50.04649969
220995_at,247.5411286,248.8843115,23.98223742,29.86906296
220996_s_at,25.54153237,21.61706769,26.12466328,22.21337344
220997_s_at,17.31230241,14.00231935,14.04896413,16.06191692
220998_s_at,79.40500731,71.96389391,140.1553109,146.3066814
220999_s_at,606.9366845,663.5292991,1273.8806,1237.435104
221000_s_at,59.01114237,57.63680937,49.03071185,61.34493153
221001_at,29.2954746,31.10559737,34.57060488,29.34489834
221002_s_at,444.3651292,419.6731039,995.0232166,986.909563
221003_s_at,76.08360134,87.56773073,75.54586628,67.09362311
221004_s_at,2106.4418,1915.280343,535.7360688,524.2862935
221005_s_at,395.9008049,428.5874158,220.4539112,203.7965489
221006_s_at,79.06128847,89.88650534,178.944303,193.7690304
221007_s_at,2170.340395,1944.297924,1455.28769,1412.877903
221008_s_at,15.762255,16.77528616,12.46240931,18.28421773
221009_s_at,66.92566907,63.33678843,80.59089497,60.84533558
221010_s_at,78.5913168,76.38028601,63.56260054,74.60117392
221011_s_at,162.4187502,138.6922761,991.8746701,960.7373644
221012_s_at,4389.142961,3921.551733,5486.745206,4549.180335
221013_s_at,167.2979857,182.8648426,207.9627396,208.165198
221014_s_at,275.6487238,277.1293303,863.4553464,682.8423963
221015_s_at,192.2472537,186.074214,138.3670155,144.7408769
221016_s_at,63.7134037,59.25317118,111.338058,133.3129676
221017_s_at,68.60606178,70.57187496,69.93458508,72.3780285
221018_s_at,14.61028764,15.0271895,11.22591749,15.78130291
221019_s_at,17.30156464,14.42948148,14.8393267,15.22205505
221020_s_at,1051.115943,988.1251094,676.2292184,659.8672301
221021_s_at,6710.235472,6367.146258,1511.643198,1389.47274
221022_s_at,47.39335401,50.12887755,41.88558416,47.37678769
221023_s_at,40.2363356,36.91610006,42.7732631,49.17705323
221024_s_at,245.602155,266.2657745,47.03044073,40.04777457
221025_x_at,464.9104713,501.2125012,254.1183406,284.9237307
221026_s_at,18.14906809,19.04307502,16.40436497,19.6236072
221027_s_at,234.3715994,226.0025051,113.3211453,137.000433
221028_s_at,173.258152,174.3048178,194.9009133,194.9560245
221029_s_at,70.21811464,87.58658456,68.87172745,80.25843815
221030_s_at,17.89874821,10.88353732,77.31649471,68.06315408
221031_s_at,170.2488837,192.3862127,119.4162631,133.2328134
221032_s_at,56.5721853,58.19414423,83.26189659,70.7851103
221033_s_at,19.98819098,16.75227423,15.47989375,18.79085253
221034_s_at,16.12596722,17.08279867,19.10453004,16.46175923
221035_s_at,41.06804283,36.05522043,43.97594841,39.22002689
221036_s_at,171.3755559,193.139699,266.7890231,268.0732129
221037_s_at,13.79954513,12.09671339,11.60551086,12.67385589
221038_at,117.2695262,105.1019129,71.24551942,95.7555943
221039_s_at,151.4545451,163.4163915,385.4709945,376.4746919
221040_at,18.10352502,18.1381569,12.89117245,21.82504943
221041_s_at,47.40311685,41.4271481,55.91240315,44.75605658
221042_s_at,29.47586343,33.02401151,109.6999019,125.2767355
221043_at,288.9240699,282.6819469,133.2413624,160.7917727
221044_s_at,391.5241861,393.6860073,671.8520239,640.3633668
221045_s_at,98.05243251,101.5956611,82.62663902,93.28633938
221046_s_at,1218.02155,1085.746651,671.4878359,674.2572451
221047_s_at,18.33117269,18.21636192,15.32827936,15.69811293
221048_x_at,81.51806837,79.49270794,49.77820174,62.15594823
221049_s_at,504.3206297,477.716015,437.7489007,419.4721021
221050_s_at,365.1136957,349.4288977,406.9848664,383.5529642
221051_s_at,49.47096908,46.2346765,46.00062458,46.92052548
221052_at,51.5426831,52.77491989,37.92744765,54.48755741
221053_s_at,41.6894384,58.02884825,26.92208439,44.39973804
221054_s_at,27.95813417,32.83763452,75.86166923,64.16832039
221056_x_at,173.2021821,191.9051808,169.9542021,185.1548131
221057_at,92.95083988,89.94416812,208.7227418,237.9296736
221058_s_at,635.5679235,655.8635739,2084.777251,1904.026323
221059_s_at,888.9248237,879.0791376,4776.650309,4183.19455
221060_s_at,81.95010459,84.19908564,1786.071511,1481.232755
221061_at,46.99921901,48.85157949,84.65835885,77.9741759
221062_at,19.19868677,22.79020541,20.53130978,18.31192196
221063_x_at,311.9305509,316.2305638,316.9179418,340.8050288
221064_s_at,282.9225694,227.5661434,315.3451312,338.9964631
221065_s_at,44.56245862,43.65379231,42.77641465,53.1607553
221066_at,19.04749453,20.0392198,22.13217201,21.43362208
221067_s_at,57.97613434,55.60914754,63.65205094,49.28996612
221068_at,117.0066466,108.1666237,146.209312,128.0129903
221069_s_at,546.3536175,528.0421598,354.7010093,393.8644802
221070_s_at,23.52198146,25.01005181,24.81190714,23.07162418
221071_at,138.4944899,138.0600726,171.5840638,157.9500911
221072_at,18.01647254,18.90834287,13.51470014,20.63172678
221073_s_at,335.6037842,331.8738126,294.4320833,326.2992834
221074_at,59.62834303,65.71465912,79.86621642,56.78676314
221075_s_at,16.97040168,13.03213509,13.40477523,15.2109119
221076_at,18.60755575,17.92568417,19.51891121,18.06731902
221077_at,28.7669405,30.35700792,31.03729547,30.08327469
221078_s_at,474.0002115,496.3006858,285.4313118,305.9993302
221079_s_at,381.255773,376.7116364,235.8582862,255.9848853
221080_s_at,479.1195163,445.4690655,1176.465843,1099.610258
221081_s_at,609.9185798,602.3992634,3540.21404,3038.115109
221082_s_at,81.59219828,80.91011697,99.76992406,113.5625641
221083_at,79.45664585,69.42363903,77.64567543,74.74067312
221084_at,23.73993188,21.75888424,31.5434362,28.97331003
221085_at,16.99146752,18.78066184,16.68339019,18.46310985
221086_s_at,19.79407435,14.18592937,16.18006381,15.67853729
221087_s_at,273.6348452,338.9269393,547.0316004,497.0094438
221088_s_at,32.88045715,40.85166641,19.54112568,23.36897416
221089_at,23.01019841,16.79038915,17.37519586,22.3094871
221090_s_at,1103.665332,1060.525403,519.6261904,496.7762352
221091_at,30.29782932,32.06419021,32.64772419,30.64140743
221092_at,13.23243806,13.63455721,20.79742767,18.39579376
221093_at,20.90150765,25.68486085,27.87963424,23.18225277
221094_s_at,321.1194718,281.7713653,223.0970868,220.3816594
221095_s_at,61.12642134,55.79246292,51.66257289,50.6987821
221096_s_at,386.7606321,408.2252994,417.2874211,418.8775417
221097_s_at,15.76457421,13.68049594,12.25473484,14.73488667
221098_x_at,85.49922343,72.9898346,43.77164483,49.97723587
221099_at,56.42636729,62.29642846,66.42933667,62.52075232
221100_at,29.6984993,33.99580901,33.92864579,33.39524258
221101_at,20.52749625,23.99710498,29.66257451,38.21020875
221102_s_at,17.87465809,29.8274477,125.240611,176.0799517
221103_s_at,128.4641826,131.4053026,96.86291531,105.0239455
221104_s_at,30.02108744,32.34425406,17.82925506,18.76206487
221105_at,38.06547634,44.64616928,56.42840657,55.40432739
221106_at,31.14595294,30.84372975,26.6981078,28.58058416
221107_at,18.8960619,13.13041997,13.46700974,14.00127516
221108_at,41.17258088,41.70584266,40.71334984,39.26135911
221109_at,49.36613624,44.584762,51.80807917,52.31782162
221110_x_at,26.31279282,31.13802671,30.79546865,29.44822524
221111_at,16.11496064,15.34311631,16.261634,15.41306555
221112_at,14.47555077,14.04403395,15.83893745,14.90852036
221113_s_at,91.34693515,100.9997318,104.1770512,108.7289529
221114_at,18.07693538,18.40055628,25.27544289,20.44201234
221115_s_at,47.38348467,49.4579313,45.69509443,44.37244608
221116_at,19.73315373,20.70571089,28.89741889,19.75264618
221117_at,18.05082333,10.49381959,13.40687112,14.39827273
221118_at,74.70802385,66.21725627,57.54303493,68.93609931
221119_at,13.01366025,13.45117485,11.23363874,14.56875067
221120_at,27.47408069,23.03436638,25.60692507,23.08846384
221121_at,23.86071145,18.805681,16.86058978,19.34321538
221122_at,51.44730823,53.32734184,59.32000132,54.2819919
221123_x_at,190.3186487,213.0958578,134.3944548,132.4603102
221124_s_at,60.77765356,52.59768367,73.98532785,44.64874358
221125_s_at,192.6530832,149.3838453,78.83521152,96.52272497
221126_at,13.28140086,13.81027184,11.74630576,13.15381042
221127_s_at,18.68040879,19.09256919,19.77186964,24.175866
221128_at,23.34961336,31.16232538,41.76948766,37.02884771
221129_at,84.84998353,97.51046796,91.03362385,93.642075
221130_s_at,17.01346544,15.16521848,12.61189455,17.16738306
221131_at,15.26079322,14.11762753,13.57412372,16.30547071
221132_at,32.1886074,29.16618985,34.10981643,34.45765448
221133_s_at,44.38888038,38.02507652,43.28369731,42.58211666
221134_at,48.6056415,56.72763259,55.38438844,51.59639711
221135_s_at,167.5416574,147.5722703,227.8536913,265.2848514
221136_at,58.16688197,60.60363455,64.41290116,55.20743217
221137_at,27.03224486,26.34884166,25.49307997,31.49280344
221138_s_at,41.86476608,32.0085144,45.58436229,47.43484294
