	Lin-_1	MNC_1
217661_x_at	46.35618199	61.3125862
217662_x_at	37.27462814	34.96551886
217663_at	31.44621361	30.55468152
217664_at	69.35431961	100.1979385
217665_at	155.3532131	137.0584161
217666_at	24.28208787	18.8873008
217667_at	87.82800875	90.4440145
217668_at	100.9958058	72.94025347
217669_s_at	22.1023024	32.67863155
217670_at	101.911611	86.07972696
217671_at	36.80852421	50.69770609
217672_x_at	152.288744	148.0280956
217673_x_at	1374.835808	1354.792565
217674_at	14.38157406	15.9273032
217675_at	27.65047136	29.05961083
217676_at	20.90801479	21.09728366
217677_at	26.55539477	27.60130823
217678_at	18.30785361	15.35452097
217679_x_at	2181.339524	2772.51758
217680_x_at	58.35060872	50.04174385
217681_at	41.71108024	41.1703047
217682_at	456.6269392	637.9151047
217683_at	37.38943571	47.35238884
217684_at	170.4388914	69.98395471
217685_at	78.49254629	99.71060697
217686_at	66.37881749	49.61842977
217687_at	26.243552	24.25032137
217688_at	58.82504303	54.08792603
217689_at	86.57703512	47.56794166
217690_at	225.6357823	117.3886944
217691_x_at	86.98918617	357.4047741
217692_at	75.30819649	62.10587129
217693_x_at	78.40668253	55.66145845
217694_at	11.45339841	8.7202575
217695_x_at	81.99181964	205.4929699
217696_at	64.86781807	167.0421253
217697_at	40.10927812	143.1279735
217698_at	10.07667229	8.589591281
217699_at	16.59956116	16.93018661
217700_at	23.35957916	33.15156746
217701_x_at	14.70212767	12.78085119
217702_at	59.52391642	67.56586576
217703_x_at	71.6242045	93.35676426
217704_x_at	30.88529925	29.82406827
217705_at	15.6246839	9.928856673
217706_at	60.42374377	90.88092514
217707_x_at	403.8176628	316.7134114
217708_x_at	38.9326466	47.92928524
217709_at	16.29315687	17.95313984
217710_x_at	56.82876804	55.07200568
217711_at	19.59753338	23.55924239
217712_at	100.9930194	47.72898426
217713_x_at	179.6504352	228.0321473
217714_x_at	398.783258	347.888908
217715_x_at	151.0661844	160.1498437
217716_s_at	1996.243678	1272.592891
217717_s_at	849.498242	1785.483394
217718_s_at	6705.182454	8893.248246
217719_at	12136.09564	8888.942398
217720_at	5771.488285	3366.057396
217721_at	214.6740265	195.8437614
217722_s_at	1527.325258	976.8361648
217723_x_at	62.93367986	70.11012147
217724_at	3704.768303	2036.339622
217725_x_at	634.5534721	349.6522498
217726_at	652.9949452	478.8874925
217727_x_at	4265.960559	4281.585441
217728_at	3036.59865	9367.825304
217729_s_at	1168.197775	1472.742579
217730_at	2069.367413	3035.870074
217731_s_at	647.7250818	1837.565908
217732_s_at	2685.337025	10215.70432
217733_s_at	21315.95258	24990.48788
217734_s_at	8408.493544	5148.778571
217735_s_at	283.0873186	152.8852648
217736_s_at	1831.444132	1460.867157
217737_x_at	513.2438072	737.801201
217738_at	378.0287621	5849.639888
217739_s_at	535.5670746	8093.566401
217740_x_at	24120.17153	18727.10924
217741_s_at	2708.583982	2723.207624
217742_s_at	942.9343648	1603.315191
217743_s_at	557.5610664	1375.736128
217744_s_at	12.85734615	12.03955495
217745_s_at	978.3029925	802.1058378
217746_s_at	1679.966402	1632.561927
217747_s_at	16617.89097	12122.70751
217748_at	706.1760821	2030.511826
217749_at	429.6626741	504.2781945
217750_s_at	1107.083825	982.7544866
217751_at	4865.053631	4627.121505
217752_s_at	883.365401	1034.72513
217753_s_at	8400.755624	5712.342533
217754_at	1066.454936	568.3980092
217755_at	556.5073517	1634.210435
217756_x_at	2617.694162	3036.760348
217757_at	73.04532531	47.43402675
217758_s_at	3252.999545	2914.803074
217759_at	1001.05061	605.0857004
217760_at	1885.070525	1031.6147
217761_at	1955.698512	1957.770325
217762_s_at	227.4930291	1958.517394
217763_s_at	145.157176	1271.542117
217764_s_at	903.6161148	7337.999841
217765_at	374.8608621	460.8844053
217766_s_at	1466.543099	2249.458311
217767_at	36.49230623	69.34472817
217768_at	5163.993753	2658.78533
217769_s_at	2810.32317	2107.137042
217770_at	346.8025238	335.0018805
217771_at	541.9989872	353.1625963
217772_s_at	1069.986894	688.8963983
217773_s_at	5733.27218	3273.245485
217774_s_at	4171.127258	2354.148256
217775_s_at	1247.37715	886.9240941
217776_at	735.7528998	589.598849
217777_s_at	277.4469715	112.9880219
217778_at	116.6331436	110.1389606
217779_s_at	3118.872363	2930.91093
217780_at	2119.566233	1417.567489
217781_s_at	1476.610929	2557.783936
217782_s_at	510.9039445	366.3742881
217783_s_at	2285.506143	3338.012716
217784_at	278.0682826	330.070733
217785_s_at	114.1939521	145.7899101
217786_at	1050.196015	568.0507931
217787_s_at	266.1329753	165.8383798
217788_s_at	927.3438068	481.077108
217789_at	2257.274765	2775.31943
217790_s_at	149.1700415	128.6355708
217791_s_at	299.2919632	118.0375397
217792_at	1079.987704	584.3336251
217793_at	273.3040043	287.8033856
217794_at	1447.587515	3331.093817
217795_s_at	1306.869152	1638.703199
217796_s_at	1201.308522	1124.461988
217797_at	2772.413706	1416.551381
217798_at	2650.958107	2350.553535
217799_x_at	211.1601238	780.4045921
217800_s_at	1051.173533	1404.895555
217801_at	10577.44177	11967.2846
217802_s_at	5833.823507	2831.931597
217803_at	413.4208431	577.5452922
217804_s_at	1453.205494	726.1539642
217805_at	686.7668975	365.527858
217806_s_at	643.4806663	354.4003431
217807_s_at	18118.90202	11336.91503
217808_s_at	261.9689185	241.1066538
217809_at	7932.598995	2882.042818
217810_x_at	2700.792232	1281.660044
217811_at	326.7502833	731.1852972
217812_at	2631.519885	2133.268466
217813_s_at	88.48432503	56.80852233
217814_at	1687.245502	1348.877172
217815_at	2681.304411	1409.745432
217816_s_at	2771.829228	2486.475107
217817_at	4677.638107	7062.615141
217818_s_at	224.1535978	396.9822719
217819_at	2583.305239	3696.155945
217820_s_at	27.51467355	14.03505918
217821_s_at	626.782419	393.7336593
217822_at	697.7834381	450.5402129
217823_s_at	928.9996491	1536.477729
217824_at	992.5669973	896.9865751
217825_s_at	467.4574559	449.0894046
217826_s_at	318.8983369	462.0503181
217827_s_at	680.4996412	873.5021485
217828_at	2890.510352	2621.934898
217829_s_at	965.640331	918.3760833
217830_s_at	768.7234419	727.7172325
217831_s_at	447.6488263	560.0791482
217832_at	2044.898688	1085.194289
217833_at	1381.273823	622.1977553
217834_s_at	328.8624791	259.2159053
217835_x_at	2017.011774	4060.829885
217836_s_at	3284.24266	2963.40081
217837_s_at	577.7186401	922.9826469
217838_s_at	2504.753356	3720.204225
217839_at	1212.079694	905.5356093
217840_at	1401.766951	740.0494998
217841_s_at	653.0945822	517.1145701
217842_at	1274.936458	852.6671093
217843_s_at	534.573881	477.0716472
217844_at	1867.573419	2227.03541
217845_x_at	2103.575835	1570.760777
217846_at	5568.79884	2248.841714
217847_s_at	57.84923043	67.85214534
217848_s_at	3159.78578	1613.713838
217849_s_at	93.43924678	87.54605462
217850_at	3449.530298	1495.366488
217851_s_at	289.4887079	291.8546516
217852_s_at	2705.205351	2410.817323
217853_at	1283.059856	483.0044279
217854_s_at	696.5817664	487.7059738
217855_x_at	232.2396571	249.8638249
217856_at	420.2973213	275.7300378
217857_s_at	973.4338256	769.7549128
217858_s_at	825.9333049	530.3694546
217859_s_at	67.17217707	63.66582341
217860_at	1433.617822	904.4994202
217861_s_at	647.6945382	560.8072116
217862_at	318.269203	729.0572988
217863_at	632.8663755	1296.797698
217864_s_at	666.1090978	1758.759109
217865_at	4429.328344	4478.817021
217866_at	2758.248111	2977.459744
217867_x_at	171.3492455	146.8955908
217868_s_at	1833.918167	2734.911218
217869_at	3728.312356	1811.708133
217870_s_at	2722.061033	2638.032996
217871_s_at	3664.399162	999.094137
217872_at	2215.543835	1447.41742
217873_at	4408.788845	7750.647108
217874_at	3774.686248	3557.410831
217875_s_at	82.32153768	89.86924536
217876_at	221.5218587	193.4567929
217877_s_at	2076.699098	2445.511212
217878_s_at	478.5707282	342.0033909
217879_at	226.4370782	221.626622
217880_at	424.5447665	484.493367
217881_s_at	178.4063499	170.0552713
217882_at	2105.387808	2928.9261
217883_at	1823.928335	2298.248572
217884_at	1314.462502	472.1599846
217885_at	314.1331776	191.0698202
217886_at	1320.410006	1255.534911
217887_s_at	2711.295737	2712.106542
217888_s_at	226.6746364	246.0884339
217889_s_at	294.1851816	225.514799
217890_s_at	13.59859749	12.90311173
217891_at	272.8288262	146.7635183
217892_s_at	445.3353594	166.9067074
217893_s_at	963.5415429	1228.792099
217894_at	365.041114	121.3463301
217895_at	1105.391098	632.4159525
217896_s_at	773.3729615	612.0004602
217897_at	322.7074294	358.6867545
217898_at	2863.894256	2526.565457
217899_at	839.6252411	593.8714781
217900_at	1327.303818	972.0795811
217901_at	667.1324395	51.0315274
217902_s_at	1865.471609	864.2836646
217903_at	158.6781505	188.5299404
217904_s_at	420.8846853	142.6593587
217905_at	328.3129283	346.9130797
217906_at	2933.544093	1848.434226
217907_at	2100.192851	1232.723811
217908_s_at	838.6445478	732.61136
217909_s_at	291.9498181	491.7482321
217910_x_at	815.4985347	1322.016988
217911_s_at	52.87197549	103.0148016
217912_at	616.5906108	408.5142102
217913_at	2481.863673	1876.010301
217914_at	240.5445345	184.8786054
217915_s_at	3691.720187	2066.865238
217916_s_at	485.6741045	1449.129586
217917_s_at	1736.281978	1432.468899
217918_at	6143.409385	4327.575339
217919_s_at	935.4582129	520.6082984
217920_at	257.6750129	206.9162187
217921_at	54.24602298	45.99031369
217922_at	785.9472164	729.6274055
217923_at	1056.63233	906.1782404
217924_at	140.8294771	113.752773
217925_s_at	4163.086013	2834.77374
217926_at	3309.255175	2197.792055
217927_at	3073.52714	3176.219577
217928_s_at	1829.126356	1699.926628
217929_s_at	318.7688934	636.6132115
217930_s_at	156.8397914	184.8329354
217931_at	667.1726788	892.2468612
217932_at	1504.497399	690.6824626
217933_s_at	1767.388005	1567.37344
217934_x_at	733.6429413	578.1732761
217935_s_at	249.6926182	141.2371854
217936_at	539.0280506	217.0138812
217937_s_at	761.8663874	660.1222497
217938_s_at	2296.144992	2932.506498
217939_s_at	1478.755004	1843.288451
217940_s_at	496.0159361	625.6841201
217941_s_at	780.0332297	1160.068582
217942_at	2437.310657	1432.307267
217943_s_at	333.0882725	584.7657403
217944_at	163.3668788	122.1846825
217945_at	4842.503211	4062.524665
217946_s_at	1270.802059	856.9264634
217947_at	3707.486543	7490.11054
217948_at	172.0607161	97.91887741
217949_s_at	370.6552263	221.7619599
217950_at	1053.634269	2979.438443
217951_s_at	293.5757636	306.9436543
217952_x_at	679.9472332	806.8583839
217953_at	96.75061819	153.9047927
217954_s_at	1103.653105	1436.410459
217955_at	430.6589381	404.6177518
217956_s_at	941.6927407	475.7246837
217957_at	1033.21897	530.3942733
217958_at	1734.212928	1442.567795
217959_s_at	2041.872216	1426.610958
217960_s_at	191.9552617	134.3175333
217961_at	851.9721713	731.5411044
217962_at	2334.51483	3318.843803
217963_s_at	3124.028505	663.4887231
217964_at	2694.078828	1264.185238
217965_s_at	1008.297397	1324.894559
217966_s_at	113.9211661	1842.441458
217967_s_at	814.5137189	10490.37149
217968_at	435.7489315	277.0434745
217969_at	2353.218083	1167.510182
217970_s_at	2878.58351	2544.306609
217971_at	402.2613515	518.4379795
217972_at	2757.533039	1252.895623
217973_at	1380.968603	831.5110271
217974_at	589.8891765	187.0038485
217975_at	183.3375094	37.7384633
217976_s_at	712.4868283	905.9530775
217977_at	446.2301875	6008.79479
217978_s_at	1095.978055	1020.09052
217979_at	2468.93722	1388.470483
217980_s_at	2837.644966	978.8675752
217981_s_at	374.901431	221.7045634
217982_s_at	7114.400086	7135.258615
217983_s_at	2345.875706	6838.46593
217984_at	4937.048562	10045.41751
217985_s_at	522.1791764	907.6580516
217986_s_at	714.3352755	1578.010018
217987_at	1451.581424	1445.772569
217988_at	3916.008977	746.4434177
217989_at	3405.124441	5195.396902
217990_at	1009.044803	967.4398298
217991_x_at	888.6749209	563.1701318
217992_s_at	487.1650849	2536.192262
217993_s_at	2057.166104	3903.404084
217994_x_at	294.7632577	209.9633295
217995_at	557.3521705	3853.401028
217996_at	53.91058951	32.18453876
217997_at	35.60250757	18.30483873
217998_at	28.32127199	16.64686216
217999_s_at	34.60799314	20.60745766
218000_s_at	55.84802643	64.68364041
218001_at	643.8673927	251.3822385
218002_s_at	26.16798939	41.51612464
218003_s_at	2764.098312	1348.799125
218004_at	593.3024294	910.9760941
218005_at	4237.889184	2216.1101
218006_s_at	100.4670306	54.16241973
218007_s_at	2781.704211	1725.694188
218008_at	338.4985911	375.7261934
218009_s_at	309.7663949	143.3585258
218010_x_at	821.6072537	589.0304806
218011_at	1316.480905	1516.387363
218012_at	540.9341212	330.6228111
218013_x_at	140.136967	184.7779948
218014_at	1732.724604	1356.910663
218015_s_at	23.14341924	20.02066881
218016_s_at	1929.552169	1036.973416
218017_s_at	764.9428709	610.9087386
218018_at	194.422563	757.5110624
218019_s_at	316.3657039	812.06046
218020_s_at	269.2891048	347.7682965
218021_at	664.6624307	369.087133
218022_at	625.6813173	702.2877182
218023_s_at	864.9252186	1515.038937
218024_at	1223.899158	1170.501789
218025_s_at	690.8638217	215.8992159
218026_at	1063.056754	556.8961326
218027_at	1687.731456	525.2212133
218028_at	469.3142569	538.2684352
218029_at	180.9645681	227.1364227
218030_at	829.6080247	735.7906378
218031_s_at	1088.394567	1156.427536
218032_at	443.8033289	1101.864505
218033_s_at	39.80777901	51.87416053
218034_at	2042.468436	1589.239996
218035_s_at	61.40603607	1164.664544
218036_x_at	130.1208896	101.1454845
218037_at	2085.188217	2070.6515
218038_at	749.7296167	464.7305535
218039_at	1477.872001	653.8086734
218040_at	703.5580592	1083.274478
218041_x_at	3344.50833	3592.121918
218042_at	1934.448084	1030.251015
218043_s_at	130.0267775	236.3529774
218044_x_at	109.2374036	128.2750797
218045_x_at	183.1062305	115.5307462
218046_s_at	1285.802623	591.3651207
218047_at	814.0986258	687.7263708
218048_at	1417.603887	1021.375513
218049_s_at	1059.018659	455.4860559
218050_at	1005.008973	968.0035409
218051_s_at	454.5614359	117.3865585
218052_s_at	566.8891699	471.478516
218053_at	1145.057357	1095.746184
218054_s_at	203.6685099	214.4613947
218055_s_at	1019.783544	454.4302976
218056_at	442.8527662	306.6838705
218057_x_at	436.7647969	325.9767809
218058_at	454.3189905	353.6803553
218059_at	1594.85246	1050.376981
218060_s_at	312.0090998	954.6480705
218061_at	1781.156176	925.1928259
218062_x_at	519.0857013	286.6504399
218063_s_at	37.36105212	49.52963484
218064_s_at	187.8018933	195.6772682
218065_s_at	1561.028761	2729.493791
218066_at	553.2193322	326.1805113
218067_s_at	4193.536938	5522.645197
218068_s_at	779.1287536	568.4513173
218069_at	1511.905439	357.2048179
218070_s_at	680.8292049	532.8463657
218071_s_at	959.0419483	700.0762683
218072_at	1337.337383	1143.588789
218073_s_at	236.291143	153.0190254
218074_at	426.2544529	377.5375747
218075_at	709.3418391	437.5384384
218076_s_at	342.7864526	412.7052353
218077_s_at	169.5625647	306.6770359
218078_s_at	633.8217603	790.5653944
218079_s_at	1271.338173	1855.399992
218080_x_at	1031.791681	529.7213998
218081_at	307.8141802	228.1833691
218082_s_at	2969.808055	2829.218945
218083_at	249.0075089	219.8564199
218084_x_at	5433.807139	3073.845462
218085_at	611.5732293	1017.024753
218086_at	439.0499822	220.3230369
218087_s_at	269.7284655	135.4191722
218088_s_at	643.9227962	1014.174352
218089_at	643.9853162	405.3679705
218090_s_at	372.908245	442.5474588
218091_at	730.3814821	1155.154012
218092_s_at	296.9878237	681.3930414
218093_s_at	686.2238382	773.5468876
218094_s_at	181.787096	180.3426568
218095_s_at	1394.498313	1920.972724
218096_at	825.218678	308.3806901
218097_s_at	2627.508961	1111.514021
218098_at	507.7499316	537.0748295
218099_at	701.316495	341.4625108
218100_s_at	839.387648	599.6210072
218101_s_at	1696.579846	1442.387292
218102_at	1331.505119	889.9208748
218103_at	713.9641925	542.6602658
218104_at	1231.229194	515.786944
218105_s_at	568.6905985	200.7520804
218106_s_at	1766.682336	1247.797712
218107_at	1057.499933	3021.377006
218108_at	725.7683608	443.9859066
218109_s_at	2700.063911	2937.668781
218110_at	358.9177987	298.6820332
218111_s_at	940.0957016	538.8420202
218112_at	659.4687422	337.3808632
218113_at	432.2612317	1647.400157
218114_at	108.0407155	106.0006008
218115_at	209.5061269	219.3489845
218116_at	1528.348678	1470.744096
218117_at	1100.562142	1042.152145
218118_s_at	1456.9123	769.0613914
218119_at	780.0302306	427.0357976
218120_s_at	417.405098	640.4150846
218121_at	130.932158	215.6393498
218122_s_at	100.393736	118.9702116
218123_at	1356.910785	633.6593722
218124_at	338.8677616	318.3631725
218125_s_at	1065.878539	612.9789712
218126_at	944.1855787	657.917098
218127_at	622.32728	408.8669152
218128_at	450.7514738	323.4552806
218129_s_at	265.7516045	244.9735484
218130_at	744.2764342	1778.360459
218131_s_at	5539.718375	5818.025987
218132_s_at	417.5112798	1029.265952
218133_s_at	1344.94473	1120.437471
218134_s_at	3119.902093	2699.192734
218135_at	316.5685594	403.6688901
218136_s_at	1085.163579	7937.43881
218137_s_at	920.1339062	1290.31257
218138_at	524.2838429	555.9513512
218139_s_at	263.3980024	307.8500937
218140_x_at	1533.561182	756.1143231
218141_at	253.8100068	434.2821818
218142_s_at	568.3422969	593.1413599
218143_s_at	1157.78795	1248.712332
218144_s_at	140.5581495	138.6738082
218145_at	116.4098051	121.5927533
218146_at	764.2131028	696.9084192
218147_s_at	608.4852764	608.434055
218148_at	613.5014744	442.6905136
218149_s_at	2517.478331	983.1443512
218150_at	140.9169603	156.3314816
218151_x_at	298.9916327	226.1253629
218152_at	796.7254333	617.1460814
218153_at	1251.128989	1527.801989
218154_at	536.035031	584.8439876
218155_x_at	628.2563101	635.8763116
218156_s_at	569.4818339	203.83423
218157_x_at	1522.586231	5213.063907
218158_s_at	456.1089932	392.7658025
218159_at	536.6827934	468.6390799
218160_at	1059.38188	436.5789943
218161_s_at	263.5039467	123.7828517
218162_at	21.83954376	29.12327146
218163_at	1908.922253	1228.483599
218164_at	541.6278132	241.5280096
218165_at	434.9370898	447.7981147
218166_s_at	172.2496919	161.5010544
218167_at	731.0325305	1073.298253
218168_s_at	4754.922955	2271.335023
218169_at	229.9966384	176.1697157
218170_at	287.1160536	182.3652479
218171_at	1165.078046	1911.645738
218172_s_at	313.8227025	300.2695628
218173_s_at	386.5983612	531.3997727
